trajectory_id,object_id,geometric,kinematic,curvature,indentation,speed,acceleration
50,200018515117,0.9042,0.3085,0.9757,0.6561,0.3852,0.2308
51,200019310131,0.1137,0.3739,0.057,0.0756,0.4948,0.3009
52,200019920145,0.1773,0.209,0.0752,0.153,0.4393,0.0826
53,200020111224,0.2041,0.8408,0.1093,0.1919,0.7454,0.8625
54,200020212131,0.6804,0.1138,0.0453,0.6923,0.0572,0.1915
55,200020212131,0.1235,0.7317,0.0701,0.1123,0.8044,0.1955
56,200020510260,0.2422,0.6902,0.1172,0.2531,0.7978,0.1603
57,200020510260,0.1952,0.1,0.0855,0.178,0.1083,0.1585
58,200020611266,0.2001,0.0969,0.1042,0.1847,0.2096,0.0705
59,200020906182,0.1862,0.0852,0.0444,0.1963,0.0476,0.2147
60,200021422155,0.1629,0.0982,0.0915,0.1288,0.0559,0.2022
61,200021422155,0.1204,0.1333,0.0542,0.1055,0.1183,0.1321
62,200021515254,0.2032,0.1809,0.1032,0.1928,0.1048,0.4442
63,200021711342,0.2028,0.7685,0.0972,0.1977,0.6275,0.7911
64,200021711342,0.1889,0.116,0.8459,0.0899,0.0803,0.2254
65,200021711342,0.1177,0.9541,0.0696,0.0809,0.9707,0.1027
66,200021712260,0.1822,0.0441,0.0897,0.1467,0.0175,0.1062
67,200022024149,0.1777,0.4578,0.0546,0.1758,0.3183,0.5955
68,200022214143,0.5904,0.4777,0.0327,0.6436,0.5459,0.3991
69,200022214143,0.9987,0.2094,1.0,0.7357,0.2424,0.1237
70,200022318257,0.1974,0.093,0.092,0.1856,0.0157,0.5754
71,200022616258,0.2113,0.0779,0.0976,0.216,0.1467,0.0103
72,200023008139,0.0855,0.0627,0.0696,0.0286,0.0354,0.0768
73,200023212116,0.2386,0.1086,0.0402,0.6565,0.1319,0.0754
74,200023312316,0.2032,0.7265,0.1098,0.1798,0.7847,0.2295
75,200023708138,0.0591,0.2142,0.0238,0.0443,0.1965,0.2509
76,200023708138,0.0752,0.9593,0.0276,0.0559,0.8371,0.971
77,200024022115,0.8957,0.1259,0.8697,0.8394,0.1336,0.1009
78,200024115223,0.9942,0.2964,0.8631,0.9933,0.4052,0.0929
79,200024514157,0.6038,0.0801,0.9561,0.2728,0.0507,0.1085
80,200024514157,0.1222,0.1212,0.0827,0.068,0.0751,0.1969
81,200024514157,0.0833,0.9736,0.0654,0.3283,0.793,0.9888
82,200024817117,0.9615,0.1398,0.9533,0.8479,0.1747,0.1147
83,200024818126,0.3281,0.0541,0.9486,0.1024,0.121,0.054
84,200024915258,0.8711,0.074,0.9738,0.2303,0.0406,0.3638
85,200025531289,0.8268,0.9078,0.9099,0.6802,0.9537,0.1312
86,200025822138,0.1638,0.9693,0.0752,0.1324,0.9747,0.7438
87,200025920273,0.6799,0.1705,0.1831,0.7129,0.3074,0.1089
88,200026015178,0.0873,0.138,0.0191,0.0792,0.1454,0.121
89,200026015308,0.1835,0.2795,0.0761,0.1655,0.4406,0.1004
90,200026612337,0.209,0.4093,0.1098,0.1986,0.2795,0.6719
91,200026612337,0.1893,0.9797,0.0425,0.2013,0.9865,0.2103
92,200027011330,0.2247,0.5508,0.1079,0.2272,0.5873,0.4996
93,200027316277,0.876,0.2566,0.1952,0.826,0.193,0.3362
94,200027715257,0.1491,0.3427,0.0869,0.1176,0.21,0.6027
95,200027929279,0.1907,0.981,0.0803,0.1825,0.9869,0.3496
96,200028111111,0.9158,0.2518,0.9837,0.7174,0.2721,0.1732
97,200028915089,0.8062,0.3258,0.0813,0.7746,0.2913,0.429
98,200029520146,0.9024,0.1099,0.9813,0.0653,0.0328,0.604
99,200029908139,0.1455,0.0182,0.1625,0.1905,0.0227,0.021
100,200029910252,0.2296,0.6997,0.1112,0.2245,0.4974,0.7875
101,200029913093,0.1235,0.99,0.0243,0.1136,0.1568,0.9982
102,200029922291,0.1893,0.8806,0.0663,0.1869,0.8943,0.6741
103,200030506136,0.0962,0.0943,0.0705,0.0492,0.0454,0.5317
104,200030910270,0.1428,0.0459,0.0565,0.1109,0.0603,0.0357
105,200031508083,0.6603,0.6235,0.9337,0.1485,0.2218,0.9424
106,200033109092,0.7659,0.7979,0.0747,0.7437,0.0476,0.9473
107,200033208133,0.0595,0.1173,0.0715,0.3502,0.1205,0.1228
108,200033208133,0.0488,0.1696,0.0276,0.102,0.1546,0.2013
109,200033311140,0.2372,0.3834,0.0444,0.5519,0.1533,0.8558
110,200033311140,0.0837,0.1705,0.0752,0.0742,0.1961,0.108
111,200035808086,0.8303,0.3094,0.043,0.8229,0.2367,0.4562
112,200036407130,0.0788,0.0818,0.0042,0.0738,0.1035,0.05
113,200036609068,0.124,0.1034,0.0925,0.0738,0.1017,0.0973
114,200036609068,0.6616,0.0558,0.9542,0.0948,0.0314,0.0629
115,200100309091,0.0828,0.1129,0.0733,0.2428,0.1624,0.1045
116,200100309091,0.0779,0.1458,0.0617,0.2433,0.1546,0.1174
117,200100309091,0.8299,0.0524,0.9752,0.1561,0.0406,0.0826
118,200100512136,0.9588,0.5521,0.9776,0.7804,0.6533,0.3272
119,200101812086,0.12,0.1147,0.0813,0.0778,0.062,0.1719
120,200101812086,0.3876,0.1333,0.8347,0.1887,0.1148,0.1719
121,200102815128,0.1705,0.981,0.0458,0.2648,0.1074,0.9942
122,200103113072,0.0806,0.1,0.0593,0.0286,0.1376,0.1143
123,200103911139,0.6446,0.0939,0.9295,0.0926,0.1197,0.0446
124,200103913117,0.8541,0.2051,0.9421,0.6404,0.1734,0.2795
125,200104514142,0.0797,0.0584,0.0584,0.0385,0.0389,0.0674
126,200104709134,0.1934,0.1013,0.0925,0.182,0.0642,0.2299
127,200105415155,0.0971,0.6889,0.0803,0.0429,0.0712,0.8277
128,200105415155,0.0873,0.1973,0.014,0.2182,0.2205,0.1344
129,200105611163,0.1038,0.064,0.0724,0.0635,0.0672,0.1254
130,200105611163,0.235,0.4708,0.1,0.2478,0.4013,0.4701
131,200106019223,0.0998,0.1752,0.0518,0.1292,0.2917,0.1031
132,200106410052,0.1392,0.0671,0.0598,0.1002,0.0214,0.0942
133,200109111111,0.1464,0.0727,0.0509,0.1194,0.0223,0.1196
134,200109113094,0.2153,0.026,0.646,0.1744,0.0288,0.0085
135,200109310062,0.5242,0.1636,0.8258,0.3569,0.2358,0.125
136,200109412172,0.0546,0.071,0.0635,0.1288,0.0983,0.0263
137,200110604138,0.1728,0.1882,0.0836,0.1369,0.2162,0.142
138,200110608137,0.1652,0.0363,0.0864,0.1172,0.0755,0.0451
139,200112505129,0.137,0.1532,0.0369,0.1203,0.1397,0.25
140,200112505129,0.2068,0.0978,0.1,0.1968,0.0996,0.1397
141,200114114068,0.9951,0.4457,0.9939,0.9799,0.2362,0.6375
142,200114614259,0.7211,0.2159,0.9318,0.178,0.1865,0.2335
143,200115728265,0.8603,0.0939,0.8972,0.7898,0.1865,0.0125
144,200115728265,0.4449,0.2929,0.0747,0.6109,0.4939,0.1451
145,200117011138,0.1222,0.9351,0.0509,0.1346,0.9389,0.7714
146,200117112234,0.2153,0.5608,0.1186,0.1905,0.6707,0.2973
147,200117135037,0.1235,0.1532,0.0093,0.1172,0.0546,0.2844
148,200118015118,0.1486,0.0762,0.0775,0.3833,0.1144,0.0353
149,200118108141,0.6831,0.145,0.1014,0.8028,0.231,0.1049
150,200118913130,0.1173,0.0363,0.0831,0.0836,0.031,0.0643
151,200120211266,0.2261,0.3656,0.1163,0.2281,0.0301,0.7844
152,200120223152,0.0725,0.0974,0.0425,0.0394,0.1266,0.0589
153,200120223152,0.8491,0.3436,0.7202,0.8207,0.5441,0.0826
154,200120419127,0.1965,0.1714,0.1093,0.1722,0.0847,0.6031
155,200120614134,0.1535,0.0467,0.0691,0.1167,0.0799,0.0536
156,200121210158,0.1132,0.0485,0.0402,0.0935,0.0066,0.1004
157,200121210158,0.2229,0.6902,0.0845,0.2397,0.8096,0.1031
158,200121318139,0.1253,0.1026,0.0663,0.0908,0.2424,0.0094
159,200121526275,0.6406,0.0904,0.9435,0.1395,0.1031,0.0643
160,200122518146,0.325,0.1095,0.1196,0.3591,0.1253,0.0817
161,200122713323,0.1885,0.8736,0.1116,0.1453,0.8528,0.7478
162,200122815118,0.9879,0.5015,0.9687,0.9557,0.3306,0.7491
163,200123518296,0.9185,0.8139,0.0392,0.945,0.862,0.5643
164,200123816139,0.0962,0.0887,0.0752,0.4128,0.0843,0.0844
165,200123818162,0.1522,0.3124,0.0458,0.1373,0.3812,0.2616
166,200123819252,0.7668,0.1424,0.0402,0.814,0.1585,0.2183
167,200123919116,0.9494,0.2964,0.9631,0.8309,0.4441,0.0567
168,200123919116,0.9852,0.228,0.9967,0.8725,0.3048,0.1143
169,200124513326,0.1119,0.3929,0.0654,0.0823,0.1061,0.7277
170,200124513326,0.1088,0.5547,0.0565,0.0841,0.714,0.0915
171,200124619156,0.1043,0.0532,0.0453,0.0827,0.0397,0.0643
172,200124715237,0.0689,0.1631,0.0546,0.0443,0.3926,0.0379
173,200124817251,0.2243,0.9182,0.0845,0.2451,0.8306,0.9147
174,200124823125,0.9848,0.9983,0.9995,0.9034,0.3336,1.0
175,200124823125,0.7144,0.2627,0.3788,0.733,0.3795,0.0571
176,200125114332,0.1607,0.1337,0.0467,0.161,0.245,0.0732
177,200125114332,0.9606,0.2653,0.9944,0.4401,0.4367,0.1826
178,200125415261,0.2037,0.0701,0.0864,0.1995,0.0882,0.1924
179,200125526276,0.923,0.2315,0.9678,0.6181,0.5166,0.0558
180,200125920138,0.1647,0.9494,0.0598,0.1561,0.9672,0.546
181,200126014167,0.5134,0.0593,0.0654,0.6445,0.01,0.1469
182,200126413269,0.1079,0.251,0.0579,0.0702,0.0223,0.7357
183,200126413269,0.0783,0.18,0.0439,0.0671,0.2227,0.1201
184,200126421126,0.8577,0.264,0.1817,0.8663,0.359,0.0723
185,200126516244,0.1965,0.1411,0.0967,0.1811,0.0821,0.5741
186,200126525296,0.1544,0.2389,0.0523,0.1306,0.4895,0.0263
187,200126717070,0.8617,0.3228,0.0775,0.8739,0.1747,0.5161
188,200127613146,0.0949,0.9282,0.0645,0.1458,0.9537,0.3496
189,200127710082,0.8917,0.296,0.0135,0.898,0.4275,0.0513
190,200127812302,0.2028,0.8434,0.1112,0.1816,0.8432,0.7308
191,200128118071,0.9051,0.2081,0.9841,0.7679,0.2948,0.0612
192,200128414261,0.115,0.1947,0.0724,0.0783,0.0393,0.6888
193,200128416132,0.073,0.5928,0.0322,0.0487,0.7611,0.0964
194,200128428297,0.1088,0.9978,0.0332,0.1024,0.9515,0.9991
195,200129105158,0.7735,0.1575,0.0257,0.7674,0.1769,0.1277
196,200129105158,0.1826,0.8542,0.0645,0.1802,0.9061,0.2299
197,200129411235,0.2252,0.5794,0.1112,0.2209,0.4052,0.7348
198,200129807098,0.107,0.1168,0.0687,0.0698,0.1306,0.1036
199,200129807098,0.1661,0.0887,0.0696,0.1422,0.0371,0.1777
200,200130127325,0.0895,0.6036,0.0294,0.0814,0.5245,0.7759
201,200130313276,0.8805,0.1402,0.951,0.466,0.2742,0.0379
202,200130412237,0.1979,0.6811,0.0817,0.1999,0.1048,0.8527
203,200130910130,0.1513,0.174,0.1037,0.0966,0.1485,0.2353
204,200132011146,0.1415,0.103,0.0785,0.1069,0.1144,0.0888
205,200132107148,0.6137,0.0437,0.9379,0.0707,0.0376,0.0344
206,200132305107,0.1705,0.0995,0.4876,0.1306,0.0437,0.5286
207,200132412081,0.8577,0.1649,0.6913,0.8278,0.2349,0.0433
208,200132731309,1.0,0.1571,1.0,0.3394,0.1166,0.2004
209,200132731309,0.8129,0.1372,0.9809,0.0595,0.0825,0.2509
210,200132906095,0.0595,0.1502,0.0262,0.335,0.1738,0.0969
211,200132906095,0.9615,0.2492,0.724,0.945,0.2629,0.2022
212,200133421200,0.9946,0.9546,0.9958,0.9329,0.9279,0.8964
213,200133810130,0.1589,0.0532,0.0943,0.1149,0.0546,0.0665
214,200134704162,0.9996,0.7733,0.9991,0.9937,0.9716,0.0705
215,200134704162,0.1656,0.8966,0.0668,0.1346,0.9258,0.2103
216,200135714203,0.9709,0.1861,0.9907,0.7809,0.2476,0.0705
217,200136101106,0.1688,0.0632,0.0808,0.1257,0.0502,0.0732
218,200136310185,0.1097,0.1947,0.0822,0.068,0.355,0.1058
219,200136419036,0.1473,0.1921,0.6474,0.0635,0.2389,0.0915
220,200136512138,0.8241,0.2968,0.1112,0.8014,0.3686,0.1344
221,200200109165,0.6392,0.9987,0.9276,0.2724,0.9672,0.9987
222,200200807141,0.1594,0.0723,0.0701,0.127,0.1301,0.021
223,200201707078,0.1616,0.0835,0.0911,0.1136,0.0502,0.3129
224,200201707078,0.192,0.0935,0.0724,0.1874,0.1528,0.0933
225,200202310089,0.1746,0.0476,0.0383,0.407,0.0314,0.0683
226,200203013093,0.7628,0.1324,0.9276,0.6158,0.0686,0.204
227,200203013093,0.1513,0.1346,0.0794,0.1073,0.1039,0.1719
228,200203313121,0.782,0.3605,0.5936,0.7491,0.1681,0.7393
229,200204014130,0.9329,0.4353,0.9748,0.8046,0.2939,0.5732
230,200204014130,0.8957,0.1579,0.9402,0.8435,0.1079,0.2464
231,200204220156,0.1307,0.8581,0.0799,0.5076,0.8629,0.7786
232,200204518049,0.0846,0.0857,0.0056,0.0805,0.1048,0.058
233,200205706156,0.1271,0.0524,0.0794,0.0747,0.017,0.1085
234,200205706156,0.2883,0.0969,0.8968,0.1641,0.1022,0.0871
235,200206215154,0.1661,0.0675,0.0509,0.1601,0.1083,0.0714
236,200206311066,0.9132,0.1878,0.8893,0.8318,0.1651,0.2098
237,200206311066,0.1459,0.1142,0.0831,0.0948,0.1738,0.1062
238,200207804138,0.1688,0.3773,0.0775,0.1301,0.0323,0.7362
239,200208108084,0.1186,0.1121,0.0789,0.0778,0.131,0.0835
240,200208108084,0.645,0.2203,0.5974,0.6838,0.2419,0.1853
241,200209610103,0.115,0.0701,0.0495,0.0783,0.0048,0.1254
242,200209807133,0.145,0.0805,0.0733,0.4128,0.1817,0.0616
243,200212207063,0.3039,0.1026,0.7861,0.1865,0.11,0.0888
244,200212609068,0.1325,0.653,0.0537,0.123,0.0061,0.908
245,200212805097,0.9933,0.2112,0.9963,0.9173,0.2777,0.096
246,200213303150,0.0125,0.1502,0.0416,0.0613,0.2559,0.1223
247,200214307157,0.9575,0.2843,0.8818,0.9347,0.39,0.0915
248,200214511259,0.162,0.1255,0.043,0.1963,0.1022,0.1509
249,200214617113,0.1835,0.1311,0.0808,0.1682,0.1463,0.0964
250,200215520112,0.7686,0.0883,0.8954,0.5447,0.0651,0.1
251,200216016258,0.9212,0.3661,0.9145,0.8363,0.4948,0.1107
252,200217804155,0.9338,0.2034,0.9402,0.801,0.2734,0.0875
253,200217804155,0.1679,0.5911,0.0687,0.1382,0.7694,0.1455
254,200217810139,0.7068,0.087,0.1453,0.6588,0.0694,0.0933
255,200217810139,0.1459,0.2198,0.0574,0.119,0.0559,0.4205
256,200218711160,0.145,0.0796,0.0607,0.1154,0.0524,0.1147
257,200218711160,0.0774,0.9386,0.0369,0.0514,0.9502,0.4884
258,200218921116,0.1012,0.0727,0.0448,0.0818,0.0559,0.0817
259,200219112260,0.1656,0.0532,0.0771,0.1418,0.0188,0.367
260,200219511172,0.0909,0.1346,0.049,0.0648,0.1843,0.0491
261,200219511172,0.1902,0.4007,0.1037,0.1547,0.559,0.1763
262,200219634283,0.88,0.9598,0.9617,0.085,0.9096,0.9701
263,200219809182,0.1701,0.0376,0.0448,0.1807,0.0279,0.1138
264,200219908130,0.1567,0.0636,0.0743,0.1355,0.0983,0.0071
265,200220021150,0.8809,0.0701,0.9823,0.0286,0.1118,0.0844
266,200220213254,0.1974,0.1289,0.0911,0.186,0.2197,0.1411
267,200220412263,0.2019,0.698,0.0869,0.2084,0.5362,0.7714
268,200221419120,0.8366,0.1679,0.8944,0.7639,0.0847,0.354
269,200221534140,0.2337,0.1116,0.0957,0.2504,0.1515,0.0781
270,200221729272,0.0721,0.1034,0.0023,0.0725,0.1598,0.0054
271,200222209163,0.064,0.0541,0.0729,0.0255,0.0454,0.0714
272,200222209163,0.4678,0.8602,0.283,0.5224,0.8808,0.5728
273,200222211131,0.1697,0.0493,0.8412,0.0635,0.0201,0.096
274,200222714115,0.8559,0.7257,0.8669,0.7858,0.824,0.3406
275,200223411221,0.6365,0.0493,0.0878,0.8578,0.0856,0.0576
276,200223413253,0.2426,0.421,0.107,0.2701,0.5074,0.3004
277,200223413253,0.1952,0.4158,0.0532,0.2106,0.6415,0.0612
278,200223414164,0.1598,0.119,0.1042,0.1006,0.2576,0.0817
279,200223414164,0.2001,0.9022,0.0617,0.2102,0.9087,0.6183
280,200223710202,0.1822,0.045,0.0827,0.1592,0.0197,0.146
281,200223710202,0.1088,0.087,0.0542,0.0742,0.0659,0.1107
282,200223710202,0.1943,0.8386,0.0682,0.1919,0.886,0.2415
283,200223815250,0.1705,0.1346,0.0696,0.1494,0.1498,0.1321
284,200224016155,0.8577,0.0692,0.9491,0.3189,0.0598,0.0888
285,200224016155,0.1455,0.1086,0.0915,0.0997,0.038,0.1897
286,200224210329,0.3541,0.1056,0.0635,0.6377,0.2585,0.0384
287,200224214257,0.1571,0.1125,0.0794,0.114,0.0965,0.129
288,200224529281,0.9526,0.1571,0.9734,0.8086,0.2017,0.075
289,200224703067,0.1916,0.0563,0.1093,0.2326,0.0712,0.0299
290,200224919253,0.1083,0.1887,0.0514,0.0805,0.1393,0.642
291,200224928266,0.9141,0.2999,0.986,0.3725,0.3891,0.2067
292,200225220121,0.9109,0.1489,0.9374,0.7885,0.1747,0.0844
293,200225229289,0.0537,0.9195,0.0168,0.1038,0.9092,0.8223
294,200225526273,0.2211,0.0822,0.5465,0.2048,0.0524,0.1179
295,200225810300,0.1253,0.2999,0.0631,0.0836,0.4009,0.3728
296,200225815256,0.0944,0.0489,0.0612,0.3368,0.0598,0.0366
297,200226322139,0.1007,0.9961,0.05,0.0707,0.9703,0.9942
298,200226413114,0.8268,0.2423,0.9397,0.3891,0.3044,0.1121
299,200226428308,0.6594,0.0588,0.9533,0.0183,0.0908,0.0045
300,200226428308,0.9682,0.1969,0.9981,0.6972,0.2489,0.1286
301,200226428308,0.9736,0.1008,0.9958,0.7625,0.0668,0.1549
302,200226510315,0.1195,0.4505,0.0845,0.4414,0.3507,0.6737
303,200226510315,0.1218,0.399,0.0458,0.1127,0.2463,0.6286
304,200226815163,0.1594,0.9044,0.0677,0.1275,0.941,0.2737
305,200228918162,0.1782,0.1701,0.0738,0.1561,0.159,0.329
306,200229511261,0.1907,0.2674,0.0696,0.1896,0.3555,0.2576
307,200229611230,0.1656,0.1039,0.0504,0.3529,0.1231,0.0808
308,200229709206,0.0783,0.2138,0.0033,0.3524,0.2389,0.1348
309,200229709206,0.1303,0.5167,0.4895,0.068,0.6135,0.2594
310,200229817169,0.0833,0.9156,0.0467,0.0698,0.9013,0.8938
311,200230707070,0.1132,0.0952,0.0495,0.0912,0.0419,0.4674
312,200231906078,0.1661,0.1324,0.0766,0.1355,0.2192,0.0317
313,200231906078,0.8013,0.2514,0.2069,0.7822,0.2341,0.2478
314,200232309155,0.1634,0.7862,0.0752,0.1288,0.8266,0.5491
315,200232710089,0.9951,0.5725,0.1284,0.9937,0.2328,0.7795
316,200233505166,0.1321,0.1086,0.0691,0.0939,0.1035,0.1022
317,200233505166,0.1813,0.9879,0.0803,0.1677,0.9817,0.9701
318,200233513182,0.0828,0.3622,0.042,0.0653,0.5934,0.0853
319,200235504077,0.8201,1.0,0.3779,0.898,0.9987,1.0
320,200235607070,0.1517,0.1549,0.071,0.1181,0.1974,0.1049
321,200235607070,0.1907,0.1783,0.0953,0.1699,0.3035,0.1188
322,200235808185,0.6679,0.0567,0.7539,0.5461,0.0642,0.0348
323,200235808185,0.1455,0.0978,0.3914,0.1047,0.0537,0.1504
324,200235903089,0.9302,0.1493,0.9776,0.7437,0.1677,0.1388
325,200236416045,0.9051,0.4262,0.979,0.4517,0.3336,0.6911
326,200236416045,0.735,0.1233,0.8248,0.6547,0.1048,0.1183
327,200300410136,0.9906,0.2657,0.9967,0.9316,0.3987,0.058
328,200300410136,1.0,0.154,1.0,0.5304,0.2035,0.1009
329,200300410136,0.0936,0.103,0.0257,0.0796,0.0572,0.142
330,200300710072,0.0081,0.0736,0.0248,0.1328,0.0192,0.1469
331,200301102180,0.1168,0.1502,0.0822,0.0662,0.31,0.0893
332,200302110163,0.9996,0.5054,0.9953,0.9852,0.6437,0.2183
333,200302110163,0.1141,0.0576,0.7272,0.0541,0.0031,0.1214
334,200302111081,0.1271,0.0411,0.0518,0.1055,0.0965,0.0897
335,200302111081,0.1625,0.7806,0.0532,0.1409,0.8463,0.4558
336,200302516173,0.1585,0.0143,0.0771,0.1185,0.0738,0.0045
337,200303412117,0.2511,0.0969,0.1042,0.3345,0.0432,0.5071
338,200303510099,0.1124,0.1376,0.0518,0.0841,0.1288,0.1344
339,200303510099,0.8599,0.4379,0.0542,0.8913,0.3769,0.5848
340,200303610197,0.1289,0.1817,0.0509,0.106,0.2039,0.1196
341,200303712061,0.906,0.1471,0.993,0.0496,0.1441,0.1942
342,200303712061,0.141,0.0766,0.0537,0.1181,0.0533,0.1192
343,200303915066,0.9226,0.1454,0.979,0.6798,0.1607,0.1054
344,200305617119,0.8903,0.2505,0.9215,0.6149,0.3712,0.0415
345,200305621042,0.97,0.2038,0.9963,0.8229,0.2472,0.1129
346,200306013103,0.1146,0.0991,0.0528,0.089,0.114,0.0737
347,200306121148,0.3205,0.1532,0.6249,0.2826,0.1485,0.2585
348,200306121148,0.4808,0.7395,0.0649,0.5908,0.8231,0.142
349,200306210080,0.0403,0.1142,0.0584,0.1534,0.1528,0.0451
350,200306210080,0.1526,0.2899,0.0584,0.1261,0.4751,0.1022
351,200306713130,0.5009,0.2795,0.6945,0.4208,0.4585,0.1183
352,200308807131,0.1321,0.1095,0.0953,0.0733,0.1188,0.0844
353,200308807131,0.1235,0.1129,0.0607,0.0881,0.1192,0.1098
354,200309803159,0.1034,0.0736,0.0444,0.0792,0.0655,0.1129
355,200309803159,0.1674,0.1013,0.0789,0.1462,0.0707,0.1504
356,200309823041,0.3805,0.9896,0.4559,0.4258,0.9799,0.9866
357,200310829294,0.7117,0.0376,0.9636,0.0716,0.0716,0.0589
358,200312211065,0.0636,0.1441,0.1495,0.1091,0.1406,0.1196
359,200312211065,0.0797,0.164,0.0318,0.2513,0.2467,0.1393
360,200312905091,0.9714,0.8152,0.9893,0.9034,0.2437,0.9335
361,200312905091,0.8702,0.6361,0.7889,0.8095,0.1253,0.8621
362,200313707131,0.9852,0.241,0.9958,0.8309,0.2044,0.5031
363,200313804148,0.1007,0.0627,0.0719,0.055,0.0546,0.0562
364,200314010258,0.2305,0.5322,0.1144,0.2267,0.5485,0.5107
365,200314416119,0.94,0.3968,0.9538,0.78,0.5847,0.1817
366,200314416119,0.1401,0.9797,0.0729,0.0997,0.7716,0.9879
367,200315017119,0.1885,0.9026,0.7431,0.0599,0.9275,0.6036
368,200315510172,0.9633,0.0978,0.9752,0.4633,0.0716,0.1205
369,200315808156,0.1992,0.0917,0.1028,0.1726,0.01,0.3942
370,200315808156,0.1764,0.7019,0.0579,0.1919,0.7834,0.2513
371,200316816257,0.9785,0.4643,0.9865,0.8922,0.5812,0.2304
372,200317920271,0.1719,0.1861,0.0822,0.1418,0.0991,0.2942
373,200318811307,0.1321,0.7914,0.0864,0.0872,0.7585,0.6437
374,200318811307,0.1768,0.0186,0.0845,0.1462,0.0328,0.021
375,200319214254,0.2059,0.1289,0.0906,0.2093,0.1498,0.2585
376,200319605150,0.1361,0.0273,0.0738,0.0921,0.0502,0.0388
377,200319605150,0.1996,0.4985,0.0883,0.1905,0.5738,0.2482
378,200319611137,0.1679,0.0597,0.0864,0.1216,0.1262,0.0094
379,200319831306,0.0877,0.0277,0.6095,0.0519,0.0279,0.0879
380,200319831306,0.906,0.1181,0.9776,0.3113,0.0655,0.1763
381,200319914255,0.2457,0.6876,0.1163,0.25,0.5406,0.7652
382,200321209150,0.1643,0.145,0.0687,0.1369,0.3463,0.0138
383,200321209150,0.4141,0.9801,0.9449,0.0783,0.9459,0.9714
384,200321212130,0.1177,0.0407,0.0621,0.0854,0.0188,0.2902
385,200321916244,0.1992,0.0762,0.0967,0.1843,0.0371,0.1942
386,200322114249,0.2202,0.7499,0.1074,0.2196,0.1502,0.8754
387,200322313224,0.8997,0.6703,0.9902,0.0447,0.1668,0.8482
388,200322607156,0.1804,0.0627,0.0845,0.1471,0.0786,0.0674
389,200322607156,0.1656,0.4937,0.0822,0.1225,0.7681,0.0603
390,200323520253,0.1513,0.3198,0.0654,0.1556,0.3716,0.2058
391,200324014230,0.2466,0.6659,0.1088,0.2786,0.7699,0.279
392,200324015329,0.2068,0.5006,0.1028,0.1972,0.1105,0.7781
393,200324015329,0.1723,0.9122,0.0635,0.153,0.9332,0.1179
394,200324020139,0.1213,0.0498,0.0617,0.0962,0.1262,0.0496
395,200324710153,0.1952,0.132,0.0957,0.1767,0.0607,0.55
396,200324710153,0.1218,0.9377,0.0621,0.0908,0.9319,0.8509
397,200324719249,0.3894,0.193,0.9187,0.0908,0.1607,0.2683
398,200324727272,0.0309,0.0839,0.05,0.0233,0.1127,0.0388
399,200324914329,0.2104,0.4825,0.0911,0.2258,0.2079,0.7576
400,200324914329,0.1925,0.7352,0.0827,0.195,0.8026,0.1634
401,200325715252,0.1021,0.2441,0.0434,0.0859,0.1917,0.3768
402,200325913133,0.0913,0.8698,0.0626,0.0644,0.7961,0.9179
403,200326217254,0.8863,0.1004,0.9687,0.0541,0.1703,0.0768
404,200326828298,0.1285,0.926,0.0743,0.0859,0.9354,0.842
405,200326912322,0.3218,0.145,0.9346,0.1176,0.2821,0.0487
406,200327118275,0.7457,0.2475,0.8575,0.5635,0.2642,0.1969
407,200327205066,0.9973,0.2523,0.9995,0.6883,0.2681,0.3746
408,200327516252,0.9145,0.2826,0.6992,0.8801,0.3035,0.2804
409,200327612262,0.0922,0.145,0.1158,0.0376,0.1825,0.0902
410,200327917084,0.8465,0.1173,0.036,0.8511,0.1175,0.0973
411,200327918118,0.9548,0.1618,0.9748,0.7366,0.2048,0.0781
412,200328609323,0.2498,0.2518,0.163,0.3462,0.2384,0.258
413,200328609323,0.556,0.0614,0.9397,0.1136,0.017,0.1504
414,200328609323,0.9969,0.1064,0.9991,0.042,0.1349,0.1661
415,200329015132,0.979,0.3081,0.9907,0.8864,0.3507,0.1741
416,200329117147,0.1159,0.1363,0.0266,0.0872,0.3105,0.0835
417,200329117147,0.6423,0.7888,0.9762,0.0921,0.886,0.0906
418,200329410260,0.1603,0.1341,0.0859,0.1123,0.1052,0.3304
419,200329509101,0.756,0.1558,0.0444,0.7639,0.2157,0.1518
420,200330211133,0.0618,0.0762,0.0799,0.1292,0.0655,0.0674
421,200331305079,0.0918,0.3129,0.0285,0.089,0.3354,0.2241
422,200331305079,0.1155,0.1584,0.0612,0.0894,0.1,0.217
423,200331509067,0.1267,0.1017,0.0649,0.0962,0.11,0.0817
424,200331611141,0.1262,0.2549,0.0822,0.0805,0.1633,0.6241
425,200331913172,0.1092,0.2345,0.021,0.1266,0.1812,0.3491
426,200331913172,0.1222,0.0459,0.0775,0.0765,0.0074,0.0973
427,200331913172,0.1768,0.8447,0.0766,0.1574,0.8904,0.2638
428,200333809065,0.1468,0.0519,0.0603,0.1149,0.0524,0.0589
429,200333809065,0.6231,0.2869,0.2569,0.7299,0.3786,0.1272
430,200333809065,0.145,0.913,0.0388,0.1556,0.9061,0.8629
431,200333913284,0.2081,0.8377,0.1,0.2053,0.8838,0.2612
