rule_id,target_item,target_pair,target_label,antecedent_items,antecedent_length,n_total,n_target,rule_support_count,rule_support_ratio,target_coverage,antecedent_support_count,antecedent_support_ratio,confidence,target_base_rate,lift,growth_rate,growth_rate_status,leverage
R00001,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,Extent__x__Sampling_Gaps,Uncommon Sampling_Gaps,Duration__x__Extent=Uncommon Duration;Kinematic__x__SpatioTemporal_Dynamics=Uncommon Kinematic,2,4670,518,60,0.01284796573875803,0.11583011583011583,68,0.014561027837259101,0.8823529411764706,0.11092077087794433,7.954803543038836,60.11583011583012,finite,0.011232845306274044
R00002,Indentation__x__Sampling_Gaps=Uncommon Sampling_Gaps,Indentation__x__Sampling_Gaps,Uncommon Sampling_Gaps,Acceleration__x__Localization=Uncommon Acceleration;Duration__x__Indentation=Uncommon Duration,2,4670,499,57,0.012205567451820129,0.11422845691382766,65,0.013918629550321198,0.8769230769230769,0.10685224839400428,8.206875289039617,59.555861723446895,finite,0.01071833058980508
R00003,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,Extent__x__Sampling_Gaps,Uncommon Sampling_Gaps,Curvature__x__Displacement=Uncommon Displacement;Duration__x__Extent=Uncommon Duration,2,4670,518,53,0.011349036402569594,0.10231660231660232,61,0.013062098501070664,0.8688524590163934,0.11092077087794433,7.83309070194316,53.102316602316606,finite,0.009900178367547195
R00004,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,Localization__x__Sampling_Gaps,Uncommon Sampling_Gaps,Duration__x__Localization=Uncommon Duration;Spatial_Context__x__SpatioTemporal_Dynamics=Uncommon SpatioTemporal_Dynamics,2,4670,504,52,0.01113490364025696,0.10317460317460317,60,0.01284796573875803,0.8666666666666667,0.10792291220556745,8.030423280423282,53.7281746031746,finite,0.009748313761812838
R00005,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,Extent__x__Sampling_Gaps,Uncommon Sampling_Gaps,Acceleration__x__Indentation=Uncommon Acceleration;Duration__x__Extent=Uncommon Duration,2,4670,518,57,0.012205567451820129,0.11003861003861004,66,0.014132762312633832,0.8636363636363636,0.11092077087794433,7.786065286065286,50.764478764478774,finite,0.010637950561468025
R00006,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,Extent__x__Sampling_Gaps,Uncommon Sampling_Gaps,Acceleration__x__Extent=Uncommon Acceleration;Duration__x__Indentation=Uncommon Duration,2,4670,518,55,0.011777301927194861,0.10617760617760617,64,0.013704496788008565,0.859375,0.11092077087794433,7.7476472007722,48.983268983268985,finite,0.01025718857897464
R00007,Localization__x__Sampling_Gaps=Uncommon Sampling_Gaps,Localization__x__Sampling_Gaps,Uncommon Sampling_Gaps,Acceleration__x__Localization=Uncommon Acceleration;Duration__x__Sequence_Complexity=Uncommon Duration,2,4670,504,54,0.011563169164882228,0.10714285714285714,63,0.013490364025695931,0.8571428571428571,0.10792291220556745,7.942176870748299,49.595238095238095,finite,0.0101072497925159
R00008,Extent__x__Sampling_Gaps=Uncommon Sampling_Gaps,Extent__x__Sampling_Gaps,Uncommon Sampling_Gaps,Acceleration__x__Extent=Uncommon Acceleration;Duration__x__Extent=Uncommon Duration,2,4670,518,153,0.032762312633832974,0.2953667953667954,179,0.038329764453961454,0.8547486033519553,0.11092077087794433,7.705938180798516,47.16780516780517,finite,0.02851074561302954
R00009,Path_Evolution__x__Sampling_Gaps=Uncommon Sampling_Gaps,Path_Evolution__x__Sampling_Gaps,Uncommon Sampling_Gaps,Duration__x__Path_Evolution=Uncommon Duration;Localization__x__Speed=Uncommon Speed,2,4670,491,52,0.01113490364025696,0.10590631364562118,61,0.013062098501070664,0.8524590163934426,0.10513918629550321,8.107909585656571,49.17583163611677,finite,0.009761565232542678
