trajectory_id,n_pair_labels,n_normal,n_hybrid,n_uncommon,non_normal_count,non_normal_ratio,hybrid_ratio,uncommon_ratio,dominant_uncommon_node,dominant_uncommon_node_count,dominant_uncommon_node_ratio,fingerprint_entropy,count_uncommon_Acceleration,count_uncommon_Curvature,count_uncommon_Displacement,count_uncommon_Duration,count_uncommon_Extent,count_uncommon_Geometric,count_uncommon_Indentation,count_uncommon_Kinematic,count_uncommon_Localization,count_uncommon_Path_Evolution,count_uncommon_Phase_Change,count_uncommon_Sampling_Gaps,count_uncommon_Sequence_Complexity,count_uncommon_Spatial_Context,count_uncommon_SpatioTemporal_Dynamics,count_uncommon_Speed,count_uncommon_Temporal
1190,76,10,57,9,66,0.868421052631579,0.75,0.11842105263157894,Sequence_Complexity,3,0.3333333333333333,1.3472841021484883,0,1,2,0,1,0,0,0,1,0,0,0,3,0,0,1,0
1191,76,16,41,19,60,0.7894736842105263,0.5394736842105263,0.25,Path_Evolution,5,0.2631578947368421,2.073331820499135,2,2,0,0,0,0,0,0,0,5,4,0,4,0,2,0,0
1192,76,10,41,25,66,0.868421052631579,0.5394736842105263,0.32894736842105265,Sequence_Complexity,5,0.2,2.3095396840230293,1,0,0,0,0,1,5,0,0,5,5,0,5,0,1,1,1
1193,76,11,49,16,65,0.8552631578947368,0.6447368421052632,0.21052631578947367,Speed,3,0.1875,1.8968182348780274,2,0,2,2,0,0,0,1,0,0,0,3,2,1,0,3,0
1194,76,34,13,29,42,0.5526315789473685,0.17105263157894737,0.3815789473684211,Sequence_Complexity,8,0.27586206896551724,2.3538456931590774,0,0,0,0,0,0,0,0,7,0,5,0,8,0,0,5,4
1195,76,21,31,24,55,0.7236842105263158,0.40789473684210525,0.3157894736842105,Sampling_Gaps,6,0.25,2.3684761777988355,0,4,0,4,3,3,4,0,0,0,0,6,0,0,0,0,0
1196,76,29,30,17,47,0.618421052631579,0.39473684210526316,0.2236842105263158,Path_Evolution,5,0.29411764705882354,2.146640576583165,2,0,2,0,0,2,0,2,2,5,0,0,0,0,2,0,0
1197,76,21,34,21,55,0.7236842105263158,0.4473684210526316,0.27631578947368424,Curvature,7,0.3333333333333333,2.2430109089752213,0,7,0,0,1,1,2,0,0,2,6,0,0,0,1,0,1
1198,76,16,48,12,60,0.7894736842105263,0.631578947368421,0.15789473684210525,Displacement,6,0.5,1.6480857366153954,1,0,6,0,0,0,1,0,0,2,0,0,1,1,0,0,0
1199,76,24,30,22,52,0.6842105263157895,0.39473684210526316,0.2894736842105263,Displacement,7,0.3181818181818182,2.2675730027277523,5,0,7,0,0,0,0,0,0,2,4,0,2,2,0,0,0
1200,76,28,34,14,48,0.631578947368421,0.4473684210526316,0.18421052631578946,Path_Evolution,5,0.35714285714285715,1.9691207385151472,0,2,0,0,0,0,0,0,0,5,2,0,0,1,1,2,1
1201,76,37,34,5,39,0.5131578947368421,0.4473684210526316,0.06578947368421052,Extent,2,0.4,1.4094602617227605,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0
1202,76,6,47,23,70,0.9210526315789473,0.618421052631579,0.3026315789473684,Sampling_Gaps,4,0.17391304347826086,2.177791480083857,0,1,4,0,4,0,0,0,3,2,2,4,0,1,1,0,1
1203,76,18,38,20,58,0.7631578947368421,0.5,0.2631578947368421,Duration,5,0.25,2.2467494080323394,0,2,0,5,4,1,0,0,2,2,0,2,0,0,2,0,0
1204,76,20,47,9,56,0.7368421052631579,0.618421052631579,0.11842105263157894,Sampling_Gaps,4,0.4444444444444444,1.5702401723041612,0,0,1,0,0,0,1,0,0,0,1,4,1,0,0,1,0
1205,76,7,45,24,69,0.9078947368421053,0.5921052631578947,0.3157894736842105,Speed,4,0.16666666666666666,2.296682134580881,0,0,4,0,3,0,0,1,0,2,2,2,3,2,1,4,0
1206,76,21,52,3,55,0.7236842105263158,0.6842105263157895,0.039473684210526314,Curvature,2,0.6666666666666666,1.1076442078950228,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1207,76,6,44,26,70,0.9210526315789473,0.5789473684210527,0.34210526315789475,Speed,4,0.15384615384615385,2.373195227568172,3,0,4,0,2,1,4,1,1,0,0,4,1,1,0,4,0
1208,76,24,30,22,52,0.6842105263157895,0.39473684210526316,0.2894736842105263,Indentation,7,0.3181818181818182,2.2307739042786743,0,7,1,0,0,3,7,0,0,2,0,0,2,0,0,0,0
1209,76,61,8,7,15,0.19736842105263158,0.10526315789473684,0.09210526315789473,Curvature,4,0.5714285714285714,1.0041134990554337,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1210,76,22,38,16,54,0.7105263157894737,0.5,0.21052631578947367,Sequence_Complexity,6,0.375,1.923609663448315,0,0,0,0,0,2,0,2,5,0,0,0,6,0,1,0,0
1211,76,24,33,19,52,0.6842105263157895,0.4342105263157895,0.25,Indentation,7,0.3684210526315789,2.0036911665079717,0,2,0,0,7,3,7,0,0,0,0,0,0,0,0,0,0
1212,76,15,44,17,61,0.8026315789473685,0.5789473684210527,0.2236842105263158,Phase_Change,6,0.35294117647058826,1.9968352415928055,1,3,0,0,0,0,2,0,0,2,6,0,0,0,1,1,1
1213,76,24,24,28,52,0.6842105263157895,0.3157894736842105,0.3684210526315789,Indentation,7,0.25,2.479497000916272,6,7,0,0,0,3,7,3,0,0,0,0,2,0,0,0,0
1214,76,18,37,21,58,0.7631578947368421,0.4868421052631579,0.27631578947368424,Sampling_Gaps,5,0.23809523809523808,2.213225592686438,0,2,0,5,5,1,0,1,0,0,2,5,0,0,0,0,0
1215,76,29,30,17,47,0.618421052631579,0.39473684210526316,0.2236842105263158,Phase_Change,8,0.47058823529411764,1.9900598590846108,1,3,0,0,0,0,0,0,0,3,8,0,0,0,0,0,2
1216,76,24,28,24,52,0.6842105263157895,0.3684210526315789,0.3157894736842105,Indentation,7,0.2916666666666667,2.2969973721230454,0,0,4,5,0,3,7,0,0,0,0,5,0,0,0,0,0
1217,76,6,45,25,70,0.9210526315789473,0.5921052631578947,0.32894736842105265,Sampling_Gaps,4,0.16,2.3049970614986366,2,4,0,0,0,1,3,0,0,3,3,4,3,0,1,0,1
1218,76,13,34,29,63,0.8289473684210527,0.4473684210526316,0.3815789473684211,Extent,5,0.1724137931034483,2.6387336465064886,0,4,2,5,5,1,0,0,0,0,2,4,0,0,0,4,2
1219,76,22,31,23,54,0.7105263157894737,0.40789473684210525,0.3026315789473684,Curvature,6,0.2608695652173913,2.4115869316943632,0,6,0,0,0,2,5,0,0,3,2,0,2,0,2,0,1
1220,76,34,36,6,42,0.5526315789473685,0.47368421052631576,0.07894736842105263,Sequence_Complexity,3,0.5,1.4604811429620295,0,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,0
1221,76,22,32,22,54,0.7105263157894737,0.42105263157894735,0.2894736842105263,Sequence_Complexity,7,0.3181818181818182,2.2989339865880063,3,1,0,0,0,2,0,2,5,0,0,0,7,0,2,0,0
1222,76,6,59,11,70,0.9210526315789473,0.7763157894736842,0.14473684210526316,Phase_Change,3,0.2727272727272727,1.3881827447746504,1,1,2,0,1,0,1,0,0,0,3,0,0,1,0,1,0
1223,76,65,9,2,11,0.14473684210526316,0.11842105263157894,0.02631578947368421,Curvature,2,1.0,0.6955165547616071,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,76,7,53,16,69,0.9078947368421053,0.6973684210526315,0.21052631578947367,Sequence_Complexity,4,0.25,1.7054108220455224,2,0,0,4,0,0,0,1,0,0,0,2,4,1,0,2,0
1225,76,13,48,15,63,0.8289473684210527,0.631578947368421,0.19736842105263158,Localization,3,0.2,1.8835368374596824,2,2,0,0,1,0,0,3,3,0,1,0,2,1,0,0,0
1226,76,7,56,13,69,0.9078947368421053,0.7368421052631579,0.17105263157894737,Extent,3,0.23076923076923078,1.558807314838901,0,0,1,3,3,0,0,0,1,2,0,1,1,0,1,0,0
1227,76,13,43,20,63,0.8289473684210527,0.5657894736842105,0.2631578947368421,Extent,5,0.25,2.05162429971479,1,0,5,0,5,0,0,0,0,3,0,0,3,0,0,3,0
1228,76,7,54,15,69,0.9078947368421053,0.7105263157894737,0.19736842105263158,Localization,4,0.26666666666666666,1.6635142296116046,1,0,0,4,1,0,0,0,4,1,1,2,1,0,0,0,0
1229,76,13,47,16,63,0.8289473684210527,0.618421052631579,0.21052631578947367,Extent,5,0.3125,1.8131157325802914,3,0,0,0,5,0,0,0,0,3,0,0,0,0,2,3,0
1230,76,15,33,28,61,0.8026315789473685,0.4342105263157895,0.3684210526315789,Speed,6,0.21428571428571427,2.549145080676948,0,0,0,0,6,1,0,1,6,3,3,0,0,0,1,6,1
1231,76,21,54,1,55,0.7236842105263158,0.7105263157894737,0.013157894736842105,Sequence_Complexity,1,1.0,0.9452618424543583,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1232,76,10,35,31,66,0.868421052631579,0.4605263157894737,0.40789473684210525,Path_Evolution,5,0.16129032258064516,2.553290817205013,4,5,5,5,0,0,0,0,5,5,0,0,0,0,0,2,0
1233,76,37,24,15,39,0.5131578947368421,0.3157894736842105,0.19736842105263158,Phase_Change,7,0.4666666666666667,1.8900953226258803,0,0,0,0,0,1,3,0,2,0,7,0,0,0,0,0,2
1234,76,27,46,3,49,0.6447368421052632,0.6052631578947368,0.039473684210526314,Sequence_Complexity,1,0.3333333333333333,1.2154826116404769,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1235,76,38,18,20,38,0.5,0.23684210526315788,0.2631578947368421,Sequence_Complexity,8,0.4,1.9521394142749293,0,2,0,8,2,0,0,0,0,0,0,0,8,0,0,0,0
1236,76,27,34,15,49,0.6447368421052632,0.4473684210526316,0.19736842105263158,Extent,5,0.3333333333333333,1.9983835708730329,0,2,0,2,5,2,2,0,0,0,0,0,0,0,0,2,0
1237,76,15,35,26,61,0.8026315789473685,0.4605263157894737,0.34210526315789475,Phase_Change,6,0.23076923076923078,2.542163835397158,0,4,2,0,2,1,0,0,0,0,6,4,4,1,1,0,1
1238,76,46,27,3,30,0.39473684210526316,0.35526315789473684,0.039473684210526314,Curvature,2,0.6666666666666666,1.1891668221667928,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1239,76,16,48,12,60,0.7894736842105263,0.631578947368421,0.15789473684210525,Sequence_Complexity,2,0.16666666666666666,1.7468985656196971,2,2,0,0,0,1,0,0,2,2,0,0,2,0,1,0,0
1240,76,21,41,14,55,0.7236842105263158,0.5394736842105263,0.18421052631578946,Sequence_Complexity,4,0.2857142857142857,1.8510464532569302,0,3,0,0,0,3,1,0,0,0,0,0,4,0,0,3,0
1241,76,31,35,10,45,0.5921052631578947,0.4605263157894737,0.13157894736842105,Sequence_Complexity,5,0.5,1.6595770964764305,0,2,0,0,0,0,2,0,0,1,0,0,5,0,0,0,0
1242,76,31,34,11,45,0.5921052631578947,0.4473684210526316,0.14473684210526316,Sequence_Complexity,7,0.6363636363636364,1.6662787413526918,0,2,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0
1243,76,34,28,14,42,0.5526315789473685,0.3684210526315789,0.18421052631578946,Sequence_Complexity,8,0.5714285714285714,1.7534581131787899,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0
1244,76,31,32,13,45,0.5921052631578947,0.42105263157894735,0.17105263157894737,Sequence_Complexity,8,0.6153846153846154,1.743519972336262,0,1,0,0,1,0,0,0,3,0,0,0,8,0,0,0,0
1245,76,28,34,14,48,0.631578947368421,0.4473684210526316,0.18421052631578946,Curvature,8,0.5714285714285714,1.7599084420692253,3,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1246,76,46,26,4,30,0.39473684210526316,0.34210526315789475,0.05263157894736842,Sequence_Complexity,3,0.75,1.2341094851218164,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0
1247,76,42,19,15,34,0.4473684210526316,0.25,0.19736842105263158,Localization,7,0.4666666666666667,1.7795811125396017,0,0,4,0,0,0,0,0,7,0,0,0,3,1,0,0,0
1248,76,38,27,11,38,0.5,0.35526315789473684,0.14473684210526316,Curvature,4,0.36363636363636365,1.7142683611878833,0,4,2,0,0,0,0,0,3,0,2,0,0,0,0,0,0
1249,76,27,28,21,49,0.6447368421052632,0.3684210526315789,0.27631578947368424,Duration,7,0.3333333333333333,2.1570847853262145,0,0,3,7,0,1,4,0,0,0,0,6,0,0,0,0,0
1250,76,42,23,11,34,0.4473684210526316,0.3026315789473684,0.14473684210526316,Temporal,4,0.36363636363636365,1.6785308785990762,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,4
1251,76,34,30,12,42,0.5526315789473685,0.39473684210526316,0.15789473684210525,Phase_Change,3,0.25,1.830950809823927,0,0,0,0,3,0,0,0,2,0,3,0,2,0,2,0,0
1252,76,42,24,10,34,0.4473684210526316,0.3157894736842105,0.13157894736842105,Localization,4,0.4,1.6095534111539054,0,1,4,0,0,0,0,0,4,0,0,0,0,1,0,0,0
1253,76,39,32,5,37,0.4868421052631579,0.42105263157894735,0.06578947368421052,Sequence_Complexity,2,0.4,1.377786901132695,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0
1254,76,38,21,17,38,0.5,0.27631578947368424,0.2236842105263158,Phase_Change,8,0.47058823529411764,1.906814699026472,3,0,3,0,0,0,0,0,3,0,8,0,0,0,0,0,0
1255,76,16,39,21,60,0.7894736842105263,0.5131578947368421,0.27631578947368424,Path_Evolution,6,0.2857142857142857,2.126215644833172,1,0,1,0,0,0,0,0,5,6,4,0,4,0,0,0,0
1256,76,10,63,3,66,0.868421052631579,0.8289473684210527,0.039473684210526314,Localization,3,1.0,0.7934169393444823,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1257,76,29,25,22,47,0.618421052631579,0.32894736842105265,0.2894736842105263,Path_Evolution,8,0.36363636363636365,2.2453336377601474,1,0,0,0,0,1,5,0,0,8,5,0,0,0,1,0,1
1258,76,31,28,17,45,0.5921052631578947,0.3684210526315789,0.2236842105263158,Extent,7,0.4117647058823529,2.0196737910970564,0,3,0,0,7,0,2,0,3,0,0,0,0,0,0,2,0
1259,76,24,34,18,52,0.6842105263157895,0.4473684210526316,0.23684210526315788,Extent,7,0.3888888888888889,2.077809308434205,0,0,0,0,7,0,0,1,3,3,0,0,0,1,0,3,0
1260,76,29,29,18,47,0.618421052631579,0.3815789473684211,0.23684210526315788,Sequence_Complexity,5,0.2777777777777778,2.1198082217536345,5,0,0,0,0,0,0,0,0,3,0,0,5,0,1,2,2
1261,76,3,60,13,73,0.9605263157894737,0.7894736842105263,0.17105263157894737,Curvature,3,0.23076923076923078,1.4331484247483477,0,3,0,1,1,1,1,1,2,0,0,1,0,0,1,0,1
1262,76,16,29,31,60,0.7894736842105263,0.3815789473684211,0.40789473684210525,Speed,6,0.1935483870967742,2.7194319690509032,1,6,0,3,0,0,0,2,4,6,0,0,0,1,2,6,0
1263,76,51,6,19,25,0.32894736842105265,0.07894736842105263,0.25,Localization,9,0.47368421052631576,1.5198644547876115,0,0,8,0,0,0,0,0,9,0,0,0,0,2,0,0,0
1264,76,29,40,7,47,0.618421052631579,0.5263157894736842,0.09210526315789473,Sequence_Complexity,5,0.7142857142857143,1.414135235435284,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0
1265,76,11,42,23,65,0.8552631578947368,0.5526315789473685,0.3026315789473684,Displacement,5,0.21739130434782608,2.3513390919152304,2,0,5,0,2,0,0,2,2,2,0,0,1,1,2,4,0
1266,76,15,47,14,61,0.8026315789473685,0.618421052631579,0.18421052631578946,Extent,6,0.42857142857142855,1.7850484349264317,0,1,0,0,6,1,1,0,0,2,2,0,0,0,1,0,0
1267,76,13,57,6,63,0.8289473684210527,0.75,0.07894736842105263,SpatioTemporal_Dynamics,3,0.5,1.1514099523200598,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0
1268,76,51,11,14,25,0.32894736842105265,0.14473684210526316,0.18421052631578946,Extent,9,0.6428571428571429,1.4764583981712063,0,0,0,0,9,0,0,0,0,0,0,0,2,3,0,0,0
1269,76,22,34,20,54,0.7105263157894737,0.4473684210526316,0.2631578947368421,Path_Evolution,6,0.3,2.2366687012942514,0,0,3,0,0,0,0,0,3,6,3,0,0,2,1,0,2
1270,76,13,53,10,63,0.8289473684210527,0.6973684210526315,0.13157894736842105,Indentation,3,0.3,1.5052908301561219,0,0,2,0,1,1,3,0,2,0,1,0,0,0,0,0,0
1271,76,38,28,10,38,0.5,0.3684210526315789,0.13157894736842105,Phase_Change,4,0.4,1.6159908907005702,0,0,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0
1272,76,24,48,4,52,0.6842105263157895,0.631578947368421,0.05263157894736842,Extent,2,0.5,1.2200683022340693,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1273,76,48,13,15,28,0.3684210526315789,0.17105263157894737,0.19736842105263158,Phase_Change,7,0.4666666666666667,1.6711459236428892,0,0,0,0,0,2,4,0,0,0,7,0,0,0,0,0,2
1274,76,29,25,22,47,0.618421052631579,0.32894736842105265,0.2894736842105263,Phase_Change,7,0.3181818181818182,2.2974146380237466,0,5,1,0,4,2,0,0,0,0,7,0,0,1,0,0,2
1275,76,16,45,15,60,0.7894736842105263,0.5921052631578947,0.19736842105263158,Extent,4,0.26666666666666666,1.8645934432483833,0,0,2,4,4,0,0,0,0,2,0,2,0,0,0,1,0
1276,76,37,19,20,39,0.5131578947368421,0.25,0.2631578947368421,Indentation,9,0.45,1.9894905825082787,0,0,2,0,0,1,9,0,7,0,0,0,0,0,0,0,1
1277,76,10,32,34,66,0.868421052631579,0.42105263157894735,0.4473684210526316,Speed,5,0.14705882352941177,2.7787453707248897,4,0,5,0,4,1,5,1,5,4,0,0,0,0,0,5,0
1278,76,51,15,10,25,0.32894736842105265,0.19736842105263158,0.13157894736842105,Temporal,4,0.4,1.4334926269347164,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,4
1279,76,13,44,19,63,0.8289473684210527,0.5789473684210527,0.25,Sampling_Gaps,5,0.2631578947368421,1.9333944018468858,0,0,3,5,5,0,0,0,0,0,0,5,0,1,0,0,0
1280,76,42,31,3,34,0.4473684210526316,0.40789473684210525,0.039473684210526314,Phase_Change,2,0.6666666666666666,1.2208562321448873,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
1281,76,3,52,21,73,0.9605263157894737,0.6842105263157895,0.27631578947368424,Sampling_Gaps,3,0.14285714285714285,1.9459250087551958,3,1,3,0,3,0,2,0,3,1,0,3,0,1,0,1,0
1282,76,51,18,7,25,0.32894736842105265,0.23684210526315788,0.09210526315789473,Phase_Change,4,0.5714285714285714,1.3222387967790077,0,0,0,0,0,1,2,0,0,0,4,0,0,0,0,0,0
1283,76,11,42,23,65,0.8552631578947368,0.5526315789473685,0.3026315789473684,Sampling_Gaps,5,0.21739130434782608,2.337923960222416,1,0,0,3,1,2,0,1,3,0,3,5,0,0,0,3,1
1284,76,29,40,7,47,0.618421052631579,0.5263157894736842,0.09210526315789473,Displacement,5,0.7142857142857143,1.4404510249089681,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1285,76,21,43,12,55,0.7236842105263158,0.5657894736842105,0.15789473684210525,Extent,6,0.5,1.7600613906163338,0,0,1,0,6,0,1,0,0,1,1,0,0,1,1,0,0
1286,76,51,21,4,25,0.32894736842105265,0.27631578947368424,0.05263157894736842,Speed,2,0.5,1.2014491145106874,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0
1287,76,15,34,27,61,0.8026315789473685,0.4473684210526316,0.35526315789473684,Phase_Change,6,0.2222222222222222,2.572249447029683,0,2,0,0,4,1,3,0,2,6,6,0,0,1,1,0,1
1288,76,15,41,20,61,0.8026315789473685,0.5394736842105263,0.2631578947368421,Speed,6,0.3,2.02566196598885,1,1,6,0,0,0,0,0,0,5,1,0,0,0,0,6,0
1289,76,3,65,8,73,0.9605263157894737,0.8552631578947368,0.10526315789473684,Curvature,3,0.375,0.9194580022438951,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
1290,76,18,31,27,58,0.7631578947368421,0.40789473684210525,0.35526315789473684,Sequence_Complexity,6,0.2222222222222222,2.554798096795395,0,0,0,0,6,2,3,0,3,3,3,0,6,0,1,0,0
1291,76,9,50,17,67,0.881578947368421,0.6578947368421053,0.2236842105263158,Sequence_Complexity,3,0.17647058823529413,1.9390193291819995,0,0,0,2,2,0,0,0,0,2,2,2,3,0,1,1,2
1292,76,6,57,13,70,0.9210526315789473,0.75,0.17105263157894737,Duration,3,0.23076923076923078,1.5276723382609447,2,1,1,3,1,0,1,0,0,0,0,0,0,2,0,2,0
1293,76,15,30,31,61,0.8026315789473685,0.39473684210526316,0.40789473684210525,Phase_Change,6,0.1935483870967742,2.6183330816055452,6,0,6,0,0,0,0,1,6,0,6,0,0,1,0,4,1
1294,76,9,52,15,67,0.881578947368421,0.6842105263157895,0.19736842105263158,Indentation,3,0.2,1.7780975416214657,2,0,1,0,0,0,3,1,2,2,0,0,2,0,0,2,0
1295,76,24,28,24,52,0.6842105263157895,0.3684210526315789,0.3157894736842105,Speed,5,0.20833333333333334,2.4191941678836115,3,0,0,0,0,0,0,3,5,5,0,0,1,0,2,5,0
1296,76,6,51,19,70,0.9210526315789473,0.6710526315789473,0.25,Sequence_Complexity,3,0.15789473684210525,1.9344667574761236,3,0,2,0,3,1,2,1,0,0,0,3,3,0,0,1,0
1297,76,13,48,15,63,0.8289473684210527,0.631578947368421,0.19736842105263158,Extent,4,0.26666666666666666,1.8770865085692472,2,0,0,0,4,0,0,1,1,2,0,0,2,0,1,2,0
1298,76,3,45,28,73,0.9605263157894737,0.5921052631578947,0.3684210526315789,Speed,3,0.10714285714285714,2.469342127231177,3,0,0,3,2,0,0,1,3,3,3,3,1,1,1,3,1
1299,76,7,57,12,69,0.9078947368421053,0.75,0.15789473684210525,Phase_Change,3,0.25,1.525807740233625,0,1,0,1,1,0,0,0,0,1,3,1,0,1,1,0,2
1300,76,37,15,24,39,0.5131578947368421,0.19736842105263158,0.3157894736842105,Speed,8,0.3333333333333333,2.1938746060151333,3,0,0,0,0,0,0,2,0,8,0,0,0,1,2,8,0
1301,76,24,47,5,52,0.6842105263157895,0.618421052631579,0.06578947368421052,Extent,2,0.4,1.3386541444152076,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
1302,76,11,37,28,65,0.8552631578947368,0.4868421052631579,0.3684210526315789,Speed,4,0.14285714285714285,2.5958431735035217,4,3,0,0,4,1,4,2,1,0,0,0,4,1,0,4,0
1303,76,29,45,2,47,0.618421052631579,0.5921052631578947,0.02631578947368421,Kinematic,1,0.5,1.1424691161602307,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1304,76,6,42,28,70,0.9210526315789473,0.5526315789473685,0.3684210526315789,Speed,4,0.14285714285714285,2.448690746822555,4,0,4,0,2,0,1,1,3,0,4,4,0,0,0,4,1
1305,76,16,42,18,60,0.7894736842105263,0.5526315789473685,0.23684210526315788,Path_Evolution,6,0.3333333333333333,2.0340884441340426,3,0,0,0,1,0,0,0,0,6,3,3,0,0,1,1,0
1306,76,16,50,10,60,0.7894736842105263,0.6578947368421053,0.13157894736842105,Path_Evolution,5,0.5,1.4873689612965717,1,0,0,0,0,0,0,0,0,5,0,2,0,0,2,0,0
1307,76,10,41,25,66,0.868421052631579,0.5394736842105263,0.32894736842105265,Sampling_Gaps,5,0.2,2.3207864336582045,5,0,0,0,2,0,2,0,0,3,5,5,0,0,0,2,1
1308,76,22,38,16,54,0.7105263157894737,0.5,0.21052631578947367,Path_Evolution,7,0.4375,1.8159313288424899,7,0,0,0,0,0,0,1,0,7,0,0,0,0,1,0,0
1309,76,1,58,17,75,0.9868421052631579,0.7631578947368421,0.2236842105263158,Speed,2,0.11764705882352941,1.5931525434778064,2,0,0,2,2,0,0,0,0,2,2,2,1,0,1,2,1
1310,76,11,49,16,65,0.8552631578947368,0.6447368421052632,0.21052631578947367,Duration,5,0.3125,1.737609478692371,0,0,0,5,0,0,0,0,0,4,4,0,0,0,2,0,1
1311,76,7,62,7,69,0.9078947368421053,0.8157894736842105,0.09210526315789473,Temporal,1,0.14285714285714285,1.1319846753068816,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1
1312,76,10,48,18,66,0.868421052631579,0.631578947368421,0.23684210526315788,Phase_Change,5,0.2777777777777778,1.8265257116450373,2,0,0,0,0,0,3,0,3,5,5,0,0,0,0,0,0
1313,76,27,40,9,49,0.6447368421052632,0.5263157894736842,0.11842105263157894,Kinematic,4,0.4444444444444444,1.589848910074222,3,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0
1314,76,15,38,23,61,0.8026315789473685,0.5,0.3026315789473684,Sampling_Gaps,5,0.21739130434782608,2.3445881064952343,3,3,0,0,0,0,4,0,0,3,0,5,0,1,1,3,0
1315,76,10,40,26,66,0.868421052631579,0.5263157894736842,0.34210526315789475,Sampling_Gaps,5,0.19230769230769232,2.267204268152594,4,0,0,5,0,0,2,0,0,5,5,5,0,0,0,0,0
1316,76,22,41,13,54,0.7105263157894737,0.5394736842105263,0.17105263157894737,Acceleration,6,0.46153846153846156,1.7311261607634683,6,0,0,0,0,0,0,0,0,4,2,0,0,0,1,0,0
1317,76,10,45,21,66,0.868421052631579,0.5921052631578947,0.27631578947368424,Speed,3,0.14285714285714285,2.183690733223983,3,0,3,0,0,0,3,1,1,3,3,0,0,0,1,3,0
1318,76,16,35,25,60,0.7894736842105263,0.4605263157894737,0.32894736842105265,Speed,6,0.24,2.4249741502629583,1,0,0,0,4,1,6,1,1,4,0,0,0,0,1,6,0
1319,76,42,26,8,34,0.4473684210526316,0.34210526315789475,0.10526315789473684,Kinematic,4,0.5,1.5283385078070548,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,2,0
1320,76,15,45,16,61,0.8026315789473685,0.5921052631578947,0.21052631578947367,Phase_Change,5,0.3125,1.8932429184720487,1,0,0,0,0,0,1,0,0,5,5,0,0,0,1,2,1
1321,76,24,32,20,52,0.6842105263157895,0.42105263157894735,0.2631578947368421,Path_Evolution,4,0.2,2.280179157895761,3,4,0,0,3,0,0,2,0,4,0,0,0,0,2,2,0
1322,76,1,61,14,75,0.9868421052631579,0.8026315789473685,0.18421052631578946,Path_Evolution,2,0.14285714285714285,1.4614146503996897,1,1,1,1,0,1,0,1,0,2,1,1,1,1,1,1,0
1323,76,22,32,22,54,0.7105263157894737,0.42105263157894735,0.2894736842105263,Duration,7,0.3181818181818182,2.2251229277138376,0,5,0,7,0,0,1,0,0,0,0,3,5,0,0,0,1
1324,76,31,36,9,45,0.5921052631578947,0.47368421052631576,0.11842105263157894,Indentation,4,0.4444444444444444,1.6103976032320084,0,0,0,0,0,3,4,0,0,1,0,0,0,0,1,0,0
1325,76,39,13,24,37,0.4868421052631579,0.17105263157894737,0.3157894736842105,Phase_Change,9,0.375,2.0864077385913538,0,0,0,0,0,3,8,0,1,0,9,0,0,0,0,0,3
1326,76,6,55,15,70,0.9210526315789473,0.7236842105263158,0.19736842105263158,Phase_Change,3,0.2,1.6722798587768268,3,3,1,0,0,1,0,1,1,1,3,0,0,1,0,0,0
1327,76,15,35,26,61,0.8026315789473685,0.4605263157894737,0.34210526315789475,Path_Evolution,6,0.23076923076923078,2.4761171247569753,0,0,0,6,1,1,0,0,3,6,3,4,0,1,1,0,0
1328,76,51,20,5,25,0.32894736842105265,0.2631578947368421,0.06578947368421052,Sequence_Complexity,4,0.8,1.198818903729197,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0
