trajectory_id,raw_lof,lof_percentile_score,n_features_used,n_neighbors
1,1.0140387948337026,0.19383165560077104,103,20
2,0.9863664709143688,0.052902120368387234,103,20
3,1.1918724023404685,0.6466052687941743,103,20
4,1.6383896518766452,0.8982651531377168,103,20
5,0.9988688904258686,0.11736988648532877,103,20
6,1.3178439266920088,0.7716855857785393,103,20
7,1.4947669814524072,0.8620689655172413,103,20
8,1.2170214189737716,0.6778753480402656,103,20
9,0.9956319436350398,0.10237738273720283,103,20
10,1.463880245659306,0.8520025701434997,103,20
11,1.9261478660405498,0.937888198757764,103,20
12,1.6740864095588546,0.9066181195116727,103,20
13,1.1876219373193722,0.6393231955450847,103,20
14,1.2673818790193587,0.7309916470336261,103,20
15,1.0798306862845086,0.43992289569500964,103,20
16,1.0112870372737117,0.1803384022274577,103,20
17,2.707807515546402,0.9730134932533733,103,20
18,1.8447696110148262,0.930391946883701,103,20
19,1.0623359647407664,0.3878774898265153,103,20
20,0.9770733870729542,0.017776825872777898,103,20
21,0.9851128711498923,0.046690940244163634,103,20
22,1.2997281990340015,0.7575497965303063,103,20
23,1.0937267465930591,0.47183551081602054,103,20
24,1.7599999130180888,0.920968087384879,103,20
25,1.1243065641949257,0.5410152066823731,103,20
26,1.1932203868738325,0.6485328764189334,103,20
27,0.9953250652999637,0.1013064896123367,103,20
28,0.9755180192887032,0.01285071749839366,103,20
29,0.9883418973432677,0.062111801242236024,103,20
30,1.6545632887470174,0.9019061897622618,103,20
31,1.032172694748375,0.28207324908974085,103,20
32,1.6226508728004063,0.8939815806382523,103,20
33,1.14910600127659,0.5842792889269651,103,20
34,1.1064703933049107,0.5007496251874063,103,20
35,1.0078996520473036,0.16556007710430498,103,20
36,1.0557401400252568,0.36431784107946025,103,20
37,0.9848409022538298,0.045405868494324264,103,20
38,1.1428341845433396,0.5722852859284644,103,20
39,1.0135509914230738,0.1921182266009852,103,20
40,1.3645362372417087,0.7991004497751124,103,20
41,1.5953166590365873,0.8858427928892697,103,20
42,1.1284347179570537,0.5480831013064896,103,20
43,1.005110363821474,0.1509959306061255,103,20
44,1.0032189761551926,0.13921610623259797,103,20
45,0.9817165938529924,0.03384022274576997,103,20
46,1.1246533087211084,0.5416577425572928,103,20
47,1.3921614966930416,0.8162347397729707,103,20
48,1.0195987563607702,0.22317412722210322,103,20
49,1.0459196650381495,0.3306917969586635,103,20
50,1.1740909156860213,0.6206896551724138,103,20
51,1.0896937694452604,0.46155493681730564,103,20
52,0.9919064720009241,0.08245877061469266,103,20
53,1.044043069154042,0.323623902334547,103,20
54,1.3186866434717053,0.7727564789034055,103,20
55,1.0041446560281733,0.14435639323195545,103,20
56,1.1660336219735021,0.6097665452987792,103,20
57,1.3414296382619235,0.7871064467766117,103,20
58,1.0486637822682763,0.3399014778325123,103,20
59,0.9888290079809214,0.06468194474191476,103,20
60,1.0325620239520974,0.283144142214607,103,20
61,1.0819232712046416,0.44442064681944743,103,20
62,0.983590117996326,0.04005140286999358,103,20
63,0.9935387227833535,0.09295352323838081,103,20
64,1.1600933941213922,0.6016277575497966,103,20
65,1.1538390743780735,0.5930606125508674,103,20
66,1.0039815306314221,0.14371385735703576,103,20
67,1.0228300009438822,0.23966588134504177,103,20
68,1.07094559666047,0.4146498179481688,103,20
69,0.9933673029116367,0.09188263011351468,103,20
70,1.0192738869919014,0.22103234097237096,103,20
71,1.2227715492315945,0.6843007067894624,103,20
72,1.035144504736998,0.294495609338188,103,20
73,1.0422284220008362,0.31762690083529665,103,20
74,1.0369766091926755,0.30070678946241164,103,20
75,1.0474393574487386,0.33540372670807456,103,20
76,0.9949576132274884,0.09980723923752409,103,20
77,1.2176338097987016,0.6780895266652388,103,20
78,1.2473273291383589,0.7112872135360891,103,20
79,1.0841052337078747,0.45020346969372455,103,20
80,0.997062451766611,0.1075176697365603,103,20
81,1.090506383636273,0.46348254444206466,103,20
82,1.0487950049464272,0.3403298350824588,103,20
83,1.089032366922759,0.4606982223174127,103,20
84,1.082512298377098,0.44634825444420645,103,20
85,1.0630397054426024,0.38980509745127434,103,20
86,1.004348848604688,0.1456414649817948,103,20
87,1.2600038980201553,0.7222103234097237,103,20
88,1.091878747734279,0.46712358106660956,103,20
89,0.9890926113246079,0.06703790961662026,103,20
90,1.0132373656170683,0.19061897622617263,103,20
91,0.9904328102128922,0.0728207324908974,103,20
92,1.0057873617241324,0.15420860998072392,103,20
93,1.008495812236161,0.16898693510387663,103,20
94,1.0628657290941304,0.38894838295138146,103,20
95,1.0018872402777257,0.13279074748340117,103,20
96,1.3538498671513122,0.7935318055258085,103,20
97,1.4540721945541843,0.8466481045191689,103,20
98,2.825286092949726,0.974512743628186,103,20
99,1.0047280313643443,0.14735489398158064,103,20
100,1.924693986993501,0.9376740201327908,103,20
101,1.012885217425175,0.1882630113514671,103,20
102,1.0955169794267432,0.4746198329406725,103,20
103,1.238366014978347,0.7014349967873206,103,20
104,1.0245329729396269,0.24544870421931891,103,20
105,1.022384673232016,0.2368815592203898,103,20
106,1.0768865324651444,0.433711715570786,103,20
107,0.9770240318241695,0.01756264724780467,103,20
108,0.997228684451829,0.10880274148639965,103,20
109,1.0613696168596243,0.38509316770186336,103,20
110,1.1439438592909597,0.5739987149282502,103,20
111,1.2387440160729903,0.7018633540372671,103,20
112,1.0707650740573091,0.4140072820732491,103,20
113,1.0947589346601045,0.4737631184407796,103,20
114,1.4304391340592135,0.8380809595202399,103,20
115,1.0654538096813309,0.3968729920753909,103,20
116,1.0472931139279837,0.33476119083315486,103,20
117,1.147848808268559,0.5806382523024202,103,20
118,0.9806699709061599,0.029342471621332192,103,20
119,1.4432825417553277,0.8430070678946241,103,20
120,1.0769650517339564,0.43414007282073247,103,20
121,1.058807805104188,0.37566930820304134,103,20
122,0.9922860843947354,0.08545727136431784,103,20
123,0.9984789117812571,0.1160848147354894,103,20
124,1.000863381760457,0.12700792460912402,103,20
125,1.6963429561590033,0.9100449775112444,103,20
126,0.9794388651783356,0.024202184621974727,103,20
127,0.9833902510321245,0.03940886699507389,103,20
128,1.2185034166398943,0.6787320625401585,103,20
129,1.310891525050993,0.7678303705290213,103,20
130,1.3248533346239726,0.7759691582780038,103,20
131,1.2263346788220844,0.6877275647890341,103,20
132,1.1748651436146418,0.6221889055472264,103,20
133,1.2409275032262461,0.7040051402869993,103,20
134,1.4255788389192505,0.8350824587706147,103,20
135,1.1902091078280388,0.6438209466695224,103,20
136,1.1649646603234842,0.6086956521739131,103,20
137,1.2679042403685155,0.7316341829085458,103,20
138,1.021388616583467,0.2315270935960591,103,20
139,1.2095281446892505,0.6684514885414435,103,20
140,1.2942317883066863,0.7541229385307346,103,20
141,1.0589354626208478,0.37631184407796103,103,20
142,1.001060110471401,0.1276504604840437,103,20
143,1.0050601951258662,0.15035339473120582,103,20
144,0.9902244920556559,0.07110730349111159,103,20
145,1.5699694340499435,0.8800599700149925,103,20
146,0.9918575113491299,0.0820304133647462,103,20
147,1.121180381203155,0.5335189548083101,103,20
148,1.189121285187983,0.6421075176697365,103,20
149,1.19699619283849,0.6534589847933177,103,20
150,0.9870084915213709,0.05675733561790533,103,20
151,3.8022206305071213,0.9845791390019276,103,20
152,1.392765371270814,0.8166630970229171,103,20
153,0.9798022455671402,0.025487256371814093,103,20
154,0.9766032676249647,0.01563503962304562,103,20
155,1.0265625264401428,0.2570143499678732,103,20
156,0.9774666855266094,0.01820518312272435,103,20
157,1.2094581114461231,0.6680231312914972,103,20
158,1.2419256748013277,0.7057185692867852,103,20
159,1.091785210516601,0.4666952238166631,103,20
160,1.5648111440082522,0.8785607196401799,103,20
161,1.7084521382503777,0.9126151210109231,103,20
162,1.4128473596359685,0.8265153137716856,103,20
163,1.0094750989404,0.17412722210323409,103,20
164,1.0818791255031983,0.4442064681944742,103,20
165,1.0114046204131792,0.1811951167273506,103,20
166,1.1621806185451238,0.6044120796744485,103,20
167,1.0688488600467854,0.4062968515742129,103,20
168,1.212057965975508,0.6708074534161491,103,20
169,1.0304593176099677,0.2760762475904905,103,20
170,1.0192058129999133,0.22038980509745126,103,20
171,1.0124773805533869,0.18697793960162776,103,20
172,1.9542136786123188,0.9408866995073891,103,20
173,1.017597666850867,0.21267937459841507,103,20
174,0.9768779279668062,0.016277575497965303,103,20
175,1.0106846654815391,0.17819661597772543,103,20
176,0.9818231216271387,0.034268579995716426,103,20
177,2.2659147469085754,0.9608053116298994,103,20
178,1.0214561017725878,0.23174127222103233,103,20
179,1.2858867233686593,0.7444849004069394,103,20
180,1.0215599637143593,0.2321696294709788,103,20
181,0.992614656974945,0.08781323623902335,103,20
182,1.0128459543142267,0.1880488327264939,103,20
183,1.0193737749826048,0.2221032340972371,103,20
184,1.1420572303640684,0.571000214178625,103,20
185,1.0070295902549404,0.16213321910473336,103,20
186,1.0781427949948819,0.4358535018205183,103,20
187,1.680958799562815,0.9072606553865924,103,20
188,1.1538118001953335,0.5928464339258942,103,20
189,1.0288368731458617,0.2696508888412936,103,20
190,1.005822632982119,0.15463696723067039,103,20
191,1.023239120413623,0.24159348896980082,103,20
192,1.0493942677342463,0.3416149068322981,103,20
193,1.1167153860574541,0.5243092739344614,103,20
194,1.2059865306366735,0.6639537374170058,103,20
195,39.24478520589692,0.9946455343756693,103,20
196,0.999652764524647,0.122295994859713,103,20
197,1.0026092278434775,0.1362176054829728,103,20
198,0.9862886324838191,0.05247376311844078,103,20
199,1.5403207491220705,0.8727778967659028,103,20
200,1.1860289901591525,0.6376097665452988,103,20
201,1.1150624044903186,0.5213107731848362,103,20
202,1.6568642994161373,0.9023345470122082,103,20
203,1.2067780158872143,0.6652388091668452,103,20
204,1.0617934557016997,0.38637823945170274,103,20
205,1.0826786717287304,0.4465624330691797,103,20
206,5.1727742087046344,0.9882201756264725,103,20
207,1.367560876283606,0.8008138787748983,103,20
208,1.2609050974453706,0.7241379310344828,103,20
209,1.3643196646522413,0.7988862711501392,103,20
210,0.987858814681031,0.05954165774255729,103,20
211,1.140443524736251,0.568215892053973,103,20
212,0.987520947945848,0.0580424073677447,103,20
213,1.1628772811659576,0.6054829727993146,103,20
214,0.9739308312616624,0.010280573998714928,103,20
215,0.9854711931763184,0.048404369243949454,103,20
216,0.9722467174738456,0.007710430499036196,103,20
217,1.622533016620763,0.8937674020132791,103,20
218,1.2992635292648016,0.7571214392803598,103,20
219,1.1462874319165308,0.5774255729278218,103,20
220,1.1320704473747996,0.5551509959306061,103,20
221,1.3395903746800313,0.7851788391518526,103,20
222,1.0225415918635208,0.23795245234525594,103,20
223,1.017798097298583,0.21417862497322768,103,20
224,1.3200005366402539,0.7733990147783252,103,20
225,1.0055941656171936,0.15313771685585778,103,20
226,1.5319460446088233,0.8699935746412508,103,20
227,1.0065185461215926,0.15849218248018848,103,20
228,1.706676075513362,0.9121867637609766,103,20
229,1.2312385436750282,0.6937245662882844,103,20
230,1.1267707643720746,0.545727136431784,103,20
231,1.0087421565275827,0.16984364960376955,103,20
232,1.3252661520499252,0.776183336902977,103,20
233,4.088926560104153,0.9854358535018205,103,20
234,1.111975482974953,0.5123152709359606,103,20
235,1.0869353144137626,0.45620047119297497,103,20
236,2.2681054918470065,0.9612336688798457,103,20
237,2.146376409880977,0.9548083101306489,103,20
238,1.2770625201834105,0.7378453630327694,103,20
239,1.1611004900361537,0.6022702934247162,103,20
240,2.917452300768719,0.9760119940029985,103,20
241,1.7597322463697698,0.9207539087599058,103,20
242,1.5290454142014736,0.8689226815163846,103,20
243,2.9613395631018897,0.9775112443778111,103,20
244,2.019498355026217,0.9458128078817734,103,20
245,67.80817666726139,0.9967873206254015,103,20
246,1.0585225798420417,0.37374170057828227,103,20
247,1.1094016203538892,0.5054615549368173,103,20
248,1.1170362978673565,0.524951809809381,103,20
249,1.1031237798273432,0.49325337331334335,103,20
250,1.0529999129165248,0.35253801670593277,103,20
251,1.1258884586776636,0.5440137074319983,103,20
252,3.024711202661453,0.9787963161276505,103,20
253,1.0474633176146406,0.33561790533304775,103,20
254,1.1389733506881532,0.5647890340544014,103,20
255,1.0631528252243772,0.39044763332619403,103,20
256,1.103570301894546,0.4943242664382095,103,20
257,1.173719868452996,0.6198329406725209,103,20
258,1.1328636574210365,0.5568644249303919,103,20
259,1.3834959838907332,0.8117369886485328,103,20
260,1.125924870672686,0.5442278860569715,103,20
261,17.804924135087056,0.9929321053758835,103,20
262,1.072368452897571,0.41957592632255303,103,20
263,1.0874591225378873,0.4568430070678946,103,20
264,1.0677465670512152,0.40351252944956095,103,20
265,1.0822621903831116,0.4457057185692868,103,20
266,1.0051290251940634,0.15121010923109873,103,20
267,1.0661354207509215,0.39901477832512317,103,20
268,1.0348545774778308,0.29299635896337545,103,20
269,1.0466064857258046,0.33326194045834223,103,20
270,1.0389204562195504,0.30563289783679587,103,20
271,1.3421198162944326,0.7877489826515314,103,20
272,1.0539239192737644,0.35660741058042406,103,20
273,1.070501780526254,0.4122938530734633,103,20
274,1.1331644294085936,0.5575069608053116,103,20
275,1051.0677908584482,0.9991432855001071,103,20
276,63.50733344670681,0.9963589633754552,103,20
277,28.393076805600902,0.9940029985007496,103,20
278,1.3846520421728206,0.8125937031484258,103,20
279,0.9920916137383189,0.08395802098950525,103,20
280,1.0399621387902684,0.30991647033626046,103,20
281,1.1182025952913486,0.5270935960591133,103,20
282,1.1946897957355245,0.650032126793746,103,20
283,1.0966024101956917,0.47718997644035127,103,20
284,1.1054400458129572,0.49839366031270077,103,20
285,1.288179061818641,0.7470550439066181,103,20
286,1.0478853482591377,0.3373313343328336,103,20
287,1.0173869261747956,0.21075176697365602,103,20
288,1.5162055989025354,0.8659241807667595,103,20
289,1.076226552791965,0.43156992932105376,103,20
290,1.044460431571031,0.32469479545941315,103,20
291,1.0292252376080007,0.270935960591133,103,20
292,1.1271146718740501,0.546583850931677,103,20
293,1.01455789509467,0.196615977725423,103,20
294,3.289258075248437,0.9813664596273292,103,20
295,1.1762993479787562,0.6249732276718784,103,20
296,1.2822777629139757,0.7421289355322339,103,20
297,1.2748848353309874,0.7352752195330906,103,20
298,1.03977772733357,0.30884557721139433,103,20
299,0.9856365721840488,0.049903619618762045,103,20
300,1.3107286948483274,0.767616191904048,103,20
301,3.4812854021441337,0.9837224245020347,103,20
302,1.1527538378719155,0.5900621118012422,103,20
303,1.0519189659099517,0.34868280145641467,103,20
304,0.9983006556908475,0.11479974298565003,103,20
305,1.186111629550902,0.6380381237952453,103,20
306,20.87106483532647,0.9935746412508032,103,20
307,71.6091594464062,0.9970014992503748,103,20
308,1.3939436021743137,0.8175198115228101,103,20
309,1.3017348237151845,0.7590490469051189,103,20
310,1.8666821898173533,0.9316770186335404,103,20
311,1.0065620883786885,0.15892053973013492,103,20
312,0.9660021047916532,0.0034268579995716426,103,20
313,1.1473031772804363,0.5787106446776612,103,20
314,1.0460588872724883,0.33112015420860996,103,20
315,1.0613289195294284,0.3846648104519169,103,20
316,1.0538490587533265,0.35596487470550436,103,20
317,1.1119141401923118,0.5121010923109873,103,20
318,1.6840660433102213,0.9081173698864853,103,20
319,1.0395443168065515,0.30820304133647464,103,20
320,1.0252693473104624,0.2501606339687299,103,20
321,6.656646065074487,0.9912186763760976,103,20
322,1.4638181148608227,0.85136003426858,103,20
