meta_pattern_id,contrast_group,contrast_group_label,selection_reason,node_id,feature,n_trajectories,mean_value,median_value,std_value,q25_value,q75_value,mean_robust_standardized_value,median_robust_standardized_value
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Speed_Dynamics,speed_quant_10,123,2.6338967495837546,2.2514831670302984,1.345619669966659,1.4432293322039338,3.548298456617643,0.19531973784480788,-0.001292634106729921
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Speed_Dynamics,speed_quant_25,123,3.3953390905347924,3.072358357863224,1.4915356360579524,2.2551240478682146,4.34960763613339,0.10949951931446672,-0.04601310475969529
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Speed_Dynamics,speed_quant_75,123,5.945102084455577,5.482303720159338,2.1872688089920245,4.30679557182037,7.17599398618882,0.0039289044924726135,-0.15732125109297934
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Speed_Dynamics,speed_quant_90,123,7.420578611886005,6.719755749605809,2.9984628687865995,5.206593762696922,9.091495981479623,0.0782146551485628,-0.12145070950650315
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Speed_Dynamics,speed_quant_95,123,8.245355772276621,7.387912425236406,3.573644080417094,5.72314749160935,9.717173758374273,0.11671349152378166,-0.09651192973074926
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Speed_Dynamics,speed_quant_max,123,9.493308477301788,8.443421126801372,4.147962194768147,6.636453914022026,10.96240617887074,0.12851353879697805,-0.09596282519142897
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Speed_Dynamics,speed_quant_median,123,4.616190965617839,4.238484887215923,1.7694595141615161,3.221775720072804,5.84120830876261,0.09665491275989206,-0.04912616530718485
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Speed_Dynamics,speed_quant_min,123,1.5760211069231558,1.0295826541162991,1.3123861704009985,0.7127708767491425,2.275209467321451,0.2922999719277652,-0.06976866301655475
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Speed_Dynamics,speed_range,123,7.91728737037863,6.881211099734416,3.8540833168812823,5.068047365802634,9.465572230603783,0.15910403838636175,-0.0612898184012224
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Speed_Dynamics,speed_sd,123,1.9248568943931215,1.6878635389170003,0.9952741295092624,1.2050817612331022,2.186799093089277,0.13149386750326492,-0.06940280802814842
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Speed_Dynamics,speed_skew,123,0.3970649991207014,0.33221272136891644,0.6386481724612426,0.014635752659464634,0.8641938266185676,0.03822768039593213,-0.04555942321754783
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Speed_Dynamics,speed_vcoef,123,0.40952841443635013,0.40882119733982164,0.14470990747179918,0.3072258763977929,0.5078551450809672,-0.036428916841561444,-0.03967765611208576
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_0s,438,0.6757990867579908,0.0,1.318955126719835,0.0,1.0,0.6757990867579908,0.0
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_iqr,438,0.0001345550127327884,0.0001263756275325555,6.003473724410703e-05,9.609680709885853e-05,0.00016574500178808793,0.13194844522219365,-0.006063948060580316
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_kurt,438,6.796491044975644,3.3653402736388336,8.537750184205912,0.5395584981263042,10.093573981727497,0.6114312430402175,0.1584385999902663
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_mad,438,6.878860608968375e-05,6.709682846405354e-05,3.076575040305382e-05,5.011380779718055e-05,8.387193292742547e-05,0.1030040369422947,0.04573353172242698
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_mean,438,9.852026794354978e-06,6.732225870084894e-06,1.3306985668437528e-05,1.948568851195089e-06,1.4495634344585875e-05,0.16196700364417457,-0.1711079129378587
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_meanse,438,1.9210254688468012e-05,1.730964483113437e-05,9.0951545066849e-06,1.31325419839134e-05,2.321872537342165e-05,0.554607220372012,0.28593229015016725
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_quant_05,438,-0.00017850816915933941,-0.00015569377587122606,9.364374675663148e-05,-0.00021054569081726786,-0.00011051044656474683,-0.5271181330782316,-0.21457568436949037
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_quant_10,438,-0.00013366597082954587,-0.00011716851216048748,6.202691041361142e-05,-0.0001569670194389673,-9.156872472276902e-05,-0.5938132653787013,-0.20884199364962766
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_quant_25,438,-6.20996074477744e-05,-5.952858277762566e-05,3.2411764693870046e-05,-8.143670514411402e-05,-3.884282320567517e-05,-0.13344110770343018,-0.061721343947852544
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_quant_75,438,7.2455405285014e-05,7.060600056269743e-05,3.621984827365141e-05,4.87364688043947e-05,9.061765025619227e-05,0.0676908335622702,0.013194066419123109
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_quant_90,438,0.00014685986616387852,0.00012755544877688196,6.769326905458615e-05,9.911117756260365e-05,0.0001725368406996738,0.43021421611504823,0.10474089767779891
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_quant_95,438,0.00019903063147254678,0.00017235182227742023,0.00010330780094191401,0.00012259055087124088,0.00023705477919868693,0.42430131048422043,0.10155818039385064
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_quant_max,438,0.0005652447907953513,0.0004780468803446974,0.00038957549672130035,0.00028669416166348684,0.0007407497766794801,0.45945844133424335,0.20832839436488798
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_quant_median,438,2.3636533483725154e-06,-1.313763912473102e-17,1.410742741095129e-05,-7.4215101488892e-07,4.825843429405928e-06,0.4949264816593246,-1.4550907455471362e-12
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_quant_min,438,-0.00033407368240987297,-0.00026942636948702086,0.0002348908284474843,-0.0004016023374029916,-0.00018009258947742845,-0.7262823103501694,-0.29162472296217534
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_range,438,0.0008993184732052241,0.0007874560864133558,0.000539749600592712,0.0005386268777973559,0.0011177865493262151,0.5384133969323563,0.2789810119321475
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_sd,438,0.00014246706175733887,0.00012837176180882198,6.745147109237786e-05,9.739353799281883e-05,0.0001721946759866593,0.5546072203720118,0.2859322901501672
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_skew,438,1.0939884763477916,0.5414029464923533,1.6580130957473724,-0.06356993869925069,2.1424221672306,0.29459120093942565,-0.012071683110750311
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_vcoef,438,416658083662302.44,13.971299915279225,6099392622295648.0,6.075525621872927,35.141965299939585,28981612096190.0,0.1566877970326591
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_0s,438,0.1141552511415525,0.0,0.5454088940802413,0.0,0.0,0.3003417312418903,0.0
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_iqr,438,2.9171551586058153,2.2633362496443765,1.9004691079887281,1.7593417908716134,3.5201122399038454,0.3345040127522578,-0.04602546828699969
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_kurt,438,0.1956254822975889,-0.4202466068985671,2.0882236276728903,-0.8181264626789149,0.3435804012286334,0.5372000488959858,-0.003495199342795397
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_mad,438,1.3642182294858942,1.0667157582891065,0.7975200144283,0.8727747018613901,1.6659764835416093,0.3452326845395937,-0.05348442155464074
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_mean,438,5.208472041388851,4.948469544619254,2.1607051239119297,3.6059587541739107,6.258257732515916,0.2264529762774102,0.11926447924939872
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_meanse,438,0.2907338914382452,0.23779043814658027,0.16718279074697442,0.1759430597342888,0.35252759369188236,0.327550235060225,-0.005285685204368015
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_quant_05,438,2.3394383253341435,1.986297603413369,1.492729298100556,1.0991978264409559,3.1211833984542934,0.18762091359110886,0.007693707779802551
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_quant_10,438,2.721216481833751,2.270965163707931,1.5569141178798704,1.4359498147401664,3.578387898185305,0.2402139059891757,0.00872375064499619
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_quant_25,438,3.6392638900079866,3.3078065900779734,1.762080219668215,2.251360602171256,4.538411881960576,0.2269473476386836,0.06735332463215171
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_quant_75,438,6.556419048613802,6.114003525929629,2.83238739933682,4.518604689574124,7.966129816786202,0.21692653626336275,0.06277825621331162
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_quant_90,438,8.049599669544497,7.253228764158647,3.5850981781713376,5.719530185819099,9.573787215618022,0.2574235902630166,0.03053646117136105
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_quant_95,438,8.939683596533909,8.031114614317534,4.0632686995828,6.109664513167521,10.454220277541227,0.28937602757009484,0.06343689743325441
MP00001,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_quant_max,438,10.558727856222331,9.180285382482172,4.956764568495333,7.182990825347556,12.362303090063355,0.35631080503594925,0.06158608592690192
