rule_id,pattern,evidence,n_covered,rule_support_count,rule_support_ratio,target_coverage,confidence,lift,growth_rate,growth_rate_status,covered_trajectory_ids
R00001,"When Speed Dynamics is unusual relative to Acceleration Dynamics and Temporal Sequential Context is unusual relative to Curvature Geometry, Speed Dynamics is also unusual relative to Curvature Geometry.",43 of 44 matching trajectories (97.7%) also showed this outcome; this is 8.2× its overall rate.,44,43,0.009207708779443255,0.07719928186714542,0.9772727272727273,8.193651052717481,317.5206463195691,finite,166;199;220;289;385;427;524;553;682;684;913;1015;1063;1098;1194;1230;1391;1402;1550;1554;1648;1651;1779;1803;1906;2010;2025;2331;2370;2672;2788;2906;3014;3752;3833;4211;4353;4446;4506;4533;4543;4549;4552;4667
R00002,"When Curvature Geometry is unusual relative to Spatial Reach and Route and Temporal Sequential Context is unusual relative to Speed Dynamics, Curvature Geometry is also unusual relative to Speed Dynamics.",60 of 62 matching trajectories (96.8%) also showed this outcome; this is 8.0× its overall rate.,62,60,0.01284796573875803,0.10657193605683836,0.967741935483871,8.02727324815218,218.84547069271758,finite,173;232;234;239;265;355;358;382;419;500;772;983;1052;1182;1185;1191;1217;1323;1628;1631;1635;1823;1879;1936;1966;1971;2093;2116;2541;2634;2636;2640;2859;2865;2881;2954;3005;3075;3084;3086;3227;3304;3354;3404;3622;3628;3639;3648;3779;3896;3913;3956;4008;4028;4089;4103;4104;4105;4159;4284;4403;4561
R00003,"When Temporal Sequential Context is unusual relative to Curvature Geometry and Spatial Reach and Route is unusual relative to Speed Dynamics, Spatial Reach and Route is also unusual relative to Curvature Geometry.",40 of 42 matching trajectories (95.2%) also showed this outcome; this is 7.9× its overall rate.,42,40,0.008565310492505354,0.07079646017699115,0.9523809523809523,7.87189211967973,145.30973451327432,finite,181;300;413;461;662;1085;1086;1199;1372;1435;1518;2038;2079;2087;2179;2254;2583;2585;2800;2839;2891;3018;3073;3133;3176;3469;3598;3694;3703;3705;3738;3865;4052;4138;4176;4189;4198;4215;4397;4504;4530;4601
R00004,"When Spatial Reach and Route is unusual relative to Curvature Geometry and Speed Dynamics is unusual relative to Temporal Sequential Context, Speed Dynamics is also unusual relative to Curvature Geometry.",57 of 60 matching trajectories (95.0%) also showed this outcome; this is 8.0× its overall rate.,60,57,0.012205567451820129,0.10233393177737882,0.95,7.9649910233393175,140.29982046678634,finite,23;29;50;119;124;276;326;606;917;940;978;980;1205;1207;1277;1366;1477;1605;1841;1952;2183;2189;2321;2329;2364;2467;2502;2503;2505;2507;2509;2511;2660;2671;2689;2776;2778;2780;2826;2903;2909;2924;2953;3230;3425;3447;3692;3963;4051;4074;4139;4152;4156;4296;4445;4453;4567;4568;4585;4596
R00005,"When Acceleration Dynamics is unusual relative to Spatial Reach and Route and Speed Dynamics is unusual relative to Curvature Geometry, Acceleration Dynamics is also unusual relative to Curvature Geometry.",50 of 53 matching trajectories (94.3%) also showed this outcome; this is 7.8× its overall rate.,53,50,0.010706638115631691,0.08849557522123894,0.9433962264150944,7.797628986475205,121.0914454277286,finite,57;66;120;245;261;272;274;316;338;349;351;393;549;575;582;587;652;1146;1260;1297;1313;1319;1443;1531;1541;1586;1678;1794;1795;2067;2068;2070;2072;2077;2078;2120;2238;2278;2284;2407;2468;2481;2489;2529;2712;2756;3552;3610;3982;3997;4193;4413;4645
R00006,"When Curvature Geometry is unusual relative to Turning Dynamics and Spatial Reach and Route is unusual relative to Speed Dynamics, Curvature Geometry is also unusual relative to Speed Dynamics.",48 of 51 matching trajectories (94.1%) also showed this outcome; this is 7.8× its overall rate.,51,48,0.010278372591006424,0.0852575488454707,0.9411764705882353,7.806916727614669,116.71758436944938,finite,70;78;207;445;1361;1368;1371;1598;1705;1746;1921;1963;2086;2173;2201;2313;2499;2577;2582;2584;2586;2588;2611;2644;2645;2727;2767;2849;2874;2883;2885;2890;3006;3110;3164;3212;3328;3475;3512;3542;3547;3647;3698;3931;3972;4084;4092;4160;4203;4362;4369
R00007,"When Acceleration Dynamics is unusual relative to Spatial Reach and Route and Curvature Geometry is unusual relative to Speed Dynamics, Acceleration Dynamics is also unusual relative to Speed Dynamics.",60 of 64 matching trajectories (93.8%) also showed this outcome; this is 9.7× its overall rate.,64,60,0.01284796573875803,0.13274336283185842,0.9375,9.686117256637168,139.9778761061947,finite,118;232;238;243;265;268;271;359;500;532;697;773;877;983;992;1182;1191;1213;1217;1239;1420;1465;1500;1599;1628;1637;1641;1722;1879;1907;1970;1971;1977;2002;2009;2093;2097;2406;2633;2636;2729;2880;2881;2910;2955;2990;3139;3227;3317;3400;3404;3623;3626;3839;3936;3956;4028;4101;4103;4104;4272;4390;4561;4608
R00008,"When Acceleration Dynamics is unusual relative to Turning Dynamics and Curvature Geometry is unusual relative to Spatial Reach and Route, Acceleration Dynamics is also unusual relative to Spatial Reach and Route.",55 of 59 matching trajectories (93.2%) also showed this outcome; this is 9.7× its overall rate.,59,55,0.011777301927194861,0.12249443207126949,0.9322033898305084,9.695745724963194,129.2622494432071,finite,118;173;233;240;241;244;265;268;294;299;301;359;557;773;853;901;923;1090;1191;1321;1575;1592;1599;1603;1876;1977;1979;2002;2093;2368;2387;2636;2680;2784;2833;2899;3117;3251;3318;3359;3397;3399;3400;3605;3606;3616;3618;3623;3743;3812;3967;4036;4079;4103;4104;4208;4388;4561;4608
R00009,"When Spatial Reach and Route is unusual relative to Acceleration Dynamics and Curvature Geometry is unusual relative to Speed Dynamics, Curvature Geometry is also unusual relative to Acceleration Dynamics.",55 of 59 matching trajectories (93.2%) also showed this outcome; this is 7.6× its overall rate.,59,55,0.011777301927194861,0.09581881533101046,0.9322033898305084,7.584302840607099,98.11846689895471,finite,434;445;518;705;720;795;855;856;904;999;1001;1105;1359;1371;1495;1596;1600;1624;1715;1746;1848;1897;1963;2101;2276;2479;2532;2576;2577;2584;2588;2655;2687;2734;2748;2813;2849;3000;3006;3201;3233;3328;3434;3438;3441;3512;3544;3547;3642;3734;3948;4010;4014;4084;4092;4141;4203;4369;4404
R00010,"When Acceleration Dynamics is unusual relative to Speed Dynamics and Curvature Geometry is unusual relative to Turning Dynamics, Curvature Geometry is also unusual relative to Speed Dynamics.",53 of 57 matching trajectories (93.0%) also showed this outcome; this is 7.7× its overall rate.,57,53,0.011349036402569594,0.0941385435168739,0.9298245614035088,7.712754354803528,96.65674955595027,finite,118;242;265;268;273;359;865;983;1009;1191;1598;1599;1693;1696;1705;1768;1911;1938;1977;2002;2086;2093;2164;2201;2313;2494;2611;2636;2644;2645;2647;2805;2874;2878;2880;2890;2897;3076;3078;3110;3212;3400;3436;3475;3510;3542;3623;3698;3931;3972;4103;4104;4160;4362;4430;4561;4608
R00011,"When Acceleration Dynamics is unusual relative to Curvature Geometry and Temporal Sequential Context is unusual relative to Spatial Reach and Route, Temporal Sequential Context is also unusual relative to Curvature Geometry.",52 of 56 matching trajectories (92.9%) also showed this outcome; this is 7.5× its overall rate.,56,52,0.01113490364025696,0.0896551724137931,0.9285714285714286,7.476600985221675,91.67241379310346,finite,17;57;66;120;165;264;274;314;318;336;338;341;342;344;349;393;575;582;601;649;652;891;998;1000;1146;1407;1794;1974;1986;2067;2068;2069;2070;2072;2075;2078;2120;2407;2481;2495;2497;2564;2571;2575;2624;2626;2628;2756;2845;2876;3099;3953;4275;4391;4454;4556
R00012,"When Spatial Reach and Route is unusual relative to Speed Dynamics and Turning Dynamics is unusual relative to Temporal Sequential Context, Turning Dynamics is also unusual relative to Speed Dynamics.",51 of 55 matching trajectories (92.7%) also showed this outcome; this is 7.2× its overall rate.,55,51,0.010920770877944325,0.08443708609271523,0.9272727272727272,7.169476219145093,85.83029801324504,finite,2;5;127;137;149;211;324;329;400;433;656;709;798;979;1001;1105;1405;1536;1596;1621;1624;1649;1715;1744;1759;1886;2101;2240;2282;2361;2459;2470;2490;2535;2603;2661;2673;2686;2722;2884;2932;3004;3468;3501;3675;3758;3788;3984;4141;4246;4283;4517;4584;4622;4654
R00013,"When Temporal Sequential Context is unusual relative to Acceleration Dynamics and Spatial Reach and Route is unusual relative to Turning Dynamics, Temporal Sequential Context is also unusual relative to Turning Dynamics.",51 of 55 matching trajectories (92.7%) also showed this outcome; this is 6.9× its overall rate.,55,51,0.010920770877944325,0.08146964856230032,0.9272727272727272,6.917513796108045,82.36581469648563,finite,56;187;332;371;389;430;524;612;945;1269;1371;1372;1374;1423;1533;1547;1721;1756;2010;2025;2026;2029;2038;2056;2079;2319;2389;2517;2604;2735;2809;2810;2891;2950;2974;3052;3073;3091;3181;3289;3469;3473;3508;3512;3647;3653;3738;3920;4084;4092;4194;4205;4366;4523;4586
R00014,"When Spatial Reach and Route is unusual relative to Turning Dynamics and Temporal Sequential Context is unusual relative to Speed Dynamics, Temporal Sequential Context is also unusual relative to Turning Dynamics.",51 of 55 matching trajectories (92.7%) also showed this outcome; this is 6.9× its overall rate.,55,51,0.010920770877944325,0.08146964856230032,0.9272727272727272,6.917513796108045,82.36581469648563,finite,78;93;242;371;413;603;945;1017;1085;1199;1371;1372;1374;1490;1598;1721;1760;1771;1921;2022;2038;2079;2173;2254;2428;2583;2585;2682;2735;2801;2885;2891;3073;3154;3469;3482;3510;3512;3553;3602;3647;3653;3691;3698;3704;3738;3790;3820;3926;4084;4092;4205;4255;4334;4641
R00015,"When Spatial Reach and Route is unusual relative to Acceleration Dynamics and Temporal Sequential Context is unusual relative to Curvature Geometry, Temporal Sequential Context is also unusual relative to Acceleration Dynamics.",37 of 40 matching trajectories (92.5%) also showed this outcome; this is 9.1× its overall rate.,40,37,0.007922912205567453,0.07805907172995781,0.925,9.113396624472575,109.17862165963433,finite,56;524;682;913;1015;1357;1372;1550;1651;1726;1772;1931;2010;2025;2029;2030;2033;2038;2064;2079;2319;2331;2370;2891;3015;3073;3132;3157;3176;3298;3469;3738;3920;4138;4198;4211;4366;4397;4504;4549
R00016,"When Acceleration Dynamics is unusual relative to Spatial Reach and Route and Temporal Sequential Context is unusual relative to Speed Dynamics, Acceleration Dynamics is also unusual relative to Speed Dynamics.",49 of 53 matching trajectories (92.5%) also showed this outcome; this is 9.6× its overall rate.,53,49,0.010492505353319057,0.1084070796460177,0.9245283018867925,9.552095508432126,114.31526548672566,finite,173;174;232;265;314;318;341;468;484;500;532;601;697;797;963;983;1182;1191;1217;1628;1879;1971;1974;2009;2093;2272;2495;2564;2571;2575;2624;2626;2628;2633;2636;2876;2881;3208;3227;3380;3404;3558;3657;3956;4028;4103;4104;4454;4522;4527;4556;4561;4564
R00017,"When Turning Dynamics is unusual relative to Spatial Reach and Route and Temporal Sequential Context is unusual relative to Speed Dynamics, Turning Dynamics is also unusual relative to Speed Dynamics.",61 of 66 matching trajectories (92.4%) also showed this outcome; this is 7.1× its overall rate.,66,61,0.013062098501070664,0.10099337748344371,0.9242424242424242,7.146046558298213,82.12781456953643,finite,111;174;182;232;239;318;419;484;500;750;775;927;1182;1185;1217;1331;1381;1383;1635;1733;1752;1765;1766;1783;1809;1853;1936;1971;2009;2274;2495;2547;2571;2624;2628;2631;2634;2642;2783;2881;2947;3086;3127;3208;3215;3227;3232;3304;3354;3365;3404;3428;3532;3558;3628;3744;3779;3884;4028;4093;4105;4124;4230;4284;4387;4403
R00018,"When Curvature Geometry is unusual relative to Acceleration Dynamics and Speed Dynamics is unusual relative to Temporal Sequential Context, Curvature Geometry is also unusual relative to Temporal Sequential Context.",59 of 64 matching trajectories (92.2%) also showed this outcome; this is 7.4× its overall rate.,64,59,0.012633832976445396,0.10207612456747404,0.921875,7.448367214532872,83.53910034602076,finite,198;356;396;424;435;494;527;542;604;628;646;706;724;752;837;859;977;1173;1180;1181;1184;1406;1632;1761;1851;1863;1923;2055;2257;2699;2702;2706;2709;2723;2744;2759;2764;2886;2887;3234;3405;3494;3511;3563;3733;3749;3772;3810;3818;3831;3937;4006;4100;4228;4276;4281;4282;4308;4320;4384;4401;4526;4531;4665
R00019,"When Temporal Sequential Context is unusual relative to Acceleration Dynamics and Spatial Reach and Route is unusual relative to Curvature Geometry, Temporal Sequential Context is also unusual relative to Curvature Geometry.",35 of 38 matching trajectories (92.1%) also showed this outcome; this is 7.4× its overall rate.,38,35,0.007494646680942184,0.0603448275862069,0.9210526315789473,7.416061705989111,82.27011494252874,finite,56;161;682;913;1327;1372;1378;1550;1756;2010;2025;2029;2030;2033;2038;2079;2319;2514;2531;2891;3014;3015;3052;3073;3132;3176;3298;3469;3738;3871;4138;4198;4211;4353;4366;4397;4504;4543
R00020,"When Spatial Reach and Route is unusual relative to Curvature Geometry and Temporal Sequential Context is unusual relative to Turning Dynamics, Spatial Reach and Route is also unusual relative to Turning Dynamics.",93 of 101 matching trajectories (92.1%) also showed this outcome; this is 7.2× its overall rate.,101,93,0.019914346895074948,0.15525876460767946,0.9207920792079208,7.17879634374122,79.00730383973288,finite,12;14;40;56;133;413;477;603;617;618;619;631;662;712;1085;1199;1293;1298;1341;1345;1372;1460;1516;1756;1760;1771;1788;1954;2010;2025;2028;2029;2031;2038;2079;2143;2155;2178;2199;2227;2254;2293;2297;2319;2377;2442;2444;2583;2585;2682;2750;2800;2801;2856;2891;3008;3014;3023;3025;3027;3052;3073;3095;3140;3282;3285;3293;3469;3472;3596;3600;3602;3682;3704;3737;3747;3790;3808;3820;3860;3868;4027;4070;4149;4176;4236;4252;4324;4327;4333;4334;4335;4348;4366;4419;4478;4483;4502;4579;4612;4663
R00021,"When Speed Dynamics is unusual relative to Acceleration Dynamics and Spatial Reach and Route is unusual relative to Curvature Geometry, Speed Dynamics is also unusual relative to Curvature Geometry.",34 of 37 matching trajectories (91.9%) also showed this outcome; this is 7.7× its overall rate.,37,34,0.007280513918629551,0.06104129263913824,0.918918918918919,7.7044009898588,83.68761220825853,finite,28;29;50;124;682;913;917;1015;1098;1550;1826;1901;2010;2025;2364;2467;2483;2658;2660;2671;2688;2776;2856;2953;3014;3230;3426;3957;4009;4139;4211;4353;4445;4456;4501;4543;4570
R00022,"When Curvature Geometry is unusual relative to Speed Dynamics and Spatial Reach and Route is unusual relative to Turning Dynamics, Curvature Geometry is also unusual relative to Turning Dynamics.",45 of 49 matching trajectories (91.8%) also showed this outcome; this is 7.9× its overall rate.,49,45,0.009635974304068522,0.08256880733944955,0.9183673469387755,7.869312862759783,85.14908256880734,finite,78;207;242;445;598;945;1245;1368;1371;1598;1705;1746;2086;2173;2201;2313;2428;2499;2582;2584;2586;2611;2644;2727;2849;2874;2883;2885;2890;3006;3110;3164;3212;3328;3475;3510;3512;3542;3547;3553;3653;3698;3972;4010;4084;4092;4160;4203;4362
R00023,"When Acceleration Dynamics is unusual relative to Temporal Sequential Context and Curvature Geometry is unusual relative to Spatial Reach and Route, Acceleration Dynamics is also unusual relative to Spatial Reach and Route.",66 of 72 matching trajectories (91.7%) also showed this outcome; this is 9.5× its overall rate.,72,66,0.014132762312633832,0.14699331848552338,0.9166666666666666,9.534149962880475,103.40979955456571,finite,118;233;238;240;243;268;294;299;301;304;306;359;502;585;773;845;870;992;1059;1213;1321;1465;1467;1564;1575;1599;1603;1641;1722;1785;1868;1876;1880;1884;1908;1979;2097;2196;2368;2369;2387;2406;2463;2625;2680;2713;2880;2955;3117;3166;3252;3318;3320;3337;3362;3400;3605;3606;3607;3618;3812;3856;3897;3967;4071;4079;4272;4291;4388;4390;4509;4590
R00024,"When Temporal Sequential Context is unusual relative to Acceleration Dynamics and Spatial Reach and Route is unusual relative to Speed Dynamics, Temporal Sequential Context is also unusual relative to Speed Dynamics.",33 of 36 matching trajectories (91.7%) also showed this outcome; this is 9.1× its overall rate.,36,33,0.007066381156316916,0.07006369426751592,0.9166666666666666,9.088818117480537,98.06581740976645,finite,371;720;795;801;904;1237;1285;1327;1371;1372;1374;1999;2038;2079;2084;2531;2735;2891;2919;3073;3176;3201;3469;3512;3643;3647;3653;3734;3738;4084;4092;4138;4198;4318;4397;4504
R00025,"When Acceleration Dynamics is unusual relative to Speed Dynamics and Curvature Geometry is unusual relative to Spatial Reach and Route, Curvature Geometry is also unusual relative to Speed Dynamics.",65 of 71 matching trajectories (91.5%) also showed this outcome; this is 7.6× its overall rate.,71,65,0.013918629550321198,0.11545293072824156,0.9154929577464789,7.593875866209692,79.02753108348135,finite,118;173;232;238;243;265;268;271;359;500;585;773;877;983;992;1182;1191;1213;1217;1221;1239;1420;1465;1500;1599;1628;1631;1641;1693;1722;1868;1879;1911;1970;1971;1977;2002;2093;2097;2406;2636;2640;2729;2878;2880;2881;2910;2955;3003;3139;3152;3227;3317;3400;3404;3623;3628;3839;3897;3936;3956;4028;4103;4104;4105;4390;4403;4430;4431;4561;4608
R00026,"When Acceleration Dynamics is unusual relative to Spatial Reach and Route and Temporal Sequential Context is unusual relative to Curvature Geometry, Acceleration Dynamics is also unusual relative to Curvature Geometry.",53 of 58 matching trajectories (91.4%) also showed this outcome; this is 7.6× its overall rate.,58,53,0.011349036402569594,0.09380530973451327,0.9137931034482759,7.552944766554776,77.0141592920354,finite,17;57;66;120;165;259;274;314;318;336;338;341;342;344;349;393;468;549;582;601;652;891;1146;1260;1310;1407;1794;1974;1986;2067;2068;2069;2072;2075;2078;2120;2272;2407;2468;2481;2495;2497;2564;2571;2573;2575;2615;2624;2626;2628;2756;2845;3208;3283;4413;4454;4527;4556
R00027,"When Curvature Geometry is unusual relative to Spatial Reach and Route and Temporal Sequential Context is unusual relative to Turning Dynamics, Curvature Geometry is also unusual relative to Turning Dynamics.",42 of 46 matching trajectories (91.3%) also showed this outcome; this is 7.8× its overall rate.,46,42,0.008993576017130621,0.07706422018348624,0.9130434782608695,7.823693657758276,79.47247706422019,finite,51;69;173;234;236;241;244;265;355;358;382;570;810;815;1131;1553;1601;1823;1874;1966;1977;2093;2108;2116;2220;2636;2833;2850;3075;3103;3229;3399;3495;3522;3623;3648;3743;3995;4036;4089;4103;4104;4159;4202;4208;4561
R00028,"When Curvature Geometry is unusual relative to Speed Dynamics and Turning Dynamics is unusual relative to Spatial Reach and Route, Turning Dynamics is also unusual relative to Speed Dynamics.",84 of 92 matching trajectories (91.3%) also showed this outcome; this is 7.1× its overall rate.,92,84,0.017987152034261242,0.1390728476821192,0.9130434782608695,7.059458681255398,70.68377483443709,finite,232;235;237;238;239;243;310;313;419;489;500;576;585;629;833;877;1182;1185;1208;1211;1213;1217;1219;1412;1413;1465;1634;1635;1637;1641;1698;1722;1732;1733;1752;1763;1765;1853;1887;1903;1914;1936;1964;1970;1971;1973;2009;2219;2406;2623;2625;2629;2634;2729;2834;2881;3086;3139;3173;3215;3227;3276;3304;3314;3333;3348;3354;3382;3404;3461;3624;3626;3627;3628;3763;3779;3832;3839;3936;4005;4007;4028;4105;4124;4204;4272;4284;4286;4403;4431;4435;4633
R00029,"When Curvature Geometry is unusual relative to Acceleration Dynamics and Spatial Reach and Route is unusual relative to Turning Dynamics, Curvature Geometry is also unusual relative to Turning Dynamics.",52 of 57 matching trajectories (91.2%) also showed this outcome; this is 7.8× its overall rate.,57,52,0.01113490364025696,0.09541284403669725,0.9122807017543859,7.817157572831159,78.71559633027523,finite,187;192;356;389;396;430;435;445;544;612;860;945;1169;1173;1274;1368;1374;1423;1561;1721;1746;1821;1830;1889;2055;2474;2582;2584;2604;2699;2723;2724;2735;2759;2809;2810;2849;2950;2974;3011;3091;3328;3358;3508;3512;3547;3647;3807;3818;3834;4006;4010;4084;4203;4205;4282;4586
R00030,"When Acceleration Dynamics is unusual relative to Turning Dynamics and Curvature Geometry is unusual relative to Speed Dynamics, Curvature Geometry is also unusual relative to Turning Dynamics.",52 of 57 matching trajectories (91.2%) also showed this outcome; this is 7.8× its overall rate.,57,52,0.01113490364025696,0.09541284403669725,0.9122807017543859,7.817157572831159,78.71559633027523,finite,118;242;265;268;273;359;598;773;865;923;1191;1245;1598;1599;1685;1705;1768;1810;1907;1938;1977;2002;2086;2093;2173;2201;2313;2611;2636;2644;2645;2647;2727;2752;2805;2874;2890;2897;2901;3076;3078;3110;3212;3400;3475;3510;3542;3553;3623;3698;3972;4103;4104;4160;4362;4561;4608
R00031,"When Curvature Geometry is unusual relative to Speed Dynamics and Turning Dynamics is unusual relative to Temporal Sequential Context, Curvature Geometry is also unusual relative to Temporal Sequential Context.",82 of 90 matching trajectories (91.1%) also showed this outcome; this is 7.4× its overall rate.,90,82,0.017558886509635975,0.14186851211072665,0.9111111111111111,7.361399461745482,72.56574394463668,finite,5;83;90;211;212;213;235;238;243;310;313;585;629;669;747;763;798;833;855;1001;1105;1154;1208;1211;1213;1335;1387;1412;1413;1421;1465;1596;1624;1634;1637;1641;1688;1702;1715;1722;1732;1799;1816;1903;1967;1970;2088;2101;2219;2361;2406;2470;2479;2490;2535;2603;2623;2625;2629;2686;2687;2690;2834;2884;3004;3085;3137;3139;3257;3276;3382;3398;3461;3468;3624;3626;3627;3763;3830;3832;3909;4013;4141;4272;4283;4286;4404;4431;4435;4584
R00032,"When Turning Dynamics is unusual relative to Acceleration Dynamics and Speed Dynamics is unusual relative to Curvature Geometry, Speed Dynamics is also unusual relative to Acceleration Dynamics.",51 of 56 matching trajectories (91.1%) also showed this outcome; this is 9.3× its overall rate.,56,51,0.010920770877944325,0.11159737417943107,0.9107142857142857,9.30642388246327,94.03194748358862,finite,50;175;189;199;220;224;251;260;289;385;427;455;551;564;684;847;861;917;1072;1077;1550;1648;1779;1803;1826;2255;2331;2370;2483;2681;2731;2741;2776;2788;2906;2942;3213;3222;3422;3462;3470;3796;3881;3957;4009;4069;4129;4139;4300;4328;4412;4456;4506;4552;4571;4609
R00033,"When Spatial Reach and Route is unusual relative to Acceleration Dynamics and Temporal Sequential Context is unusual relative to Turning Dynamics, Temporal Sequential Context is also unusual relative to Acceleration Dynamics.",51 of 56 matching trajectories (91.1%) also showed this outcome; this is 9.0× its overall rate.,56,51,0.010920770877944325,0.10759493670886076,0.9107142857142857,8.972649186256781,90.29367088607594,finite,56;187;430;524;617;714;904;1202;1269;1299;1371;1372;1374;1423;1533;1547;1721;2010;2025;2026;2028;2029;2038;2056;2079;2319;2389;2517;2537;2604;2735;2809;2810;2856;2867;2891;2950;2974;3052;3073;3091;3157;3181;3469;3512;3631;3647;3920;3948;4084;4092;4169;4194;4366;4586;4639
R00034,"When Temporal Sequential Context is unusual relative to Acceleration Dynamics and Turning Dynamics is unusual relative to Spatial Reach and Route, Turning Dynamics is also unusual relative to Acceleration Dynamics.",61 of 67 matching trajectories (91.0%) also showed this outcome; this is 7.5× its overall rate.,67,61,0.013062098501070664,0.10720562390158173,0.9104477611940298,7.472391994334129,73.27504393673111,finite,101;102;111;199;220;248;253;419;427;438;666;750;775;851;927;1219;1261;1325;1331;1352;1497;1594;1635;1661;1766;1783;1803;1887;2061;2099;2119;2274;2324;2384;2631;2745;2788;2799;2906;2947;2977;3127;3215;3232;3258;3271;3304;3306;3339;3348;3354;3497;3533;3538;3559;3777;3779;3890;4005;4230;4387;4405;4474;4506;4552;4605;4667
R00035,"When Acceleration Dynamics is unusual relative to Speed Dynamics and Turning Dynamics is unusual relative to Spatial Reach and Route, Turning Dynamics is also unusual relative to Speed Dynamics.",61 of 67 matching trajectories (91.0%) also showed this outcome; this is 7.0× its overall rate.,67,61,0.013062098501070664,0.10099337748344371,0.9104477611940298,7.03938914698033,68.43984547461369,finite,31;153;174;223;232;238;243;307;311;318;386;484;500;585;877;933;1076;1182;1213;1217;1465;1641;1698;1722;1765;1853;1870;1970;1971;2009;2273;2383;2406;2495;2497;2547;2571;2624;2628;2629;2729;2783;2838;2881;2933;3139;3152;3227;3262;3314;3404;3428;3507;3532;3558;3628;3762;3839;3897;3936;4028;4105;4206;4330;4403;4431;4578
R00036,"When Acceleration Dynamics is unusual relative to Spatial Reach and Route and Speed Dynamics is unusual relative to Turning Dynamics, Acceleration Dynamics is also unusual relative to Turning Dynamics.",59 of 65 matching trajectories (90.8%) also showed this outcome; this is 7.1× its overall rate.,65,59,0.012633832976445396,0.09949409780775717,0.9076923076923077,7.1482682578804,67.606239460371,finite,24;233;240;244;272;294;298;299;301;316;338;582;853;872;901;967;1260;1297;1321;1575;1592;1603;1644;1682;1762;1789;1883;2067;2068;2070;2072;2075;2078;2120;2368;2403;2489;2580;2680;2833;2899;3103;3318;3396;3399;3552;3605;3606;3616;3618;3894;3943;3967;3997;4035;4036;4079;4388;4444;4500;4505;4538;4577;4616;4666
R00037,"When Curvature Geometry is unusual relative to Turning Dynamics and Temporal Sequential Context is unusual relative to Speed Dynamics, Temporal Sequential Context is also unusual relative to Turning Dynamics.",49 of 54 matching trajectories (90.7%) also showed this outcome; this is 6.8× its overall rate.,54,49,0.010492505353319057,0.07827476038338659,0.9074074074074074,6.769317240563247,63.308626198083076,finite,78;234;242;265;273;355;358;382;545;800;934;945;983;1191;1371;1598;1721;1823;1921;1966;2080;2093;2102;2173;2551;2636;2645;2647;2767;2805;2820;2885;2901;3075;3076;3436;3510;3512;3639;3647;3648;3698;4016;4084;4089;4092;4102;4103;4104;4159;4205;4471;4555;4561
R00038,"When Acceleration Dynamics is unusual relative to Spatial Reach and Route and Curvature Geometry is unusual relative to Speed Dynamics, Curvature Geometry is also unusual relative to Spatial Reach and Route.",58 of 64 matching trajectories (90.6%) also showed this outcome; this is 7.6× its overall rate.,64,58,0.012419700214132762,0.10412926391382406,0.90625,7.59818222621185,71.38061041292639,finite,118;232;238;243;265;268;271;359;500;532;697;773;877;983;992;1182;1191;1213;1217;1239;1420;1465;1500;1599;1628;1637;1641;1722;1879;1907;1970;1971;1977;2002;2009;2093;2097;2406;2633;2636;2729;2880;2881;2910;2955;2990;3139;3227;3317;3400;3404;3623;3626;3839;3936;3956;4028;4101;4103;4104;4272;4390;4561;4608
R00039,"When Acceleration Dynamics is unusual relative to Speed Dynamics and Spatial Reach and Route is unusual relative to Turning Dynamics, Acceleration Dynamics is also unusual relative to Turning Dynamics.",48 of 53 matching trajectories (90.6%) also showed this outcome; this is 7.1× its overall rate.,53,48,0.010278372591006424,0.08094435075885328,0.9056603773584906,7.1322663781857525,66.00202360876897,finite,242;362;515;594;603;1085;1100;1199;1411;1488;1490;1598;1696;1705;2022;2086;2164;2201;2225;2313;2395;2581;2583;2585;2611;2620;2644;2796;2874;2890;3110;3212;3475;3482;3502;3510;3527;3542;3553;3574;3677;3683;3698;3704;3820;3926;3972;4160;4176;4255;4362;4392;4641
R00040,"When Spatial Reach and Route is unusual relative to Acceleration Dynamics and Temporal Sequential Context is unusual relative to Speed Dynamics, Temporal Sequential Context is also unusual relative to Acceleration Dynamics.",38 of 42 matching trajectories (90.5%) also showed this outcome; this is 8.9× its overall rate.,42,38,0.008137044967880086,0.08016877637130802,0.9047619047619048,8.914004420333534,84.09704641350211,finite,674;714;739;795;801;904;1287;1299;1327;1359;1371;1372;1374;1721;1772;2023;2038;2079;2084;2531;2532;2735;2891;2895;2919;3073;3157;3176;3201;3438;3469;3512;3544;3647;3734;3738;4084;4092;4138;4169;4198;4397
R00041,"When Acceleration Dynamics is unusual relative to Speed Dynamics and Temporal Sequential Context is unusual relative to Curvature Geometry, Acceleration Dynamics is also unusual relative to Curvature Geometry.",47 of 52 matching trajectories (90.4%) also showed this outcome; this is 7.5× its overall rate.,52,47,0.01006423982869379,0.0831858407079646,0.9038461538461539,7.470728386657591,68.29557522123893,finite,100;159;165;181;264;314;318;341;369;468;601;603;933;989;991;998;1000;1085;1086;1199;1348;1974;2118;2272;2286;2495;2497;2547;2564;2571;2583;2585;2624;2626;2628;3090;3097;3105;3591;3598;3655;3926;4099;4163;4176;4215;4255;4275;4454;4530;4556;4601
