rule_id,feature,feature_role,feature_nodes,n_neighbor_pairs,mean_positive_value,mean_counterexample_value,mean_raw_difference,mean_absolute_robust_standardized_difference
R00001,acceleration_quant_95,antecedent_and_target,Acceleration;Kinematic,33,0.00019346318520977216,0.00012059752971733969,7.286565549243251e-05,1.0997887205440795
R00001,acceleration_quant_90,antecedent_and_target,Acceleration;Kinematic,33,0.00014211718989208565,9.327812020146782e-05,4.8839069690617844e-05,1.0608718376610031
R00001,angles_quant_95,antecedent,Indentation,33,32.613061118813675,35.33275399228684,-2.7196928734731713,1.037069054005422
R00001,path_length_m,antecedent_and_target,Spatial_Context,33,2513657.4789996967,2725215.692625087,-211558.21362539078,1.026645375279218
R00001,speed_mean_first_half,antecedent,Temporal,33,5.509762934346033,5.03338007918542,0.47638285516061246,0.9814544041324121
R00001,speed_quant_10,target,Kinematic,33,3.2000783647085544,2.876936405672586,0.323141959035969,0.9611363483978532
R00001,bbox_height_m,antecedent_and_target,Spatial_Context,33,888734.3183825,1437125.652868051,-548391.334485551,0.9580225635583286
R00001,bbox_lat_span_deg,antecedent_and_target,Spatial_Context,33,7.992579744428383,12.924381500442994,-4.931801756014613,0.9580225635583286
R00001,angles_quant_75,antecedent,Indentation,33,13.899504396806593,13.207602645624116,0.6919017511824803,0.9391312075095841
R00001,speed_quant_25,target,Kinematic,33,4.0651946499054565,3.654606696202467,0.4105879537029897,0.9352637238594381
R00001,acceleration_mean_second_half,antecedent,Temporal,33,-6.671208517615721e-07,7.033999891175334e-06,-7.701120742936906e-06,0.9320939876618154
R00001,speed_quant_max,target,Kinematic,33,9.4093081617211,9.157139848657552,0.2521683130635474,0.9269243145130653
R00001,speed_quant_05,target,Kinematic,33,2.899357033596833,2.260967842804175,0.6383891907926581,0.9155615956299766
R00001,speed_mean,target,Kinematic,33,5.4199841936137645,4.798962537540828,0.6210216560729369,0.9078401122743112
R00001,angles_quant_min,antecedent,Indentation,33,0.0499008741774621,0.04618603199057029,0.003714842186891812,0.9059265111789282
R00001,bbox_diagonal_m,antecedent_and_target,Spatial_Context,33,2245798.9992630244,2311289.4386341083,-65490.43937108443,0.9008463058480882
R00001,mean_distance_to_centroid_m,antecedent_and_target,Spatial_Context,33,604927.0069320195,630071.4629121142,-25144.455980094706,0.8962398319986034
R00001,net_displacement_m,antecedent_and_target,Spatial_Context,33,2175763.1528578247,2254721.5002374817,-78958.34737965693,0.8919423107497263
R00001,speed_quant_90,target,Kinematic,33,7.767957647152442,6.639867895926324,1.128089751226118,0.8864276138197983
R00001,radius_of_gyration_m,antecedent_and_target,Spatial_Context,33,686123.7660307416,705349.1067942547,-19225.340763513126,0.8861167419209964
R00001,speed_quant_95,target,Kinematic,33,8.50448369194304,7.945268791730743,0.5592149002123004,0.8815972162775988
R00001,max_distance_to_centroid_m,antecedent_and_target,Spatial_Context,33,1243177.2090994008,1349815.756526757,-106638.54742735588,0.8773407687401498
R00001,sampling_gap_mean_seconds,antecedent,Temporal,33,8663.801652892564,10133.553719008263,-1469.7520661157023,0.8741258741258744
R00001,duration_total_seconds,antecedent,Temporal,33,476509.0909090909,557345.4545454546,-80836.36363636363,0.8741258741258742
R00001,speed_quant_75,target,Kinematic,33,6.571856172175458,5.758126537909666,0.8137296342657925,0.8716566427842574
R00001,angles_mad,antecedent,Indentation,33,5.621930574319816,5.06887646622367,0.5530541080961452,0.8628930500281143
R00001,median_distance_to_centroid_m,antecedent_and_target,Spatial_Context,33,602432.4538481088,608719.3781352716,-6286.9242871629085,0.8495760384887482
R00001,angles_quant_max,antecedent,Indentation,33,59.51296175868011,55.85574145608074,3.6572203025993772,0.8495598171391933
R00001,angles_range,antecedent,Indentation,33,59.46306088450265,55.80955542409017,3.6535054604124846,0.8492119110549626
R00001,speed_quant_median,target,Kinematic,33,5.365740699398549,4.719180845459602,0.6465598539389461,0.8323300685333607
R00001,angles_quant_90,antecedent,Indentation,33,24.090542158550655,21.321320291323193,2.7692218672274667,0.8229923207973237
R00001,angles_mean,antecedent,Indentation,33,10.050767515831552,10.210472903956287,-0.15970538812473245,0.8207257219401541
R00001,angles_iqr,antecedent,Indentation,33,12.417937689437407,11.143965068797357,1.2739726206400515,0.7966212408001636
