trajectory_id,n_pair_labels,n_normal,n_hybrid,n_uncommon,non_normal_count,non_normal_ratio,hybrid_ratio,uncommon_ratio,dominant_uncommon_node,dominant_uncommon_node_count,dominant_uncommon_node_ratio,fingerprint_entropy,count_uncommon_Acceleration,count_uncommon_Curvature,count_uncommon_Displacement,count_uncommon_Duration,count_uncommon_Extent,count_uncommon_Geometric,count_uncommon_Indentation,count_uncommon_Kinematic,count_uncommon_Localization,count_uncommon_Path_Evolution,count_uncommon_Phase_Change,count_uncommon_Sampling_Gaps,count_uncommon_Sequence_Complexity,count_uncommon_Spatial_Context,count_uncommon_SpatioTemporal_Dynamics,count_uncommon_Speed,count_uncommon_Temporal
75,76,10,42,24,66,0.868421052631579,0.5526315789473685,0.3157894736842105,Sequence_Complexity,5,0.20833333333333334,2.3376570376416708,0,0,3,0,1,0,5,0,0,3,1,3,5,1,1,0,1
76,76,22,26,28,54,0.7105263157894737,0.34210526315789475,0.3684210526315789,Sequence_Complexity,7,0.25,2.5206461760107093,0,7,0,0,0,2,7,0,0,1,2,0,7,0,1,0,1
77,76,27,27,22,49,0.6447368421052632,0.35526315789473684,0.2894736842105263,Curvature,6,0.2727272727272727,2.292161354262605,0,6,0,0,5,3,0,0,0,2,0,0,2,0,0,4,0
78,76,21,39,16,55,0.7236842105263158,0.5131578947368421,0.21052631578947367,Sequence_Complexity,4,0.25,1.9436611987574652,4,0,0,0,3,0,0,1,0,0,0,4,4,0,0,0,0
79,76,27,31,18,49,0.6447368421052632,0.40789473684210525,0.23684210526315788,Duration,5,0.2777777777777778,2.1348848994501974,0,0,0,5,3,3,3,0,3,0,0,0,1,0,0,0,0
80,76,38,17,21,38,0.5,0.2236842105263158,0.27631578947368424,Localization,8,0.38095238095238093,1.931225233564083,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,7,0
81,76,3,53,20,73,0.9605263157894737,0.6973684210526315,0.2631578947368421,Speed,2,0.1,1.9803660451013083,0,2,2,0,2,1,2,1,0,2,2,0,2,1,1,2,0
82,76,7,50,19,69,0.9078947368421053,0.6578947368421053,0.25,Sequence_Complexity,4,0.21052631578947367,1.8979382839001255,1,0,0,4,1,0,3,0,0,1,0,4,4,0,0,1,0
83,76,4,54,18,72,0.9473684210526315,0.7105263157894737,0.23684210526315788,Sampling_Gaps,3,0.16666666666666666,1.8495893539547135,1,0,2,3,2,0,1,0,1,0,1,3,0,1,0,2,1
84,76,48,17,11,28,0.3684210526315789,0.2236842105263158,0.14473684210526316,Localization,8,0.7272727272727273,1.4279280945220758,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0
85,76,18,32,26,58,0.7631578947368421,0.42105263157894735,0.34210526315789475,Sampling_Gaps,6,0.23076923076923078,2.417693960242673,0,0,1,6,0,0,3,0,0,6,0,6,0,0,1,0,3
