meta_pattern_id,trajectory_id,required_uncommon_counts,observed_uncommon_counts
MP00004,843,Speed_Dynamics>=1;Turning_Dynamics>=2,Speed_Dynamics=2;Turning_Dynamics=2
MP00004,869,Speed_Dynamics>=1;Turning_Dynamics>=2,Speed_Dynamics=2;Turning_Dynamics=4
MP00004,880,Speed_Dynamics>=1;Turning_Dynamics>=2,Speed_Dynamics=2;Turning_Dynamics=2
MP00004,893,Speed_Dynamics>=1;Turning_Dynamics>=2,Speed_Dynamics=2;Turning_Dynamics=2
MP00004,919,Speed_Dynamics>=1;Turning_Dynamics>=2,Speed_Dynamics=3;Turning_Dynamics=3
MP00004,977,Speed_Dynamics>=1;Turning_Dynamics>=2,Speed_Dynamics=2;Turning_Dynamics=2
MP00004,984,Speed_Dynamics>=1;Turning_Dynamics>=2,Speed_Dynamics=1;Turning_Dynamics=3
MP00004,1019,Speed_Dynamics>=1;Turning_Dynamics>=2,Speed_Dynamics=2;Turning_Dynamics=2
MP00004,1032,Speed_Dynamics>=1;Turning_Dynamics>=2,Speed_Dynamics=1;Turning_Dynamics=2
MP00004,1077,Speed_Dynamics>=1;Turning_Dynamics>=2,Speed_Dynamics=1;Turning_Dynamics=2
MP00004,1084,Speed_Dynamics>=1;Turning_Dynamics>=2,Speed_Dynamics=3;Turning_Dynamics=3
MP00004,1139,Speed_Dynamics>=1;Turning_Dynamics>=2,Speed_Dynamics=2;Turning_Dynamics=2
MP00004,1164,Speed_Dynamics>=1;Turning_Dynamics>=2,Speed_Dynamics=1;Turning_Dynamics=2
MP00004,1242,Speed_Dynamics>=1;Turning_Dynamics>=2,Speed_Dynamics=3;Turning_Dynamics=3
MP00004,1247,Speed_Dynamics>=1;Turning_Dynamics>=2,Speed_Dynamics=4;Turning_Dynamics=3
MP00004,1265,Speed_Dynamics>=1;Turning_Dynamics>=2,Speed_Dynamics=2;Turning_Dynamics=3
MP00004,1268,Speed_Dynamics>=1;Turning_Dynamics>=2,Speed_Dynamics=1;Turning_Dynamics=3
MP00004,1302,Speed_Dynamics>=1;Turning_Dynamics>=2,Speed_Dynamics=2;Turning_Dynamics=3
MP00004,1320,Speed_Dynamics>=1;Turning_Dynamics>=2,Speed_Dynamics=1;Turning_Dynamics=2
MP00004,1321,Speed_Dynamics>=1;Turning_Dynamics>=2,Speed_Dynamics=1;Turning_Dynamics=2
MP00004,1367,Speed_Dynamics>=1;Turning_Dynamics>=2,Speed_Dynamics=1;Turning_Dynamics=2
MP00004,1393,Speed_Dynamics>=1;Turning_Dynamics>=2,Speed_Dynamics=1;Turning_Dynamics=2
MP00004,1402,Speed_Dynamics>=1;Turning_Dynamics>=2,Speed_Dynamics=2;Turning_Dynamics=4
MP00004,1419,Speed_Dynamics>=1;Turning_Dynamics>=2,Speed_Dynamics=1;Turning_Dynamics=3
MP00004,1428,Speed_Dynamics>=1;Turning_Dynamics>=2,Speed_Dynamics=3;Turning_Dynamics=2
MP00004,1450,Speed_Dynamics>=1;Turning_Dynamics>=2,Speed_Dynamics=3;Turning_Dynamics=3
MP00004,1480,Speed_Dynamics>=1;Turning_Dynamics>=2,Speed_Dynamics=2;Turning_Dynamics=3
MP00005,60,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00005,62,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00005,124,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=1;Temporal_Sequential_Context=3
MP00005,125,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00005,132,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=3
MP00005,164,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00005,200,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00005,217,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00005,357,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00005,377,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=3
MP00005,396,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=1;Temporal_Sequential_Context=2
MP00005,444,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00005,449,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=3;Temporal_Sequential_Context=3
MP00005,461,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=3
MP00005,511,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00005,541,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=3;Temporal_Sequential_Context=3
MP00005,553,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00005,554,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00005,559,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00005,611,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=4
MP00005,618,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=1;Temporal_Sequential_Context=2
MP00005,637,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=1;Temporal_Sequential_Context=2
MP00005,650,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=1;Temporal_Sequential_Context=2
MP00005,714,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00005,733,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=3;Temporal_Sequential_Context=2
MP00005,740,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=1;Temporal_Sequential_Context=3
MP00005,758,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00005,792,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00005,810,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=1;Temporal_Sequential_Context=3
MP00005,824,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=3;Temporal_Sequential_Context=3
MP00005,876,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=3;Temporal_Sequential_Context=2
MP00005,901,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=1;Temporal_Sequential_Context=2
MP00005,903,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00005,921,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=3;Temporal_Sequential_Context=3
MP00005,931,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=3;Temporal_Sequential_Context=3
MP00005,932,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00005,938,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=3;Temporal_Sequential_Context=3
MP00005,949,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=1;Temporal_Sequential_Context=2
MP00005,961,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=1;Temporal_Sequential_Context=2
MP00005,1015,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=3;Temporal_Sequential_Context=3
MP00005,1042,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=4;Temporal_Sequential_Context=4
MP00005,1049,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=3;Temporal_Sequential_Context=2
MP00005,1112,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00005,1116,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00005,1143,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=1;Temporal_Sequential_Context=2
MP00005,1158,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00005,1170,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00005,1195,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=3;Temporal_Sequential_Context=3
MP00005,1284,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=1;Temporal_Sequential_Context=2
MP00005,1306,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00005,1314,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00005,1410,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=1;Temporal_Sequential_Context=2
MP00005,1415,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=3;Temporal_Sequential_Context=3
MP00005,1432,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00005,1446,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=2;Temporal_Sequential_Context=2
MP00005,1448,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=1;Temporal_Sequential_Context=2
MP00005,1476,Acceleration_Dynamics>=1;Temporal_Sequential_Context>=2,Acceleration_Dynamics=3;Temporal_Sequential_Context=3
MP00006,2,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=3;Temporal_Sequential_Context=4
MP00006,28,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,105,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,124,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=1;Temporal_Sequential_Context=3
MP00006,125,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,163,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,164,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,196,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,200,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,300,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,309,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=3;Temporal_Sequential_Context=2
MP00006,357,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,359,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=3;Temporal_Sequential_Context=3
MP00006,414,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=3;Temporal_Sequential_Context=3
MP00006,428,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,430,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=1;Temporal_Sequential_Context=2
MP00006,436,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=1;Temporal_Sequential_Context=2
MP00006,444,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,465,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=3;Temporal_Sequential_Context=3
MP00006,490,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,499,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,504,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=3;Temporal_Sequential_Context=2
MP00006,511,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,554,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=1;Temporal_Sequential_Context=2
MP00006,562,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,566,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=3
MP00006,614,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=3;Temporal_Sequential_Context=3
MP00006,618,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=3;Temporal_Sequential_Context=2
MP00006,633,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=4;Temporal_Sequential_Context=4
MP00006,650,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,707,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=4;Temporal_Sequential_Context=2
MP00006,714,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,729,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=1;Temporal_Sequential_Context=2
MP00006,758,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,770,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=1;Temporal_Sequential_Context=2
MP00006,820,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,838,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=1;Temporal_Sequential_Context=2
MP00006,879,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=3;Temporal_Sequential_Context=3
MP00006,903,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,910,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,938,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=1;Temporal_Sequential_Context=3
MP00006,947,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=1;Temporal_Sequential_Context=2
MP00006,963,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=3;Temporal_Sequential_Context=3
MP00006,1043,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=1;Temporal_Sequential_Context=2
MP00006,1049,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=3;Temporal_Sequential_Context=2
MP00006,1053,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,1067,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,1112,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,1114,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,1116,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=1;Temporal_Sequential_Context=2
MP00006,1118,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=1;Temporal_Sequential_Context=3
MP00006,1153,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,1195,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=3
MP00006,1220,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=1;Temporal_Sequential_Context=3
MP00006,1235,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=1;Temporal_Sequential_Context=2
MP00006,1262,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=3;Temporal_Sequential_Context=3
MP00006,1299,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=3
MP00006,1314,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,1380,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=1;Temporal_Sequential_Context=2
MP00006,1410,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=1;Temporal_Sequential_Context=2
MP00006,1420,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=1;Temporal_Sequential_Context=3
MP00006,1426,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,1448,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=1;Temporal_Sequential_Context=2
MP00006,1476,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=1;Temporal_Sequential_Context=3
MP00006,1482,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=3;Temporal_Sequential_Context=3
MP00006,1508,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=3;Temporal_Sequential_Context=3
MP00006,1512,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=2;Temporal_Sequential_Context=2
MP00006,1551,Curvature_Geometry>=1;Temporal_Sequential_Context>=2,Curvature_Geometry=1;Temporal_Sequential_Context=3
MP00007,40,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00007,58,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=1;Speed_Dynamics=4
MP00007,62,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00007,117,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=3;Speed_Dynamics=3
MP00007,146,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=1;Speed_Dynamics=2
MP00007,164,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00007,172,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=1;Speed_Dynamics=2
MP00007,179,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00007,206,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=3
MP00007,223,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00007,245,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=1;Speed_Dynamics=3
MP00007,247,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=3;Speed_Dynamics=2
MP00007,293,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=1;Speed_Dynamics=2
MP00007,325,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=3;Speed_Dynamics=4
MP00007,444,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00007,461,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00007,463,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=1;Speed_Dynamics=3
MP00007,503,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=1;Speed_Dynamics=2
MP00007,511,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00007,522,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=1;Speed_Dynamics=2
MP00007,553,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00007,595,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00007,660,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00007,697,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00007,724,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=1;Speed_Dynamics=2
MP00007,762,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=1;Speed_Dynamics=2
MP00007,792,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00007,804,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=1;Speed_Dynamics=2
MP00007,824,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=3;Speed_Dynamics=3
MP00007,837,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=3;Speed_Dynamics=3
MP00007,857,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=3
MP00007,876,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=3;Speed_Dynamics=2
MP00007,880,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00007,890,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00007,893,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00007,903,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00007,918,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=1;Speed_Dynamics=2
MP00007,930,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00007,932,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00007,949,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=1;Speed_Dynamics=2
MP00007,971,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=1;Speed_Dynamics=2
MP00007,992,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=1;Speed_Dynamics=3
MP00007,1019,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00007,1035,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=1;Speed_Dynamics=2
MP00007,1055,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=1;Speed_Dynamics=3
MP00007,1086,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=1;Speed_Dynamics=2
MP00007,1116,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00007,1139,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00007,1154,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=1;Speed_Dynamics=2
MP00007,1158,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00007,1265,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00007,1267,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00007,1306,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00007,1322,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=4;Speed_Dynamics=2
MP00007,1361,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00007,1428,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=1;Speed_Dynamics=3
MP00007,1432,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=2;Speed_Dynamics=2
MP00007,1492,Acceleration_Dynamics>=1;Speed_Dynamics>=2,Acceleration_Dynamics=1;Speed_Dynamics=2
MP00008,44,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00008,64,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=4;Curvature_Geometry=2
MP00008,111,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00008,125,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00008,137,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=1
MP00008,144,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00008,157,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=3
MP00008,164,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00008,168,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00008,200,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
MP00008,303,Acceleration_Dynamics>=2;Curvature_Geometry>=1,Acceleration_Dynamics=2;Curvature_Geometry=2
