trajectory_id,object_id,geometric,kinematic,curvature,indentation,speed,acceleration
1102,316011649,0.1982,0.0971,0.1691,0.0934,0.1476,0.0688
1103,316011649,0.1972,0.8171,0.1674,0.1046,0.1402,0.9034
1104,316011649,0.2134,0.0537,0.1913,0.1071,0.0251,0.072
1105,316011649,0.1979,0.6277,0.1853,0.0641,0.1645,0.8134
1106,316011649,0.2162,0.7514,0.1713,0.2203,0.1381,0.8707
1107,316011649,0.218,0.1067,0.1707,0.2223,0.1399,0.1105
1108,316011649,0.2076,0.2682,0.1727,0.1203,0.1371,0.7987
1109,316011649,0.2627,0.1432,0.1754,0.3676,0.1343,0.6183
1110,316011649,0.2564,0.1547,0.179,0.3527,0.2205,0.0683
1111,316011649,0.1972,0.2445,0.1713,0.0737,0.1499,0.7877
1112,316011649,0.1979,0.071,0.1631,0.1463,0.1345,0.0476
1113,316011730,0.8176,0.0402,0.8605,0.7496,0.0501,0.0332
1114,316011730,0.858,0.0806,0.9063,0.3534,0.0575,0.0825
1115,316011730,0.8343,0.036,0.8052,0.7562,0.0141,0.0702
1116,316011730,0.8778,0.0063,0.8413,0.8349,0.0046,0.0267
1117,316011730,0.8801,0.0947,0.8389,0.883,0.5864,0.0581
1118,316011746,0.8587,0.1534,0.835,0.4081,0.5719,0.1545
1119,316011746,0.92,0.0397,0.9542,0.7494,0.0629,0.0369
1120,316011746,0.5965,0.0248,0.8158,0.3524,0.0133,0.0474
1121,316011746,0.7591,0.0459,0.8901,0.2496,0.0542,0.0526
1122,316011746,0.8209,0.0543,0.9002,0.1673,0.034,0.0887
1123,316011746,0.6923,0.0227,0.7794,0.6159,0.0028,0.0521
1124,316011746,0.8524,0.0402,0.815,0.8046,0.0079,0.0534
1125,316012046,0.1959,0.1064,0.1584,0.1633,0.1427,0.1039
1126,316012046,0.2231,0.0981,0.1729,0.2544,0.1345,0.0963
1127,316012046,0.1964,0.0741,0.1677,0.0939,0.1473,0.0408
1128,316012046,0.2236,0.5474,0.1458,0.2992,0.6483,0.6346
1129,316012046,0.2195,0.1164,0.1743,0.2078,0.1527,0.1147
1130,316012046,0.1926,0.1104,0.1658,0.1114,0.1481,0.1105
1131,316012046,0.1936,0.0843,0.1685,0.0851,0.1529,0.0592
1132,316012046,0.2096,0.107,0.171,0.1805,0.143,0.1086
1133,316012046,0.2213,0.7665,0.1751,0.2175,0.1414,0.8741
1134,316012046,0.2055,0.1127,0.1674,0.1686,0.1486,0.1126
1135,316012046,0.2116,0.1166,0.1573,0.2603,0.1552,0.1139
1136,316012046,0.2048,0.0817,0.1655,0.1863,0.1294,0.0634
1137,316012046,0.2066,0.1448,0.1688,0.1471,0.2363,0.0398
1138,316012046,0.2228,0.0817,0.1587,0.3089,0.1343,0.0531
1139,316012342,0.8824,0.0295,0.9186,0.5554,0.0041,0.0615
1140,316012342,0.8178,0.0423,0.8084,0.6699,0.043,0.0547
1141,316012342,0.7795,0.0545,0.8084,0.7433,0.0164,0.0812
1142,316012342,0.9197,0.0477,0.8907,0.9359,0.0266,0.0767
1143,316012342,0.8506,0.047,0.8959,0.54,0.0258,0.0775
1144,316012342,0.8778,0.0154,0.8474,0.8228,0.0082,0.028
1145,316012342,0.8666,0.0073,0.8402,0.8205,0.002,0.0291
1146,316012342,0.8308,0.0227,0.8106,0.7557,0.0097,0.045
1147,316012342,0.8829,0.0016,0.8411,0.8714,0.0153,0.0128
1148,316012342,0.8694,0.0331,0.8339,0.8015,0.0161,0.0599
1149,316012342,0.8598,0.0556,0.8849,0.6959,0.0578,0.0668
1150,316012342,0.7734,0.0793,0.8112,0.6592,0.0248,0.1165
1151,316012342,0.8725,0.0433,0.8443,0.8286,0.0286,0.045
1152,316013198,0.1857,0.0957,0.1598,0.0595,0.1363,0.0911
1153,316013198,0.1982,0.3165,0.1713,0.0952,0.1432,0.817
1154,316013198,0.2485,0.0874,0.157,0.3676,0.1307,0.0806
1155,316013198,0.2043,0.0702,0.1757,0.0795,0.1371,0.0414
1156,316013198,0.2373,0.0973,0.1642,0.339,0.1348,0.0955
1157,316013198,0.2772,0.0971,0.1757,0.3992,0.1343,0.094
1158,316013198,0.1933,0.2249,0.1653,0.0843,0.135,0.7631
1159,316013198,0.236,0.1075,0.1762,0.2972,0.1407,0.106
1160,316013198,0.2182,0.1511,0.1724,0.2124,0.1338,0.6424
1161,316013198,0.2513,0.0911,0.1779,0.3481,0.1465,0.078
1162,316013198,0.2327,0.0947,0.1694,0.3096,0.1391,0.0754
1163,316013198,0.2109,0.1727,0.1724,0.1519,0.2821,0.0243
1164,316013198,0.2081,0.0884,0.1721,0.1304,0.1307,0.0751
1165,316013688,0.2121,0.1004,0.1735,0.16,0.1404,0.0872
1166,316013688,0.875,0.1004,0.9457,0.0438,0.1558,0.0243
1167,316013688,0.5353,0.0376,0.8641,0.1572,0.0261,0.0531
1168,316013688,0.9093,0.0415,0.9098,0.1754,0.0235,0.0539
1169,316013688,0.9327,0.0326,0.9751,0.1243,0.0409,0.044
1170,316013688,0.2236,0.1667,0.1757,0.217,0.1297,0.6812
1171,316013688,0.8021,0.0605,0.9331,0.3828,0.0353,0.0683
1172,316013688,0.1408,0.1127,0.1332,0.0276,0.1724,0.0196
1173,316013688,0.1885,0.0556,0.2272,0.0139,0.0363,0.0704
1174,316013688,0.8509,0.0543,0.946,0.0228,0.0396,0.0675
1175,316013688,0.2081,0.073,0.1677,0.1737,0.1315,0.0529
1176,316013688,0.221,0.101,0.1589,0.2947,0.1668,0.051
1177,316013688,0.206,0.1059,0.1748,0.0792,0.1289,0.3754
1178,316013688,0.1944,0.1012,0.1447,0.243,0.1662,0.0487
1179,316013711,0.1603,0.1111,0.1505,0.0408,0.1483,0.1115
1180,316013711,0.156,0.0856,0.1499,0.0489,0.1427,0.072
1181,316013711,0.1697,0.1002,0.1581,0.0334,0.1335,0.0974
1182,316013711,0.1616,0.0882,0.1507,0.0035,0.1289,0.0715
1183,316013711,0.1651,0.0913,0.1472,0.0147,0.1317,0.084
1184,316013711,0.1598,0.1044,0.1494,0.019,0.1391,0.1045
1185,316013711,0.158,0.1067,0.148,0.0392,0.1455,0.1045
1186,316013711,0.1565,0.1072,0.1455,0.0281,0.1425,0.1084
1187,316013711,0.1456,0.0986,0.1395,0.0711,0.1384,0.0969
1188,316013711,0.1588,0.1023,0.1521,0.1192,0.1325,0.1058
1189,316013711,0.1631,0.1028,0.16,0.0962,0.1322,0.1047
1190,316013711,0.1654,0.1041,0.1587,0.1119,0.134,0.1099
1191,316013711,0.1374,0.113,0.1357,0.0625,0.1742,0.0652
1192,316013711,0.1669,0.0981,0.1518,0.0147,0.1325,0.0914
1193,316013874,0.8641,0.0629,0.8249,0.8785,0.579,0.0401
1194,316014107,0.8303,0.6483,0.9057,0.4334,0.6269,0.3228
1195,316014107,0.2627,0.0694,0.3952,0.0468,0.0997,0.0437
1196,316014107,0.9029,0.9948,0.9515,0.3197,0.99,0.9783
1197,316014107,0.1641,0.1268,0.1373,0.0858,0.2005,0.0175
1198,316014107,0.2022,0.8184,0.1737,0.0732,0.1384,0.9039
1199,316014107,0.8905,0.9559,0.8134,0.9304,0.9647,0.5681
1200,316014107,0.8641,0.0918,0.895,0.3223,0.5916,0.0463
1201,316014107,0.8933,0.0227,0.9411,0.321,0.0153,0.0374
1202,316014107,0.9365,0.0232,0.983,0.3263,0.0051,0.0455
1203,316014107,0.9398,0.053,0.9874,0.0711,0.0657,0.0534
1204,316014107,0.8814,0.1529,0.9372,0.4084,0.6077,0.0351
1205,316014107,0.8867,0.9684,0.8246,0.9218,0.9895,0.0366
1206,316014107,0.8849,0.084,0.9392,0.3886,0.5806,0.0636
1207,316014107,0.8953,0.965,0.8213,0.9251,0.9693,0.0144
1208,316014621,0.2345,0.8881,0.2129,0.1841,0.621,0.9513
1209,316014621,0.201,0.083,0.1565,0.1846,0.1468,0.0492
1210,316014621,0.3653,0.9523,0.3549,0.3491,0.9834,0.1728
1211,316014621,0.2099,0.911,0.182,0.1122,0.6558,0.9542
1212,316014621,0.2007,0.9108,0.1759,0.1615,0.6279,0.9573
1213,316014621,0.1659,0.6068,0.1543,0.0704,0.0714,0.7704
1214,316014621,0.2109,0.9116,0.1811,0.1441,0.6573,0.9518
1215,316014621,0.2068,0.9074,0.1773,0.1633,0.634,0.9518
1216,316014621,0.1974,0.904,0.1866,0.0992,0.6327,0.9524
1217,316014621,0.1895,0.3326,0.1653,0.0916,0.0614,0.7487
1218,316014621,0.188,0.8565,0.1592,0.2582,0.6304,0.9359
1219,316014621,0.1951,0.6152,0.1628,0.1053,0.0445,0.7864
1220,316014621,0.2035,0.1761,0.1748,0.0759,0.1286,0.6987
1221,316014621,0.3684,0.9465,0.2508,0.3904,0.9806,0.1029
1222,316014836,0.2251,0.1007,0.1705,0.2714,0.1801,0.0395
1223,316014836,0.7904,0.0446,0.9183,0.2175,0.0271,0.0568
1224,316014836,0.8765,0.0801,0.8567,0.8506,0.1752,0.0497
1225,316014836,0.8933,0.0459,0.8679,0.4119,0.0261,0.0592
1226,316014836,0.9019,0.0378,0.9372,0.3382,0.0189,0.0526
1227,316014836,0.9266,0.2481,0.9479,0.8681,0.722,0.0762
1228,316014836,0.8895,0.089,0.8685,0.7871,0.2115,0.0568
1229,316014836,0.8006,0.1698,0.8367,0.7385,0.6036,0.0924
1230,316014836,0.951,0.9076,0.9498,0.2643,0.9302,0.6618
1231,316014836,0.2256,0.0851,0.1746,0.2291,0.1327,0.0618
1232,316014836,0.19,0.0879,0.1526,0.1529,0.1258,0.0728
1233,316014836,0.9207,0.0292,0.9501,0.3157,0.0097,0.0571
1234,316015439,0.2652,0.1054,0.157,0.4666,0.1379,0.1073
1235,316015439,0.1982,0.1044,0.1666,0.1116,0.1478,0.0987
1236,316015439,0.1941,0.0937,0.1524,0.1628,0.132,0.0911
1237,316015439,0.1626,0.0908,0.1507,0.0248,0.1361,0.0822
1238,316015439,0.2106,0.1148,0.16,0.2511,0.1514,0.1136
1239,316015439,0.1911,0.1015,0.1439,0.2111,0.1371,0.1026
1240,316015439,0.1885,0.0814,0.1315,0.2597,0.1483,0.0437
1241,316015439,0.2071,0.102,0.1581,0.241,0.1396,0.1029
1242,316015439,0.2111,0.0767,0.1455,0.2929,0.1396,0.0579
1243,316015439,0.1855,0.1051,0.1611,0.0582,0.1453,0.0987
1244,316015439,0.2208,0.1028,0.1568,0.3025,0.1381,0.1018
1245,316015439,0.203,0.0971,0.1614,0.1729,0.1294,0.0911
1246,316015439,0.2274,0.1051,0.1683,0.2863,0.1471,0.1026
1247,316015632,0.2177,0.1072,0.168,0.2491,0.1445,0.1068
1248,316015632,0.2185,0.0926,0.1631,0.2671,0.1309,0.0853
1249,316015632,0.2198,0.0806,0.1592,0.2962,0.1335,0.0576
1250,316015632,0.2078,0.0827,0.1644,0.2096,0.1322,0.0634
1251,316015632,0.1994,0.0942,0.1727,0.0729,0.1317,0.0916
1252,316015632,0.2134,0.1051,0.1683,0.2314,0.1419,0.1034
1253,316015632,0.1898,0.0963,0.1694,0.0641,0.1486,0.083
1254,316015632,0.2203,0.0963,0.1727,0.2248,0.1302,0.0921
1255,316015632,0.2124,0.0997,0.1702,0.1952,0.1325,0.1018
1256,316015632,0.2121,0.1578,0.1562,0.2676,0.135,0.6571
1257,316015632,0.2076,0.1111,0.1595,0.2268,0.1445,0.1094
1258,316015632,0.2101,0.0788,0.1727,0.1592,0.1348,0.0476
1259,316015632,0.2111,0.2043,0.1721,0.1757,0.4066,0.0346
1260,316015632,0.2302,0.0851,0.1702,0.2957,0.1348,0.072
1261,316015747,0.8882,0.7743,0.932,0.0413,0.8575,0.3529
1262,316015747,0.8819,0.0522,0.849,0.9301,0.0197,0.0741
1263,316016013,0.2116,0.1028,0.1716,0.1668,0.1379,0.1047
1264,316016013,0.2205,0.2145,0.1674,0.2605,0.1509,0.7353
1265,316016013,0.9464,0.9854,0.963,0.1086,0.9013,0.9777
1266,316016013,0.8412,0.0284,0.9523,0.2608,0.0097,0.0524
1267,316016013,0.2043,0.2411,0.1694,0.1552,0.132,0.7859
1268,316016013,0.9304,0.041,0.9844,0.1382,0.0458,0.0427
1269,316016013,0.2188,0.1109,0.1768,0.1868,0.1496,0.1081
1270,316016013,0.2721,0.095,0.1773,0.3833,0.1353,0.089
1271,316016013,0.253,0.1028,0.1694,0.3678,0.1368,0.1021
1272,316016013,0.216,0.0728,0.1642,0.2527,0.1292,0.0471
1273,316016013,0.1936,0.1769,0.1929,0.0395,0.2563,0.0589
1274,316016013,0.2162,0.5747,0.199,0.0686,0.8463,0.0191
1275,316016013,0.201,0.0903,0.1694,0.1167,0.1386,0.0673
1276,316016013,0.2139,0.0793,0.1748,0.1646,0.134,0.0623
1277,316016328,0.9037,0.6314,0.8548,0.9291,0.8527,0.0458
1278,316016328,0.6878,0.0376,0.883,0.181,0.022,0.0466
1279,316016328,0.2035,0.0355,0.4127,0.0686,0.0721,0.0191
1280,316016663,0.2256,0.1046,0.168,0.2787,0.1432,0.1021
1281,316016663,0.2088,0.2627,0.1666,0.1975,0.6662,0.0416
1282,316016663,0.8902,0.0253,0.9636,0.4294,0.0187,0.0343
1283,316016663,0.7543,0.7342,0.9562,0.2162,0.8652,0.0319
1284,316016663,0.8072,0.0446,0.9068,0.5147,0.0642,0.0348
1285,316016663,0.1728,0.0728,0.1707,0.0577,0.1077,0.0291
1286,316016663,0.9276,0.0397,0.9781,0.3522,0.0143,0.0537
1287,316016663,0.1974,0.0391,0.2771,0.0585,0.0223,0.0626
1288,316016663,0.2218,0.8896,0.1452,0.3284,0.2872,0.928
1289,316016663,0.1999,0.7918,0.1663,0.1175,0.1281,0.8948
1290,316016663,0.7843,0.1284,0.9496,0.3354,0.289,0.0071
1291,316018604,0.8826,0.0736,0.8441,0.9324,0.6335,0.0165
1292,316018604,0.8689,0.0924,0.9194,0.4744,0.0744,0.0864
1293,316018604,0.7564,0.0707,0.9186,0.3228,0.0028,0.1254
1294,316018604,0.9098,0.0339,0.9414,0.5152,0.0064,0.0895
1295,316018604,0.8468,0.0579,0.9126,0.5873,0.013,0.083
1296,316018604,0.8753,0.0295,0.8728,0.84,0.01,0.0534
1297,316018604,0.7975,0.0159,0.8676,0.4752,0.0148,0.0406
1298,316018604,0.8399,0.019,0.8139,0.6324,0.0276,0.0356
1299,316018604,0.8549,0.055,0.8356,0.4861,0.0018,0.0901
1300,316018619,0.8628,0.0196,0.877,0.3608,0.0437,0.0225
1301,316018619,0.8819,0.0201,0.8904,0.7957,0.0043,0.0479
1302,316018619,0.3326,0.0441,0.2938,0.3268,0.0238,0.0796
1303,316018619,0.7276,0.048,0.869,0.5111,0.0223,0.0772
1304,316018619,0.4911,0.0264,0.7553,0.3218,0.0082,0.0505
1305,316018619,0.8455,0.0258,0.878,0.519,0.0312,0.0374
1306,316018619,0.8864,0.0125,0.8517,0.8013,0.0299,0.0175
1307,316018619,0.8237,0.0595,0.8126,0.5919,0.011,0.1063
1308,316018619,0.8592,0.0337,0.8959,0.5709,0.0345,0.0573
1309,316018619,0.7525,0.0603,0.8493,0.4387,0.0097,0.1037
1310,316018619,0.8918,0.0451,0.9011,0.7841,0.0394,0.0662
1311,316018634,0.8115,0.0579,0.8465,0.7101,0.0038,0.1115
1312,316018634,0.8895,0.0543,0.9164,0.7911,0.0136,0.089
1313,316018634,0.8636,0.0397,0.8978,0.6337,0.0373,0.056
1314,316018634,0.8791,0.0483,0.8465,0.8127,0.0107,0.0762
1315,316018634,0.8514,0.0464,0.829,0.6775,0.0005,0.0788
1316,316018634,0.764,0.0579,0.8323,0.5841,0.0243,0.0966
1317,316018634,0.8608,0.043,0.8304,0.8043,0.0207,0.0605
1318,316018634,0.8908,0.0837,0.8471,0.903,0.0918,0.0887
1319,316018634,0.8448,0.0506,0.82,0.7597,0.0386,0.0798
1320,316018634,0.8755,0.0339,0.8564,0.7367,0.0097,0.0579
1321,316018634,0.8526,0.0425,0.9005,0.6486,0.0246,0.0846
1322,316018756,0.2083,0.0858,0.1611,0.2289,0.1189,0.0843
1323,316018851,0.2261,0.1057,0.168,0.2863,0.1376,0.1105
1324,316018851,0.2172,0.1038,0.1661,0.2547,0.135,0.1882
1325,316018851,0.9329,0.0558,0.9731,0.0522,0.0824,0.0275
1326,316018851,0.2121,0.3298,0.1663,0.2084,0.3066,0.6885
1327,316018851,0.203,0.0446,0.1984,0.1592,0.0591,0.0427
1328,316018851,0.6288,0.0918,0.8882,0.1646,0.0673,0.4393
1329,316018851,0.2172,0.8933,0.4511,0.1225,0.9458,0.3817
1330,316018851,0.8379,0.2523,0.9224,0.3856,0.6251,0.0442
1331,316018851,0.8763,0.0449,0.9203,0.3091,0.0243,0.0458
1332,316018851,0.1832,0.0892,0.151,0.1182,0.1246,0.078
1333,316018851,0.2261,0.0548,0.3475,0.0375,0.6207,0.0076
1334,316018851,0.9494,0.0138,0.9775,0.2271,0.023,0.0168
1335,316018851,0.1829,0.1858,0.1617,0.061,0.4046,0.0505
1336,316018851,0.2459,0.1054,0.1765,0.3347,0.1465,0.1013
1337,316019447,0.2317,0.1088,0.1718,0.2813,0.1414,0.1081
1338,316019447,0.249,0.1062,0.1762,0.3451,0.1376,0.1115
1339,316019447,0.236,0.365,0.1669,0.3266,0.1345,0.823
1340,316019447,0.2348,0.0861,0.171,0.3182,0.143,0.0589
1341,316019447,0.2228,0.7717,0.1658,0.2782,0.1274,0.8819
1342,316019447,0.2797,0.1033,0.1792,0.4005,0.1371,0.1079
1343,316019447,0.2558,0.0999,0.188,0.3324,0.1422,0.0937
1344,316019447,0.3082,0.0754,0.1748,0.4653,0.1299,0.055
1345,316019447,0.2099,0.0791,0.1729,0.1284,0.132,0.0516
1346,316019447,0.2149,0.2588,0.1724,0.183,0.1379,0.7908
1347,316019447,0.2121,0.2129,0.1773,0.1299,0.6412,0.0403
1348,316019447,0.2198,0.0736,0.1721,0.2187,0.1289,0.039
1349,316019447,0.2284,0.0736,0.174,0.2592,0.1309,0.0442
1350,316019447,0.2154,0.7931,0.171,0.2119,0.145,0.8864
1351,316020067,0.2076,0.1062,0.1683,0.1575,0.1481,0.101
1352,316020067,0.2342,0.1375,0.1702,0.32,0.1371,0.5893
1353,316020067,0.3389,0.1145,0.9219,0.0473,0.1864,0.0086
1354,316020067,0.2571,0.0373,0.4171,0.0433,0.0575,0.0254
1355,316020067,0.9408,0.048,0.9918,0.182,0.0325,0.055
1356,316020067,0.955,0.9961,0.9644,0.2339,0.9916,0.978
1357,316020067,0.2205,0.0548,0.2905,0.0813,0.0199,0.0822
1358,316020067,0.2475,0.1124,0.1491,0.3937,0.1795,0.0581
1359,316020067,0.1626,0.0548,0.1795,0.0749,0.0205,0.0937
1360,316020067,0.2086,0.0751,0.1669,0.1853,0.1404,0.0403
1361,316020067,0.1789,0.037,0.1831,0.0716,0.0468,0.038
1362,316020067,0.2647,0.1855,0.2096,0.2777,0.612,0.0359
1363,316020067,0.2081,0.0924,0.1743,0.1076,0.132,0.0783
1364,316020067,0.2439,0.0817,0.1639,0.3699,0.1537,0.0526
1365,316020762,0.2172,0.1106,0.1732,0.198,0.146,0.1113
1366,316020762,0.2254,0.1143,0.1773,0.2311,0.1496,0.1134
1367,316020762,0.2398,0.1088,0.1727,0.3314,0.1483,0.1039
1368,316020868,0.8209,0.0446,0.9364,0.2494,0.0281,0.0497
1369,316020868,0.8539,0.192,0.9356,0.1332,0.5813,0.0298
1370,316020868,0.8483,0.0884,0.8474,0.2962,0.5923,0.0482
1371,316020868,0.8384,0.0817,0.8485,0.362,0.5831,0.062
1372,316020868,0.9169,0.0879,0.94,0.0911,0.0499,0.628
1373,316020868,0.8653,0.0509,0.952,0.0954,0.0747,0.0366
1374,316020868,0.8814,0.3277,0.966,0.0233,0.8049,0.0301
1375,316020868,0.8524,0.605,0.9156,0.379,0.6486,0.0351
1376,316020868,0.2548,0.7738,0.2825,0.1992,0.8801,0.1
1377,316020868,0.9184,0.0991,0.96,0.0468,0.1537,0.016
1378,316020868,0.7995,0.0509,0.869,0.1301,0.054,0.0526
1379,316020868,0.8277,0.617,0.8501,0.5684,0.6995,0.0448
1380,316020868,0.2508,0.0814,0.8279,0.0301,0.1184,0.022
1381,316020868,0.2111,0.198,0.1718,0.1628,0.1404,0.7243
1382,316020871,0.875,0.0574,0.8945,0.4291,0.0611,0.0474
1383,316020871,0.8946,0.9687,0.9397,0.1719,0.988,0.2065
1384,316020871,0.8321,0.1067,0.846,0.4038,0.5926,0.073
1385,316020871,0.9896,0.0237,0.9836,0.5691,0.035,0.0343
1386,316020871,0.9433,0.101,0.9441,0.577,0.1527,0.0196
1387,316020871,0.9098,0.0548,0.9531,0.4271,0.045,0.0521
1388,316020871,0.4571,0.0997,0.7597,0.3033,0.1616,0.0277
1389,316020871,0.8379,0.6961,0.8191,0.7023,0.767,0.0518
1390,316020871,0.8463,0.6214,0.8928,0.683,0.6688,0.0812
1391,316020871,0.8135,0.0668,0.8739,0.5448,0.0765,0.0798
1392,316020871,0.1557,0.6047,0.1367,0.0871,0.8164,0.2408
1393,316020871,0.8105,0.5964,0.8369,0.4443,0.6496,0.0618
1394,316020871,0.7228,0.0475,0.88,0.4638,0.078,0.0364
1395,316020871,0.1557,0.1098,0.1211,0.5258,0.1379,0.1141
1396,316020878,0.2383,0.1096,0.1724,0.3152,0.143,0.112
1397,316020878,0.2246,0.1717,0.1707,0.2625,0.1292,0.6856
1398,316020878,0.655,0.0318,0.8827,0.1157,0.0207,0.0403
1399,316020878,0.8895,0.6721,0.8619,0.8949,0.8269,0.0194
1400,316020878,0.8618,0.1064,0.8432,0.6851,0.6005,0.0495
1401,316020878,0.9027,0.8218,0.8463,0.9241,0.7662,0.8186
1402,316020878,0.3539,0.0564,0.92,0.0615,0.0875,0.0387
1403,316020878,0.8158,0.6728,0.7851,0.7749,0.767,0.0751
1404,316020878,0.9459,0.9455,0.8671,0.9653,0.9632,0.8403
1405,316020878,0.921,0.0297,0.9414,0.0997,0.032,0.0348
1406,316020878,0.8773,0.0853,0.8646,0.7099,0.1159,0.0654
1407,316020998,0.2261,0.102,0.1768,0.2316,0.1412,0.0864
1408,316020998,0.3087,0.0913,0.1716,0.5689,0.1322,0.0848
1409,316020998,0.2675,0.1046,0.1737,0.3884,0.1463,0.1016
1410,316020998,0.2195,0.1109,0.1746,0.198,0.1463,0.1084
1411,316020998,0.2454,0.0663,0.2472,0.1304,0.09,0.0442
1412,316020998,0.2233,0.15,0.1784,0.2056,0.1836,0.462
1413,316020998,0.5739,0.1004,0.9342,0.0397,0.6023,0.0539
1414,316020998,0.8656,0.8336,0.9022,0.5468,0.887,0.0309
1415,316021279,0.2589,0.1111,0.1746,0.3759,0.1453,0.1139
1416,316021279,0.2256,0.1028,0.168,0.2853,0.1465,0.1165
1417,316021279,0.2426,0.1054,0.1765,0.3175,0.1353,0.2911
