rule_id,target_item,antecedent_items,contrast_group,feature,feature_role,feature_nodes,n_rule_positive,n_contrast_group,rule_positive_mean_value,contrast_group_mean_value,rule_positive_minus_contrast_mean_value,absolute_rule_positive_minus_contrast_mean_value,rule_positive_mean_robust_standardized_value,contrast_group_mean_robust_standardized_value,rule_positive_minus_contrast_mean_robust_standardized_value,absolute_rule_positive_minus_contrast_mean_robust_standardized_value
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,antecedent_only,distance_geometry_5_5,antecedent_and_target,Geometric,35,3,0.10987478236649721,0.04954592178989001,0.060328860576607204,0.060328860576607204,-0.0890926193230462,-0.4404668295298389,0.3513742102067927,0.3513742102067927
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,target_only,speed_quant_75,target,Kinematic,35,110,2.8474656599984205,2.481291140780438,0.3661745192179824,0.3661745192179824,0.5869983586714299,0.2367702803637311,0.3502280783076988,0.3502280783076988
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,antecedent_only,distance_geometry_4_4,antecedent_and_target,Geometric,35,3,0.030499358313113685,0.018650291998218646,0.011849066314895039,0.011849066314895039,0.47291946384205225,0.1260181033880788,0.34690136045397346,0.34690136045397346
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,antecedent_only,acceleration_quant_25,antecedent_and_target,Acceleration;Kinematic,35,3,-4.8336173305997245e-05,-4.187673880670419e-05,-6.459434499293052e-06,6.459434499293052e-06,-0.7417956463885604,-0.4105228508517353,-0.33127279553682515,0.33127279553682515
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,target_only,angles_iqr,antecedent_and_target,Indentation;Geometric,35,110,134.99002762094315,126.67492212501443,8.31510549592872,8.31510549592872,0.32776130239838774,-0.0008306736614985055,0.32859197605988627,0.32859197605988627
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,neither,angles_quant_10,antecedent_and_target,Indentation;Geometric,35,1403,3.3572840676668165,4.334459301642579,-0.9771752339757627,0.9771752339757627,-0.14193364494839705,0.1837735975456263,-0.3257072424940234,0.3257072424940234
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,neither,distance_geometry_5_5,antecedent_and_target,Geometric,35,1403,0.10987478236649721,0.16538360369688018,-0.05550882133038297,0.05550882133038297,-0.0890926193230462,0.234208170183928,-0.3233007895069742,0.3233007895069742
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,neither,angles_quant_25,antecedent_and_target,Indentation;Geometric,35,1403,10.495707426564586,12.690490923052119,-2.194783496487533,2.194783496487533,-0.15728961179319584,0.1506523446132836,-0.3079419564064795,0.3079419564064795
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,neither,speed_quant_min,target,Kinematic,35,1403,0.14427964520823017,0.11393265151409283,0.030346993694137334,0.030346993694137334,0.4752466021990294,0.1685700122453711,0.3066765899536583,0.3066765899536583
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,target_only,angles_quant_75,antecedent_and_target,Indentation;Geometric,35,110,145.4857350475077,138.91438139213633,6.571353655371354,6.571353655371354,0.26379556250576486,-0.04258956429888422,0.3063851268046491,0.3063851268046491
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,antecedent_only,sampling_gap_iqr_seconds,antecedent,Temporal,35,3,6.285716413653322e-07,3.333334461785853e-07,2.9523819518674695e-07,2.9523819518674695e-07,-0.37142857142857144,-0.6666666666666666,0.2952380952380952,0.2952380952380952
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,neither,acceleration_quant_75,antecedent_and_target,Acceleration;Kinematic,35,1403,5.0363234277439407e-05,4.4518859642766804e-05,5.844374634672602e-06,5.844374634672602e-06,0.6424081271040898,0.349475872818221,0.2929322542858688,0.2929322542858688
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,antecedent_only,acceleration_mean_second_half,antecedent,Temporal,35,3,7.587900397101302e-05,7.710949538595805e-05,-1.230491414945032e-06,1.230491414945032e-06,17.94374117504792,18.23516180213375,-0.29142062708583083,0.29142062708583083
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,antecedent_only,acceleration_iqr,antecedent_and_target,Acceleration;Kinematic,35,3,9.869940758343664e-05,8.807787966101932e-05,1.0621527922417321e-05,1.0621527922417321e-05,0.7460331896162461,0.45540115820510385,0.29063203141114224,0.29063203141114224
R00007,Geometric__x__Kinematic=Uncommon Kinematic,Acceleration__x__Indentation=Uncommon Acceleration;Geometric__x__Temporal=Uncommon Temporal,antecedent_only,angles_quant_05,antecedent_and_target,Indentation;Geometric,35,3,1.6151893674015692,1.04714854291999,0.5680408244815791,0.5680408244815791,-0.1762951629094549,-0.46457623625962663,0.2882810733501717,0.2882810733501717
