itemset_id,items,itemset_length,support_count,support_ratio
RAW-FP-I00001,sampling_gap_iqr_seconds=medium,1,883,0.5693101225016118
RAW-FP-I00002,relative_grid_revisit_ratio_3x3=low,1,840,0.5415860735009671
RAW-FP-I00003,relative_grid_unique_cells_3x3=low,1,711,0.4584139264990329
RAW-FP-I00004,sampling_gap_iqr_seconds=low,1,657,0.42359767891682787
RAW-FP-I00005,sampling_gap_sd_seconds=low,1,623,0.4016763378465506
RAW-FP-I00006,duration_total_seconds=medium,1,518,0.3339780786589297
RAW-FP-I00007,sampling_gap_mean_seconds=medium,1,518,0.3339780786589297
RAW-FP-I00008,acceleration_iqr=high,1,517,0.3333333333333333
RAW-FP-I00009,acceleration_iqr=low,1,517,0.3333333333333333
RAW-FP-I00010,acceleration_iqr=medium,1,517,0.3333333333333333
RAW-FP-I00011,acceleration_kurt=high,1,517,0.3333333333333333
RAW-FP-I00012,acceleration_kurt=low,1,517,0.3333333333333333
RAW-FP-I00013,acceleration_kurt=medium,1,517,0.3333333333333333
RAW-FP-I00014,acceleration_mad=high,1,517,0.3333333333333333
RAW-FP-I00015,acceleration_mad=low,1,517,0.3333333333333333
RAW-FP-I00016,acceleration_mad=medium,1,517,0.3333333333333333
RAW-FP-I00017,acceleration_mean=high,1,517,0.3333333333333333
RAW-FP-I00018,acceleration_mean=low,1,517,0.3333333333333333
RAW-FP-I00019,acceleration_mean=medium,1,517,0.3333333333333333
RAW-FP-I00020,acceleration_mean_first_half=high,1,517,0.3333333333333333
RAW-FP-I00021,acceleration_mean_first_half=low,1,517,0.3333333333333333
RAW-FP-I00022,acceleration_mean_first_half=medium,1,517,0.3333333333333333
RAW-FP-I00023,acceleration_mean_half_diff=high,1,517,0.3333333333333333
RAW-FP-I00024,acceleration_mean_half_diff=low,1,517,0.3333333333333333
RAW-FP-I00025,acceleration_mean_half_diff=medium,1,517,0.3333333333333333
RAW-FP-I00026,acceleration_mean_second_half=high,1,517,0.3333333333333333
RAW-FP-I00027,acceleration_mean_second_half=low,1,517,0.3333333333333333
RAW-FP-I00028,acceleration_mean_second_half=medium,1,517,0.3333333333333333
RAW-FP-I00029,acceleration_meanse=high,1,517,0.3333333333333333
RAW-FP-I00030,acceleration_meanse=low,1,517,0.3333333333333333
RAW-FP-I00031,acceleration_meanse=medium,1,517,0.3333333333333333
RAW-FP-I00032,acceleration_progress_slope=high,1,517,0.3333333333333333
RAW-FP-I00033,acceleration_progress_slope=low,1,517,0.3333333333333333
RAW-FP-I00034,acceleration_progress_slope=medium,1,517,0.3333333333333333
RAW-FP-I00035,acceleration_quant_05=high,1,517,0.3333333333333333
RAW-FP-I00036,acceleration_quant_05=low,1,517,0.3333333333333333
RAW-FP-I00037,acceleration_quant_05=medium,1,517,0.3333333333333333
RAW-FP-I00038,acceleration_quant_10=high,1,517,0.3333333333333333
RAW-FP-I00039,acceleration_quant_10=low,1,517,0.3333333333333333
RAW-FP-I00040,acceleration_quant_10=medium,1,517,0.3333333333333333
RAW-FP-I00041,acceleration_quant_25=high,1,517,0.3333333333333333
RAW-FP-I00042,acceleration_quant_25=low,1,517,0.3333333333333333
RAW-FP-I00043,acceleration_quant_25=medium,1,517,0.3333333333333333
RAW-FP-I00044,acceleration_quant_75=high,1,517,0.3333333333333333
RAW-FP-I00045,acceleration_quant_75=low,1,517,0.3333333333333333
RAW-FP-I00046,acceleration_quant_75=medium,1,517,0.3333333333333333
RAW-FP-I00047,acceleration_quant_90=high,1,517,0.3333333333333333
RAW-FP-I00048,acceleration_quant_90=low,1,517,0.3333333333333333
RAW-FP-I00049,acceleration_quant_90=medium,1,517,0.3333333333333333
RAW-FP-I00050,acceleration_quant_95=high,1,517,0.3333333333333333
RAW-FP-I00051,acceleration_quant_95=low,1,517,0.3333333333333333
RAW-FP-I00052,acceleration_quant_95=medium,1,517,0.3333333333333333
RAW-FP-I00053,acceleration_quant_max=high,1,517,0.3333333333333333
RAW-FP-I00054,acceleration_quant_max=low,1,517,0.3333333333333333
RAW-FP-I00055,acceleration_quant_max=medium,1,517,0.3333333333333333
RAW-FP-I00056,acceleration_quant_median=high,1,517,0.3333333333333333
RAW-FP-I00057,acceleration_quant_median=low,1,517,0.3333333333333333
RAW-FP-I00058,acceleration_quant_median=medium,1,517,0.3333333333333333
RAW-FP-I00059,acceleration_quant_min=high,1,517,0.3333333333333333
RAW-FP-I00060,acceleration_quant_min=low,1,517,0.3333333333333333
RAW-FP-I00061,acceleration_quant_min=medium,1,517,0.3333333333333333
RAW-FP-I00062,acceleration_range=high,1,517,0.3333333333333333
RAW-FP-I00063,acceleration_range=low,1,517,0.3333333333333333
RAW-FP-I00064,acceleration_range=medium,1,517,0.3333333333333333
RAW-FP-I00065,acceleration_sd=high,1,517,0.3333333333333333
RAW-FP-I00066,acceleration_sd=low,1,517,0.3333333333333333
RAW-FP-I00067,acceleration_sd=medium,1,517,0.3333333333333333
RAW-FP-I00068,acceleration_skew=high,1,517,0.3333333333333333
RAW-FP-I00069,acceleration_skew=low,1,517,0.3333333333333333
RAW-FP-I00070,acceleration_skew=medium,1,517,0.3333333333333333
RAW-FP-I00071,acceleration_vcoef=high,1,517,0.3333333333333333
RAW-FP-I00072,acceleration_vcoef=low,1,517,0.3333333333333333
RAW-FP-I00073,acceleration_vcoef=medium,1,517,0.3333333333333333
RAW-FP-I00074,angle_progress_slope=high,1,517,0.3333333333333333
RAW-FP-I00075,angle_progress_slope=low,1,517,0.3333333333333333
RAW-FP-I00076,angle_progress_slope=medium,1,517,0.3333333333333333
RAW-FP-I00077,angles_iqr=high,1,517,0.3333333333333333
RAW-FP-I00078,angles_iqr=low,1,517,0.3333333333333333
RAW-FP-I00079,angles_iqr=medium,1,517,0.3333333333333333
RAW-FP-I00080,angles_kurt=high,1,517,0.3333333333333333
RAW-FP-I00081,angles_kurt=low,1,517,0.3333333333333333
RAW-FP-I00082,angles_kurt=medium,1,517,0.3333333333333333
RAW-FP-I00083,angles_mad=high,1,517,0.3333333333333333
RAW-FP-I00084,angles_mad=low,1,517,0.3333333333333333
RAW-FP-I00085,angles_mad=medium,1,517,0.3333333333333333
RAW-FP-I00086,angles_mean=high,1,517,0.3333333333333333
RAW-FP-I00087,angles_mean=low,1,517,0.3333333333333333
RAW-FP-I00088,angles_mean=medium,1,517,0.3333333333333333
RAW-FP-I00089,angles_meanse=high,1,517,0.3333333333333333
RAW-FP-I00090,angles_meanse=low,1,517,0.3333333333333333
RAW-FP-I00091,angles_meanse=medium,1,517,0.3333333333333333
RAW-FP-I00092,angles_quant_05=high,1,517,0.3333333333333333
RAW-FP-I00093,angles_quant_05=low,1,517,0.3333333333333333
RAW-FP-I00094,angles_quant_05=medium,1,517,0.3333333333333333
RAW-FP-I00095,angles_quant_10=high,1,517,0.3333333333333333
RAW-FP-I00096,angles_quant_10=low,1,517,0.3333333333333333
RAW-FP-I00097,angles_quant_10=medium,1,517,0.3333333333333333
RAW-FP-I00098,angles_quant_25=high,1,517,0.3333333333333333
RAW-FP-I00099,angles_quant_25=low,1,517,0.3333333333333333
RAW-FP-I00100,angles_quant_25=medium,1,517,0.3333333333333333
RAW-FP-I00101,angles_quant_75=high,1,517,0.3333333333333333
RAW-FP-I00102,angles_quant_75=low,1,517,0.3333333333333333
RAW-FP-I00103,angles_quant_75=medium,1,517,0.3333333333333333
RAW-FP-I00104,angles_quant_90=high,1,517,0.3333333333333333
RAW-FP-I00105,angles_quant_90=low,1,517,0.3333333333333333
RAW-FP-I00106,angles_quant_90=medium,1,517,0.3333333333333333
RAW-FP-I00107,angles_quant_95=high,1,517,0.3333333333333333
RAW-FP-I00108,angles_quant_95=low,1,517,0.3333333333333333
RAW-FP-I00109,angles_quant_95=medium,1,517,0.3333333333333333
RAW-FP-I00110,angles_quant_max=high,1,517,0.3333333333333333
RAW-FP-I00111,angles_quant_max=low,1,517,0.3333333333333333
RAW-FP-I00112,angles_quant_max=medium,1,517,0.3333333333333333
RAW-FP-I00113,angles_quant_median=high,1,517,0.3333333333333333
RAW-FP-I00114,angles_quant_median=low,1,517,0.3333333333333333
RAW-FP-I00115,angles_quant_median=medium,1,517,0.3333333333333333
RAW-FP-I00116,angles_quant_min=high,1,517,0.3333333333333333
RAW-FP-I00117,angles_quant_min=low,1,517,0.3333333333333333
RAW-FP-I00118,angles_quant_min=medium,1,517,0.3333333333333333
RAW-FP-I00119,angles_range=high,1,517,0.3333333333333333
RAW-FP-I00120,angles_range=low,1,517,0.3333333333333333
RAW-FP-I00121,angles_range=medium,1,517,0.3333333333333333
RAW-FP-I00122,angles_sd=high,1,517,0.3333333333333333
RAW-FP-I00123,angles_sd=low,1,517,0.3333333333333333
RAW-FP-I00124,angles_sd=medium,1,517,0.3333333333333333
RAW-FP-I00125,angles_skew=high,1,517,0.3333333333333333
RAW-FP-I00126,angles_skew=low,1,517,0.3333333333333333
RAW-FP-I00127,angles_skew=medium,1,517,0.3333333333333333
RAW-FP-I00128,angles_vcoef=high,1,517,0.3333333333333333
RAW-FP-I00129,angles_vcoef=low,1,517,0.3333333333333333
RAW-FP-I00130,angles_vcoef=medium,1,517,0.3333333333333333
RAW-FP-I00131,bbox_area_km2=high,1,517,0.3333333333333333
RAW-FP-I00132,bbox_area_km2=low,1,517,0.3333333333333333
RAW-FP-I00133,bbox_area_km2=medium,1,517,0.3333333333333333
RAW-FP-I00134,bbox_diagonal_m=high,1,517,0.3333333333333333
RAW-FP-I00135,bbox_diagonal_m=low,1,517,0.3333333333333333
RAW-FP-I00136,bbox_diagonal_m=medium,1,517,0.3333333333333333
RAW-FP-I00137,bbox_height_m=high,1,517,0.3333333333333333
RAW-FP-I00138,bbox_height_m=low,1,517,0.3333333333333333
RAW-FP-I00139,bbox_height_m=medium,1,517,0.3333333333333333
RAW-FP-I00140,bbox_lat_span_deg=high,1,517,0.3333333333333333
RAW-FP-I00141,bbox_lat_span_deg=low,1,517,0.3333333333333333
RAW-FP-I00142,bbox_lat_span_deg=medium,1,517,0.3333333333333333
RAW-FP-I00143,bbox_lon_span_deg=high,1,517,0.3333333333333333
RAW-FP-I00144,bbox_lon_span_deg=low,1,517,0.3333333333333333
RAW-FP-I00145,bbox_lon_span_deg=medium,1,517,0.3333333333333333
RAW-FP-I00146,bbox_width_m=high,1,517,0.3333333333333333
RAW-FP-I00147,bbox_width_m=low,1,517,0.3333333333333333
RAW-FP-I00148,bbox_width_m=medium,1,517,0.3333333333333333
RAW-FP-I00149,directness_ratio=high,1,517,0.3333333333333333
RAW-FP-I00150,directness_ratio=low,1,517,0.3333333333333333
RAW-FP-I00151,directness_ratio=medium,1,517,0.3333333333333333
RAW-FP-I00152,distance_geometry_1_1=high,1,517,0.3333333333333333
RAW-FP-I00153,distance_geometry_1_1=low,1,517,0.3333333333333333
RAW-FP-I00154,distance_geometry_1_1=medium,1,517,0.3333333333333333
RAW-FP-I00155,distance_geometry_2_1=high,1,517,0.3333333333333333
RAW-FP-I00156,distance_geometry_2_1=low,1,517,0.3333333333333333
RAW-FP-I00157,distance_geometry_2_1=medium,1,517,0.3333333333333333
RAW-FP-I00158,distance_geometry_2_2=high,1,517,0.3333333333333333
RAW-FP-I00159,distance_geometry_2_2=low,1,517,0.3333333333333333
RAW-FP-I00160,distance_geometry_2_2=medium,1,517,0.3333333333333333
RAW-FP-I00161,distance_geometry_3_1=high,1,517,0.3333333333333333
RAW-FP-I00162,distance_geometry_3_1=low,1,517,0.3333333333333333
RAW-FP-I00163,distance_geometry_3_1=medium,1,517,0.3333333333333333
RAW-FP-I00164,distance_geometry_3_2=high,1,517,0.3333333333333333
RAW-FP-I00165,distance_geometry_3_2=low,1,517,0.3333333333333333
RAW-FP-I00166,distance_geometry_3_2=medium,1,517,0.3333333333333333
RAW-FP-I00167,distance_geometry_3_3=high,1,517,0.3333333333333333
RAW-FP-I00168,distance_geometry_3_3=low,1,517,0.3333333333333333
RAW-FP-I00169,distance_geometry_3_3=medium,1,517,0.3333333333333333
RAW-FP-I00170,distance_geometry_4_1=high,1,517,0.3333333333333333
RAW-FP-I00171,distance_geometry_4_1=low,1,517,0.3333333333333333
RAW-FP-I00172,distance_geometry_4_1=medium,1,517,0.3333333333333333
RAW-FP-I00173,distance_geometry_4_2=high,1,517,0.3333333333333333
RAW-FP-I00174,distance_geometry_4_2=low,1,517,0.3333333333333333
RAW-FP-I00175,distance_geometry_4_2=medium,1,517,0.3333333333333333
RAW-FP-I00176,distance_geometry_4_3=high,1,517,0.3333333333333333
RAW-FP-I00177,distance_geometry_4_3=low,1,517,0.3333333333333333
RAW-FP-I00178,distance_geometry_4_3=medium,1,517,0.3333333333333333
RAW-FP-I00179,distance_geometry_4_4=high,1,517,0.3333333333333333
RAW-FP-I00180,distance_geometry_4_4=low,1,517,0.3333333333333333
RAW-FP-I00181,distance_geometry_4_4=medium,1,517,0.3333333333333333
RAW-FP-I00182,distance_geometry_5_1=high,1,517,0.3333333333333333
RAW-FP-I00183,distance_geometry_5_1=low,1,517,0.3333333333333333
RAW-FP-I00184,distance_geometry_5_1=medium,1,517,0.3333333333333333
RAW-FP-I00185,distance_geometry_5_2=high,1,517,0.3333333333333333
RAW-FP-I00186,distance_geometry_5_2=low,1,517,0.3333333333333333
RAW-FP-I00187,distance_geometry_5_2=medium,1,517,0.3333333333333333
RAW-FP-I00188,distance_geometry_5_3=high,1,517,0.3333333333333333
RAW-FP-I00189,distance_geometry_5_3=low,1,517,0.3333333333333333
RAW-FP-I00190,distance_geometry_5_3=medium,1,517,0.3333333333333333
RAW-FP-I00191,distance_geometry_5_4=high,1,517,0.3333333333333333
RAW-FP-I00192,distance_geometry_5_4=low,1,517,0.3333333333333333
RAW-FP-I00193,distance_geometry_5_4=medium,1,517,0.3333333333333333
RAW-FP-I00194,distance_geometry_5_5=high,1,517,0.3333333333333333
RAW-FP-I00195,distance_geometry_5_5=low,1,517,0.3333333333333333
RAW-FP-I00196,distance_geometry_5_5=medium,1,517,0.3333333333333333
RAW-FP-I00197,duration_total_seconds=low,1,517,0.3333333333333333
RAW-FP-I00198,max_distance_to_centroid_m=high,1,517,0.3333333333333333
RAW-FP-I00199,max_distance_to_centroid_m=low,1,517,0.3333333333333333
RAW-FP-I00200,max_distance_to_centroid_m=medium,1,517,0.3333333333333333
RAW-FP-I00201,mean_distance_to_centroid_m=high,1,517,0.3333333333333333
RAW-FP-I00202,mean_distance_to_centroid_m=low,1,517,0.3333333333333333
RAW-FP-I00203,mean_distance_to_centroid_m=medium,1,517,0.3333333333333333
RAW-FP-I00204,median_distance_to_centroid_m=high,1,517,0.3333333333333333
RAW-FP-I00205,median_distance_to_centroid_m=low,1,517,0.3333333333333333
RAW-FP-I00206,median_distance_to_centroid_m=medium,1,517,0.3333333333333333
RAW-FP-I00207,net_displacement_m=high,1,517,0.3333333333333333
RAW-FP-I00208,net_displacement_m=low,1,517,0.3333333333333333
RAW-FP-I00209,net_displacement_m=medium,1,517,0.3333333333333333
RAW-FP-I00210,path_length_m=high,1,517,0.3333333333333333
RAW-FP-I00211,path_length_m=low,1,517,0.3333333333333333
RAW-FP-I00212,path_length_m=medium,1,517,0.3333333333333333
RAW-FP-I00213,radius_of_gyration_m=high,1,517,0.3333333333333333
RAW-FP-I00214,radius_of_gyration_m=low,1,517,0.3333333333333333
RAW-FP-I00215,radius_of_gyration_m=medium,1,517,0.3333333333333333
RAW-FP-I00216,relative_grid_entropy_3x3=high,1,517,0.3333333333333333
RAW-FP-I00217,relative_grid_entropy_3x3=low,1,517,0.3333333333333333
RAW-FP-I00218,relative_grid_entropy_3x3=medium,1,517,0.3333333333333333
RAW-FP-I00219,relative_transition_entropy_3x3=high,1,517,0.3333333333333333
RAW-FP-I00220,relative_transition_entropy_3x3=low,1,517,0.3333333333333333
RAW-FP-I00221,relative_transition_entropy_3x3=medium,1,517,0.3333333333333333
RAW-FP-I00222,sampling_gap_cv=high,1,517,0.3333333333333333
RAW-FP-I00223,sampling_gap_cv=low,1,517,0.3333333333333333
RAW-FP-I00224,sampling_gap_cv=medium,1,517,0.3333333333333333
RAW-FP-I00225,sampling_gap_mean_seconds=low,1,517,0.3333333333333333
RAW-FP-I00226,speed_iqr=high,1,517,0.3333333333333333
RAW-FP-I00227,speed_iqr=low,1,517,0.3333333333333333
RAW-FP-I00228,speed_iqr=medium,1,517,0.3333333333333333
RAW-FP-I00229,speed_kurt=high,1,517,0.3333333333333333
RAW-FP-I00230,speed_kurt=low,1,517,0.3333333333333333
RAW-FP-I00231,speed_kurt=medium,1,517,0.3333333333333333
RAW-FP-I00232,speed_mad=high,1,517,0.3333333333333333
RAW-FP-I00233,speed_mad=low,1,517,0.3333333333333333
RAW-FP-I00234,speed_mad=medium,1,517,0.3333333333333333
RAW-FP-I00235,speed_mean=high,1,517,0.3333333333333333
RAW-FP-I00236,speed_mean=low,1,517,0.3333333333333333
RAW-FP-I00237,speed_mean=medium,1,517,0.3333333333333333
RAW-FP-I00238,speed_mean_first_half=high,1,517,0.3333333333333333
RAW-FP-I00239,speed_mean_first_half=low,1,517,0.3333333333333333
RAW-FP-I00240,speed_mean_first_half=medium,1,517,0.3333333333333333
RAW-FP-I00241,speed_mean_half_diff=high,1,517,0.3333333333333333
RAW-FP-I00242,speed_mean_half_diff=low,1,517,0.3333333333333333
RAW-FP-I00243,speed_mean_half_diff=medium,1,517,0.3333333333333333
RAW-FP-I00244,speed_mean_second_half=high,1,517,0.3333333333333333
RAW-FP-I00245,speed_mean_second_half=low,1,517,0.3333333333333333
RAW-FP-I00246,speed_mean_second_half=medium,1,517,0.3333333333333333
RAW-FP-I00247,speed_meanse=high,1,517,0.3333333333333333
RAW-FP-I00248,speed_meanse=low,1,517,0.3333333333333333
RAW-FP-I00249,speed_meanse=medium,1,517,0.3333333333333333
RAW-FP-I00250,speed_progress_slope=high,1,517,0.3333333333333333
RAW-FP-I00251,speed_progress_slope=low,1,517,0.3333333333333333
RAW-FP-I00252,speed_progress_slope=medium,1,517,0.3333333333333333
RAW-FP-I00253,speed_quant_05=high,1,517,0.3333333333333333
RAW-FP-I00254,speed_quant_05=low,1,517,0.3333333333333333
RAW-FP-I00255,speed_quant_05=medium,1,517,0.3333333333333333
RAW-FP-I00256,speed_quant_10=high,1,517,0.3333333333333333
RAW-FP-I00257,speed_quant_10=low,1,517,0.3333333333333333
RAW-FP-I00258,speed_quant_10=medium,1,517,0.3333333333333333
RAW-FP-I00259,speed_quant_25=high,1,517,0.3333333333333333
RAW-FP-I00260,speed_quant_25=low,1,517,0.3333333333333333
RAW-FP-I00261,speed_quant_25=medium,1,517,0.3333333333333333
RAW-FP-I00262,speed_quant_75=high,1,517,0.3333333333333333
RAW-FP-I00263,speed_quant_75=low,1,517,0.3333333333333333
RAW-FP-I00264,speed_quant_75=medium,1,517,0.3333333333333333
RAW-FP-I00265,speed_quant_90=high,1,517,0.3333333333333333
RAW-FP-I00266,speed_quant_90=low,1,517,0.3333333333333333
RAW-FP-I00267,speed_quant_90=medium,1,517,0.3333333333333333
RAW-FP-I00268,speed_quant_95=high,1,517,0.3333333333333333
RAW-FP-I00269,speed_quant_95=low,1,517,0.3333333333333333
RAW-FP-I00270,speed_quant_95=medium,1,517,0.3333333333333333
RAW-FP-I00271,speed_quant_max=high,1,517,0.3333333333333333
RAW-FP-I00272,speed_quant_max=low,1,517,0.3333333333333333
RAW-FP-I00273,speed_quant_max=medium,1,517,0.3333333333333333
RAW-FP-I00274,speed_quant_median=high,1,517,0.3333333333333333
RAW-FP-I00275,speed_quant_median=low,1,517,0.3333333333333333
RAW-FP-I00276,speed_quant_median=medium,1,517,0.3333333333333333
RAW-FP-I00277,speed_quant_min=high,1,517,0.3333333333333333
RAW-FP-I00278,speed_quant_min=low,1,517,0.3333333333333333
RAW-FP-I00279,speed_quant_min=medium,1,517,0.3333333333333333
RAW-FP-I00280,speed_range=high,1,517,0.3333333333333333
RAW-FP-I00281,speed_range=low,1,517,0.3333333333333333
RAW-FP-I00282,speed_range=medium,1,517,0.3333333333333333
RAW-FP-I00283,speed_sd=high,1,517,0.3333333333333333
RAW-FP-I00284,speed_sd=low,1,517,0.3333333333333333
RAW-FP-I00285,speed_sd=medium,1,517,0.3333333333333333
RAW-FP-I00286,speed_skew=high,1,517,0.3333333333333333
RAW-FP-I00287,speed_skew=low,1,517,0.3333333333333333
RAW-FP-I00288,speed_skew=medium,1,517,0.3333333333333333
RAW-FP-I00289,speed_vcoef=high,1,517,0.3333333333333333
RAW-FP-I00290,speed_vcoef=low,1,517,0.3333333333333333
RAW-FP-I00291,speed_vcoef=medium,1,517,0.3333333333333333
RAW-FP-I00292,duration_total_seconds=high,1,516,0.33268858800773693
RAW-FP-I00293,sampling_gap_mean_seconds=high,1,516,0.33268858800773693
RAW-FP-I00294,sampling_gap_sd_seconds=medium,1,483,0.3114119922630561
RAW-FP-I00295,sampling_gap_sd_seconds=high,1,445,0.2869116698903933
RAW-FP-I00296,relative_grid_unique_cells_3x3=high,1,422,0.2720825274016763
RAW-FP-I00297,relative_grid_revisit_ratio_3x3=high,1,420,0.27079303675048355
RAW-FP-I00298,relative_grid_unique_cells_3x3=medium,1,418,0.2695035460992908
RAW-FP-I00299,relative_grid_revisit_ratio_3x3=medium,1,291,0.18762088974854932
RAW-FP-I00300,sampling_gap_iqr_seconds=low;sampling_gap_sd_seconds=low,2,623,0.4016763378465506
RAW-FP-I00301,duration_total_seconds=medium;sampling_gap_mean_seconds=medium,2,518,0.3339780786589297
RAW-FP-I00302,acceleration_meanse=high;acceleration_sd=high,2,517,0.3333333333333333
RAW-FP-I00303,acceleration_meanse=low;acceleration_sd=low,2,517,0.3333333333333333
RAW-FP-I00304,acceleration_meanse=medium;acceleration_sd=medium,2,517,0.3333333333333333
RAW-FP-I00305,angles_meanse=high;angles_sd=high,2,517,0.3333333333333333
RAW-FP-I00306,angles_meanse=low;angles_sd=low,2,517,0.3333333333333333
RAW-FP-I00307,angles_meanse=medium;angles_sd=medium,2,517,0.3333333333333333
RAW-FP-I00308,bbox_height_m=high;bbox_lat_span_deg=high,2,517,0.3333333333333333
RAW-FP-I00309,bbox_height_m=low;bbox_lat_span_deg=low,2,517,0.3333333333333333
RAW-FP-I00310,bbox_height_m=medium;bbox_lat_span_deg=medium,2,517,0.3333333333333333
RAW-FP-I00311,directness_ratio=high;distance_geometry_1_1=high,2,517,0.3333333333333333
RAW-FP-I00312,directness_ratio=low;distance_geometry_1_1=low,2,517,0.3333333333333333
RAW-FP-I00313,directness_ratio=medium;distance_geometry_1_1=medium,2,517,0.3333333333333333
RAW-FP-I00314,duration_total_seconds=low;sampling_gap_mean_seconds=low,2,517,0.3333333333333333
RAW-FP-I00315,sampling_gap_cv=low;sampling_gap_iqr_seconds=low,2,517,0.3333333333333333
RAW-FP-I00316,sampling_gap_cv=low;sampling_gap_sd_seconds=low,2,517,0.3333333333333333
RAW-FP-I00317,speed_meanse=high;speed_sd=high,2,517,0.3333333333333333
RAW-FP-I00318,speed_meanse=low;speed_sd=low,2,517,0.3333333333333333
RAW-FP-I00319,speed_meanse=medium;speed_sd=medium,2,517,0.3333333333333333
RAW-FP-I00320,duration_total_seconds=high;sampling_gap_mean_seconds=high,2,516,0.33268858800773693
RAW-FP-I00321,speed_quant_max=high;speed_range=high,2,515,0.33204384268214054
RAW-FP-I00322,bbox_lon_span_deg=low;bbox_width_m=low,2,511,0.329464861379755
RAW-FP-I00323,speed_quant_max=low;speed_range=low,2,511,0.329464861379755
RAW-FP-I00324,bbox_lon_span_deg=high;bbox_width_m=high,2,510,0.3288201160541586
RAW-FP-I00325,speed_quant_max=medium;speed_range=medium,2,509,0.32817537072856223
RAW-FP-I00326,bbox_lon_span_deg=medium;bbox_width_m=medium,2,504,0.32495164410058025
RAW-FP-I00327,path_length_m=high;speed_mean=high,2,504,0.32495164410058025
RAW-FP-I00328,path_length_m=low;speed_mean=low,2,501,0.3230174081237911
RAW-FP-I00329,speed_kurt=high;speed_skew=high,2,500,0.3223726627981947
RAW-FP-I00330,acceleration_quant_min=low;acceleration_range=high,2,498,0.32108317214700194
RAW-FP-I00331,path_length_m=medium;speed_mean=medium,2,494,0.3185041908446164
RAW-FP-I00332,bbox_diagonal_m=high;radius_of_gyration_m=high,2,492,0.31721470019342357
RAW-FP-I00333,bbox_area_km2=low;bbox_diagonal_m=low,2,491,0.3165699548678272
RAW-FP-I00334,acceleration_quant_max=high;acceleration_range=high,2,490,0.3159252095422308
RAW-FP-I00335,relative_grid_entropy_3x3=low;relative_transition_entropy_3x3=low,2,490,0.3159252095422308
RAW-FP-I00336,bbox_area_km2=high;bbox_diagonal_m=high,2,486,0.31334622823984526
RAW-FP-I00337,relative_grid_revisit_ratio_3x3=low;sampling_gap_iqr_seconds=medium,2,485,0.3127014829142489
RAW-FP-I00338,acceleration_iqr=low;acceleration_mad=low,2,483,0.3114119922630561
RAW-FP-I00339,relative_grid_entropy_3x3=high;relative_grid_revisit_ratio_3x3=low,2,483,0.3114119922630561
RAW-FP-I00340,sampling_gap_iqr_seconds=medium;sampling_gap_sd_seconds=medium,2,483,0.3114119922630561
RAW-FP-I00341,acceleration_quant_max=high;speed_range=high,2,481,0.31012250161186333
RAW-FP-I00342,acceleration_range=high;speed_range=high,2,481,0.31012250161186333
RAW-FP-I00343,acceleration_meanse=high;speed_quant_max=high,2,480,0.30947775628626695
RAW-FP-I00344,acceleration_quant_max=high;speed_quant_max=high,2,480,0.30947775628626695
RAW-FP-I00345,acceleration_range=high;speed_quant_max=high,2,480,0.30947775628626695
RAW-FP-I00346,acceleration_sd=high;speed_quant_max=high,2,480,0.30947775628626695
RAW-FP-I00347,bbox_diagonal_m=high;speed_meanse=high,2,479,0.30883301096067056
RAW-FP-I00348,bbox_diagonal_m=high;speed_sd=high,2,479,0.30883301096067056
RAW-FP-I00349,acceleration_meanse=high;acceleration_range=high,2,478,0.3081882656350741
RAW-FP-I00350,acceleration_meanse=high;speed_range=high,2,478,0.3081882656350741
RAW-FP-I00351,acceleration_range=high;acceleration_sd=high,2,478,0.3081882656350741
RAW-FP-I00352,acceleration_sd=high;speed_range=high,2,478,0.3081882656350741
RAW-FP-I00353,speed_meanse=high;speed_quant_max=high,2,478,0.3081882656350741
RAW-FP-I00354,speed_quant_max=high;speed_sd=high,2,478,0.3081882656350741
RAW-FP-I00355,bbox_area_km2=high;radius_of_gyration_m=high,2,477,0.30754352030947774
RAW-FP-I00356,bbox_diagonal_m=high;max_distance_to_centroid_m=high,2,477,0.30754352030947774
RAW-FP-I00357,max_distance_to_centroid_m=high;speed_meanse=high,2,477,0.30754352030947774
RAW-FP-I00358,max_distance_to_centroid_m=high;speed_sd=high,2,477,0.30754352030947774
RAW-FP-I00359,speed_meanse=high;speed_range=high,2,477,0.30754352030947774
RAW-FP-I00360,speed_range=high;speed_sd=high,2,477,0.30754352030947774
RAW-FP-I00361,acceleration_meanse=high;acceleration_quant_max=high,2,476,0.30689877498388135
RAW-FP-I00362,acceleration_quant_max=high;acceleration_sd=high,2,476,0.30689877498388135
RAW-FP-I00363,mean_distance_to_centroid_m=high;speed_mean=high,2,476,0.30689877498388135
RAW-FP-I00364,relative_grid_entropy_3x3=high;relative_transition_entropy_3x3=high,2,476,0.30689877498388135
RAW-FP-I00365,angles_mad=low;angles_quant_median=low,2,475,0.30625402965828497
RAW-FP-I00366,mean_distance_to_centroid_m=high;radius_of_gyration_m=high,2,475,0.30625402965828497
RAW-FP-I00367,mean_distance_to_centroid_m=low;speed_mean=low,2,475,0.30625402965828497
RAW-FP-I00368,radius_of_gyration_m=high;speed_meanse=high,2,475,0.30625402965828497
RAW-FP-I00369,radius_of_gyration_m=high;speed_sd=high,2,475,0.30625402965828497
