trajectory_id,raw_lof,lof_percentile_score,n_features_used,n_neighbors
86,1.1876664736924507,0.64,100,20
87,1.1379574181751806,0.5348387096774193,100,20
88,1.0710159948588802,0.3496774193548387,100,20
89,1.5288265600408475,0.8625806451612903,100,20
90,1.8746625739973333,0.9412903225806452,100,20
91,1.1189638381275668,0.49483870967741933,100,20
92,1.266692805236033,0.7341935483870968,100,20
93,1.019173032827941,0.15935483870967743,100,20
94,1.2252990771880792,0.6832258064516129,100,20
95,1.1434676774075332,0.5541935483870968,100,20
96,1.2212786804087852,0.6780645161290323,100,20
97,1.0888139784393729,0.4161290322580645,100,20
98,1.0152143605403594,0.14193548387096774,100,20
99,1.0806199320631134,0.3858064516129032,100,20
100,1.0981500082668745,0.4374193548387097,100,20
101,1.059070328171007,0.30516129032258066,100,20
102,1.2223485695932517,0.6793548387096774,100,20
103,0.9819450897834407,0.016129032258064516,100,20
104,1.3822012453246573,0.8141935483870968,100,20
105,1.4315055201539875,0.832258064516129,100,20
106,1.0636542622275704,0.3225806451612903,100,20
107,1.1136329799371714,0.4780645161290323,100,20
108,1.042879102797457,0.24580645161290324,100,20
109,1.2547583072628816,0.7238709677419355,100,20
110,1.140828898624899,0.5438709677419354,100,20
111,1.0158826639617673,0.14774193548387096,100,20
112,1.032521557144956,0.21096774193548387,100,20
113,1.3037109136979705,0.7619354838709678,100,20
114,1.1085812612507284,0.4619354838709677,100,20
115,0.9987856767414904,0.07483870967741936,100,20
116,1.0750372828719685,0.36516129032258066,100,20
117,1.1485265368362865,0.5632258064516129,100,20
118,1.003698447868208,0.0967741935483871,100,20
119,1.1254729189206332,0.5083870967741936,100,20
120,1.0693598186089663,0.3432258064516129,100,20
121,0.9800132704989375,0.00967741935483871,100,20
122,1.118323918414252,0.4935483870967742,100,20
123,2.7111684699499294,0.9806451612903225,100,20
124,1.7897971945062738,0.9303225806451613,100,20
125,1.3401687012725092,0.7941935483870968,100,20
126,1.0274363060334433,0.19096774193548388,100,20
127,1.0279567637451392,0.19225806451612903,100,20
128,1.015713429909728,0.14451612903225808,100,20
129,1.1476498415033072,0.5612903225806452,100,20
130,1.0451994632500041,0.2541935483870968,100,20
