rule_id,antecedent_items,consequent_items,antecedent_length,consequent_length,itemset_length,support_count,support_ratio,antecedent_support_count,antecedent_support_ratio,consequent_support_count,consequent_support_ratio,confidence,lift,leverage
RAW-FP-R00001,angles_quant_05=medium,angles_quant_10=medium,1,1,2,312,0.11607142857142858,371,0.13802083333333334,526,0.1956845238095238,0.8409703504043127,4.297582322978693,0.08906288752480158
RAW-FP-R00002,bbox_lat_span_deg=high,bbox_height_m=high,1,1,2,892,0.3318452380952381,892,0.3318452380952381,894,0.3325892857142857,1.0,3.0067114093959733,0.22147706738945577
RAW-FP-R00003,bbox_height_m=high,bbox_lat_span_deg=high,1,1,2,892,0.3318452380952381,894,0.3325892857142857,892,0.3318452380952381,0.9977628635346756,3.0067114093959733,0.22147706738945577
RAW-FP-R00004,acceleration_meanse=high,acceleration_sd=high,1,1,2,896,0.3333333333333333,896,0.3333333333333333,896,0.3333333333333333,1.0,3.0,0.2222222222222222
RAW-FP-R00005,acceleration_meanse=low,acceleration_sd=low,1,1,2,896,0.3333333333333333,896,0.3333333333333333,896,0.3333333333333333,1.0,3.0,0.2222222222222222
RAW-FP-R00006,acceleration_meanse=medium,acceleration_sd=medium,1,1,2,896,0.3333333333333333,896,0.3333333333333333,896,0.3333333333333333,1.0,3.0,0.2222222222222222
RAW-FP-R00007,acceleration_sd=high,acceleration_meanse=high,1,1,2,896,0.3333333333333333,896,0.3333333333333333,896,0.3333333333333333,1.0,3.0,0.2222222222222222
RAW-FP-R00008,acceleration_sd=low,acceleration_meanse=low,1,1,2,896,0.3333333333333333,896,0.3333333333333333,896,0.3333333333333333,1.0,3.0,0.2222222222222222
RAW-FP-R00009,acceleration_sd=medium,acceleration_meanse=medium,1,1,2,896,0.3333333333333333,896,0.3333333333333333,896,0.3333333333333333,1.0,3.0,0.2222222222222222
RAW-FP-R00010,angles_meanse=high,angles_sd=high,1,1,2,896,0.3333333333333333,896,0.3333333333333333,896,0.3333333333333333,1.0,3.0,0.2222222222222222
RAW-FP-R00011,angles_meanse=low,angles_sd=low,1,1,2,896,0.3333333333333333,896,0.3333333333333333,896,0.3333333333333333,1.0,3.0,0.2222222222222222
RAW-FP-R00012,angles_meanse=medium,angles_sd=medium,1,1,2,896,0.3333333333333333,896,0.3333333333333333,896,0.3333333333333333,1.0,3.0,0.2222222222222222
RAW-FP-R00013,angles_quant_max=low,angles_range=low,1,1,2,896,0.3333333333333333,896,0.3333333333333333,896,0.3333333333333333,1.0,3.0,0.2222222222222222
RAW-FP-R00014,angles_range=low,angles_quant_max=low,1,1,2,896,0.3333333333333333,896,0.3333333333333333,896,0.3333333333333333,1.0,3.0,0.2222222222222222
RAW-FP-R00015,angles_sd=high,angles_meanse=high,1,1,2,896,0.3333333333333333,896,0.3333333333333333,896,0.3333333333333333,1.0,3.0,0.2222222222222222
RAW-FP-R00016,angles_sd=low,angles_meanse=low,1,1,2,896,0.3333333333333333,896,0.3333333333333333,896,0.3333333333333333,1.0,3.0,0.2222222222222222
RAW-FP-R00017,angles_sd=medium,angles_meanse=medium,1,1,2,896,0.3333333333333333,896,0.3333333333333333,896,0.3333333333333333,1.0,3.0,0.2222222222222222
RAW-FP-R00018,bbox_height_m=low,bbox_lat_span_deg=low,1,1,2,896,0.3333333333333333,896,0.3333333333333333,896,0.3333333333333333,1.0,3.0,0.2222222222222222
RAW-FP-R00019,bbox_lat_span_deg=low,bbox_height_m=low,1,1,2,896,0.3333333333333333,896,0.3333333333333333,896,0.3333333333333333,1.0,3.0,0.2222222222222222
RAW-FP-R00020,speed_meanse=high,speed_sd=high,1,1,2,896,0.3333333333333333,896,0.3333333333333333,896,0.3333333333333333,1.0,3.0,0.2222222222222222
RAW-FP-R00021,speed_meanse=low,speed_sd=low,1,1,2,896,0.3333333333333333,896,0.3333333333333333,896,0.3333333333333333,1.0,3.0,0.2222222222222222
RAW-FP-R00022,speed_meanse=medium,speed_sd=medium,1,1,2,896,0.3333333333333333,896,0.3333333333333333,896,0.3333333333333333,1.0,3.0,0.2222222222222222
RAW-FP-R00023,speed_sd=high,speed_meanse=high,1,1,2,896,0.3333333333333333,896,0.3333333333333333,896,0.3333333333333333,1.0,3.0,0.2222222222222222
RAW-FP-R00024,speed_sd=low,speed_meanse=low,1,1,2,896,0.3333333333333333,896,0.3333333333333333,896,0.3333333333333333,1.0,3.0,0.2222222222222222
RAW-FP-R00025,speed_sd=medium,speed_meanse=medium,1,1,2,896,0.3333333333333333,896,0.3333333333333333,896,0.3333333333333333,1.0,3.0,0.2222222222222222
RAW-FP-R00026,angles_quant_max=high,angles_range=high,1,1,2,895,0.33296130952380953,896,0.3333333333333333,896,0.3333333333333333,0.9988839285714286,2.996651785714286,0.22185019841269843
RAW-FP-R00027,angles_quant_max=medium,angles_range=medium,1,1,2,895,0.33296130952380953,896,0.3333333333333333,896,0.3333333333333333,0.9988839285714286,2.996651785714286,0.22185019841269843
RAW-FP-R00028,angles_range=high,angles_quant_max=high,1,1,2,895,0.33296130952380953,896,0.3333333333333333,896,0.3333333333333333,0.9988839285714286,2.996651785714286,0.22185019841269843
RAW-FP-R00029,angles_range=medium,angles_quant_max=medium,1,1,2,895,0.33296130952380953,896,0.3333333333333333,896,0.3333333333333333,0.9988839285714286,2.996651785714286,0.22185019841269843
RAW-FP-R00030,bbox_height_m=medium,bbox_lat_span_deg=medium,1,1,2,898,0.33407738095238093,898,0.33407738095238093,900,0.33482142857142855,1.0,2.986666666666667,0.2222211150085034
RAW-FP-R00031,bbox_lat_span_deg=medium,bbox_height_m=medium,1,1,2,898,0.33407738095238093,900,0.33482142857142855,898,0.33407738095238093,0.9977777777777778,2.986666666666667,0.2222211150085034
RAW-FP-R00032,duration_total_seconds=low,sampling_gap_mean_seconds=low,1,1,2,910,0.3385416666666667,910,0.3385416666666667,910,0.3385416666666667,1.0,2.9538461538461536,0.2239312065972222
RAW-FP-R00033,sampling_gap_mean_seconds=low,duration_total_seconds=low,1,1,2,910,0.3385416666666667,910,0.3385416666666667,910,0.3385416666666667,1.0,2.9538461538461536,0.2239312065972222
RAW-FP-R00034,directness_ratio=low,distance_geometry_1_1=low,1,1,2,881,0.32775297619047616,896,0.3333333333333333,896,0.3333333333333333,0.9832589285714286,2.949776785714286,0.21664186507936506
RAW-FP-R00035,distance_geometry_1_1=low,directness_ratio=low,1,1,2,881,0.32775297619047616,896,0.3333333333333333,896,0.3333333333333333,0.9832589285714286,2.949776785714286,0.21664186507936506
RAW-FP-R00036,mean_distance_to_centroid_m=high,radius_of_gyration_m=high,1,1,2,874,0.32514880952380953,896,0.3333333333333333,896,0.3333333333333333,0.9754464285714286,2.926339285714286,0.21403769841269843
RAW-FP-R00037,radius_of_gyration_m=high,mean_distance_to_centroid_m=high,1,1,2,874,0.32514880952380953,896,0.3333333333333333,896,0.3333333333333333,0.9754464285714286,2.926339285714286,0.21403769841269843
RAW-FP-R00038,bbox_lon_span_deg=low,bbox_width_m=low,1,1,2,873,0.3247767857142857,896,0.3333333333333333,896,0.3333333333333333,0.9743303571428571,2.9229910714285716,0.2136656746031746
RAW-FP-R00039,bbox_width_m=low,bbox_lon_span_deg=low,1,1,2,873,0.3247767857142857,896,0.3333333333333333,896,0.3333333333333333,0.9743303571428571,2.9229910714285716,0.2136656746031746
RAW-FP-R00040,directness_ratio=high,distance_geometry_1_1=high,1,1,2,870,0.3236607142857143,896,0.3333333333333333,896,0.3333333333333333,0.9709821428571429,2.912946428571429,0.2125496031746032
RAW-FP-R00041,distance_geometry_1_1=high,directness_ratio=high,1,1,2,870,0.3236607142857143,896,0.3333333333333333,896,0.3333333333333333,0.9709821428571429,2.912946428571429,0.2125496031746032
RAW-FP-R00042,mean_distance_to_centroid_m=low,radius_of_gyration_m=low,1,1,2,868,0.3229166666666667,896,0.3333333333333333,896,0.3333333333333333,0.96875,2.90625,0.21180555555555558
RAW-FP-R00043,radius_of_gyration_m=low,mean_distance_to_centroid_m=low,1,1,2,868,0.3229166666666667,896,0.3333333333333333,896,0.3333333333333333,0.96875,2.90625,0.21180555555555558
RAW-FP-R00044,relative_transition_entropy_3x3=low,relative_grid_entropy_3x3=low,1,1,2,865,0.32180059523809523,896,0.3333333333333333,897,0.33370535714285715,0.9654017857142857,2.8929765886287626,0.2105654761904762
RAW-FP-R00045,relative_grid_entropy_3x3=low,relative_transition_entropy_3x3=low,1,1,2,865,0.32180059523809523,897,0.33370535714285715,896,0.3333333333333333,0.9643255295429208,2.8929765886287626,0.2105654761904762
RAW-FP-R00046,relative_grid_unique_cells_3x3=high,relative_transition_entropy_3x3=high,1,1,2,399,0.1484375,418,0.15550595238095238,895,0.33296130952380953,0.9545454545454546,2.8668359573387505,0.09666003445649093
RAW-FP-R00047,bbox_lon_span_deg=high,bbox_width_m=high,1,1,2,855,0.31808035714285715,895,0.33296130952380953,896,0.3333333333333333,0.9553072625698324,2.8659217877094973,0.20709325396825398
RAW-FP-R00048,bbox_width_m=high,bbox_lon_span_deg=high,1,1,2,855,0.31808035714285715,896,0.3333333333333333,895,0.33296130952380953,0.9542410714285714,2.865921787709497,0.20709325396825398
RAW-FP-R00049,relative_grid_unique_cells_3x3=high,relative_grid_entropy_3x3=high,1,1,2,399,0.1484375,418,0.15550595238095238,896,0.3333333333333333,0.9545454545454546,2.8636363636363638,0.09660218253968254
RAW-FP-R00050,directness_ratio=medium,distance_geometry_1_1=medium,1,1,2,855,0.31808035714285715,896,0.3333333333333333,896,0.3333333333333333,0.9542410714285714,2.8627232142857144,0.20696924603174605
RAW-FP-R00051,distance_geometry_1_1=medium,directness_ratio=medium,1,1,2,855,0.31808035714285715,896,0.3333333333333333,896,0.3333333333333333,0.9542410714285714,2.8627232142857144,0.20696924603174605
RAW-FP-R00052,bbox_diagonal_m=high,net_displacement_m=high,1,1,2,847,0.3151041666666667,896,0.3333333333333333,896,0.3333333333333333,0.9453125,2.8359375,0.20399305555555558
RAW-FP-R00053,net_displacement_m=high,bbox_diagonal_m=high,1,1,2,847,0.3151041666666667,896,0.3333333333333333,896,0.3333333333333333,0.9453125,2.8359375,0.20399305555555558
RAW-FP-R00054,mean_distance_to_centroid_m=medium,radius_of_gyration_m=medium,1,1,2,846,0.31473214285714285,896,0.3333333333333333,896,0.3333333333333333,0.9441964285714286,2.832589285714286,0.20362103174603174
RAW-FP-R00055,radius_of_gyration_m=medium,mean_distance_to_centroid_m=medium,1,1,2,846,0.31473214285714285,896,0.3333333333333333,896,0.3333333333333333,0.9441964285714286,2.832589285714286,0.20362103174603174
RAW-FP-R00056,angles_meanse=high,angles_quant_max=high,1,1,2,837,0.31138392857142855,896,0.3333333333333333,896,0.3333333333333333,0.9341517857142857,2.802455357142857,0.20027281746031744
RAW-FP-R00057,angles_quant_max=high,angles_sd=high,1,1,2,837,0.31138392857142855,896,0.3333333333333333,896,0.3333333333333333,0.9341517857142857,2.802455357142857,0.20027281746031744
RAW-FP-R00058,angles_quant_max=high,angles_meanse=high,1,1,2,837,0.31138392857142855,896,0.3333333333333333,896,0.3333333333333333,0.9341517857142857,2.802455357142857,0.20027281746031744
RAW-FP-R00059,angles_sd=high,angles_quant_max=high,1,1,2,837,0.31138392857142855,896,0.3333333333333333,896,0.3333333333333333,0.9341517857142857,2.802455357142857,0.20027281746031744
RAW-FP-R00060,bbox_diagonal_m=high,radius_of_gyration_m=high,1,1,2,837,0.31138392857142855,896,0.3333333333333333,896,0.3333333333333333,0.9341517857142857,2.802455357142857,0.20027281746031744
RAW-FP-R00061,mean_distance_to_centroid_m=high,median_distance_to_centroid_m=high,1,1,2,837,0.31138392857142855,896,0.3333333333333333,896,0.3333333333333333,0.9341517857142857,2.802455357142857,0.20027281746031744
RAW-FP-R00062,median_distance_to_centroid_m=high,mean_distance_to_centroid_m=high,1,1,2,837,0.31138392857142855,896,0.3333333333333333,896,0.3333333333333333,0.9341517857142857,2.802455357142857,0.20027281746031744
RAW-FP-R00063,radius_of_gyration_m=high,bbox_diagonal_m=high,1,1,2,837,0.31138392857142855,896,0.3333333333333333,896,0.3333333333333333,0.9341517857142857,2.802455357142857,0.20027281746031744
RAW-FP-R00064,angles_kurt=high,angles_skew=high,1,1,2,836,0.31101190476190477,896,0.3333333333333333,896,0.3333333333333333,0.9330357142857143,2.7991071428571432,0.19990079365079366
RAW-FP-R00065,angles_meanse=high,angles_range=high,1,1,2,836,0.31101190476190477,896,0.3333333333333333,896,0.3333333333333333,0.9330357142857143,2.7991071428571432,0.19990079365079366
RAW-FP-R00066,angles_range=high,angles_sd=high,1,1,2,836,0.31101190476190477,896,0.3333333333333333,896,0.3333333333333333,0.9330357142857143,2.7991071428571432,0.19990079365079366
RAW-FP-R00067,angles_range=high,angles_meanse=high,1,1,2,836,0.31101190476190477,896,0.3333333333333333,896,0.3333333333333333,0.9330357142857143,2.7991071428571432,0.19990079365079366
RAW-FP-R00068,angles_sd=high,angles_range=high,1,1,2,836,0.31101190476190477,896,0.3333333333333333,896,0.3333333333333333,0.9330357142857143,2.7991071428571432,0.19990079365079366
RAW-FP-R00069,angles_skew=high,angles_kurt=high,1,1,2,836,0.31101190476190477,896,0.3333333333333333,896,0.3333333333333333,0.9330357142857143,2.7991071428571432,0.19990079365079366
RAW-FP-R00070,bbox_diagonal_m=low,radius_of_gyration_m=low,1,1,2,835,0.31063988095238093,896,0.3333333333333333,896,0.3333333333333333,0.9319196428571429,2.795758928571429,0.19952876984126983
RAW-FP-R00071,radius_of_gyration_m=low,bbox_diagonal_m=low,1,1,2,835,0.31063988095238093,896,0.3333333333333333,896,0.3333333333333333,0.9319196428571429,2.795758928571429,0.19952876984126983
RAW-FP-R00072,bbox_diagonal_m=low,net_displacement_m=low,1,1,2,833,0.3098958333333333,896,0.3333333333333333,896,0.3333333333333333,0.9296875,2.7890625,0.1987847222222222
RAW-FP-R00073,net_displacement_m=low,bbox_diagonal_m=low,1,1,2,833,0.3098958333333333,896,0.3333333333333333,896,0.3333333333333333,0.9296875,2.7890625,0.1987847222222222
RAW-FP-R00074,bbox_width_m=medium,bbox_lon_span_deg=medium,1,1,2,833,0.3098958333333333,896,0.3333333333333333,897,0.33370535714285715,0.9296875,2.7859531772575252,0.19866071428571427
RAW-FP-R00075,bbox_lon_span_deg=medium,bbox_width_m=medium,1,1,2,833,0.3098958333333333,897,0.33370535714285715,896,0.3333333333333333,0.9286510590858417,2.7859531772575252,0.19866071428571427
RAW-FP-R00076,median_distance_to_centroid_m=high,radius_of_gyration_m=high,1,1,2,830,0.3087797619047619,896,0.3333333333333333,896,0.3333333333333333,0.9263392857142857,2.779017857142857,0.1976686507936508
RAW-FP-R00077,radius_of_gyration_m=high,median_distance_to_centroid_m=high,1,1,2,830,0.3087797619047619,896,0.3333333333333333,896,0.3333333333333333,0.9263392857142857,2.779017857142857,0.1976686507936508
RAW-FP-R00078,speed_quant_05=high,speed_quant_10=high,1,1,2,830,0.3087797619047619,896,0.3333333333333333,896,0.3333333333333333,0.9263392857142857,2.779017857142857,0.1976686507936508
RAW-FP-R00079,speed_quant_10=high,speed_quant_05=high,1,1,2,830,0.3087797619047619,896,0.3333333333333333,896,0.3333333333333333,0.9263392857142857,2.779017857142857,0.1976686507936508
RAW-FP-R00080,mean_distance_to_centroid_m=low,median_distance_to_centroid_m=low,1,1,2,829,0.3084077380952381,896,0.3333333333333333,896,0.3333333333333333,0.9252232142857143,2.7756696428571432,0.19729662698412698
RAW-FP-R00081,median_distance_to_centroid_m=low,mean_distance_to_centroid_m=low,1,1,2,829,0.3084077380952381,896,0.3333333333333333,896,0.3333333333333333,0.9252232142857143,2.7756696428571432,0.19729662698412698
RAW-FP-R00082,relative_transition_entropy_3x3=high,relative_grid_entropy_3x3=high,1,1,2,828,0.3080357142857143,895,0.33296130952380953,896,0.3333333333333333,0.9251396648044693,2.7754189944134082,0.19704861111111113
RAW-FP-R00083,relative_grid_entropy_3x3=high,relative_transition_entropy_3x3=high,1,1,2,828,0.3080357142857143,896,0.3333333333333333,895,0.33296130952380953,0.9241071428571429,2.775418994413408,0.19704861111111113
RAW-FP-R00084,bbox_diagonal_m=low,max_distance_to_centroid_m=low,1,1,2,828,0.3080357142857143,896,0.3333333333333333,896,0.3333333333333333,0.9241071428571429,2.772321428571429,0.1969246031746032
RAW-FP-R00085,max_distance_to_centroid_m=low,bbox_diagonal_m=low,1,1,2,828,0.3080357142857143,896,0.3333333333333333,896,0.3333333333333333,0.9241071428571429,2.772321428571429,0.1969246031746032
RAW-FP-R00086,speed_quant_90=high,speed_quant_95=high,1,1,2,827,0.30766369047619047,896,0.3333333333333333,896,0.3333333333333333,0.9229910714285714,2.7689732142857144,0.19655257936507936
RAW-FP-R00087,speed_quant_95=high,speed_quant_90=high,1,1,2,827,0.30766369047619047,896,0.3333333333333333,896,0.3333333333333333,0.9229910714285714,2.7689732142857144,0.19655257936507936
RAW-FP-R00088,relative_grid_unique_cells_3x3=medium,relative_grid_revisit_ratio_3x3=low,1,1,2,555,0.20647321428571427,555,0.20647321428571427,973,0.3619791666666667,1.0,2.7625899280575537,0.13173421223958331
RAW-FP-R00089,relative_grid_unique_cells_3x3=high,relative_grid_revisit_ratio_3x3=low,1,1,2,418,0.15550595238095238,418,0.15550595238095238,973,0.3619791666666667,1.0,2.7625899280575537,0.0992160373263889
RAW-FP-R00090,angles_meanse=low,angles_range=low,1,1,2,824,0.30654761904761907,896,0.3333333333333333,896,0.3333333333333333,0.9196428571428571,2.7589285714285716,0.19543650793650796
RAW-FP-R00091,angles_meanse=low,angles_quant_max=low,1,1,2,824,0.30654761904761907,896,0.3333333333333333,896,0.3333333333333333,0.9196428571428571,2.7589285714285716,0.19543650793650796
RAW-FP-R00092,angles_quant_max=low,angles_sd=low,1,1,2,824,0.30654761904761907,896,0.3333333333333333,896,0.3333333333333333,0.9196428571428571,2.7589285714285716,0.19543650793650796
RAW-FP-R00093,angles_quant_max=low,angles_meanse=low,1,1,2,824,0.30654761904761907,896,0.3333333333333333,896,0.3333333333333333,0.9196428571428571,2.7589285714285716,0.19543650793650796
RAW-FP-R00094,angles_range=low,angles_meanse=low,1,1,2,824,0.30654761904761907,896,0.3333333333333333,896,0.3333333333333333,0.9196428571428571,2.7589285714285716,0.19543650793650796
RAW-FP-R00095,angles_range=low,angles_sd=low,1,1,2,824,0.30654761904761907,896,0.3333333333333333,896,0.3333333333333333,0.9196428571428571,2.7589285714285716,0.19543650793650796
RAW-FP-R00096,angles_sd=low,angles_quant_max=low,1,1,2,824,0.30654761904761907,896,0.3333333333333333,896,0.3333333333333333,0.9196428571428571,2.7589285714285716,0.19543650793650796
RAW-FP-R00097,angles_sd=low,angles_range=low,1,1,2,824,0.30654761904761907,896,0.3333333333333333,896,0.3333333333333333,0.9196428571428571,2.7589285714285716,0.19543650793650796
RAW-FP-R00098,speed_quant_90=low,speed_quant_95=low,1,1,2,821,0.3054315476190476,896,0.3333333333333333,896,0.3333333333333333,0.9162946428571429,2.748883928571429,0.1943204365079365
RAW-FP-R00099,speed_quant_95=low,speed_quant_90=low,1,1,2,821,0.3054315476190476,896,0.3333333333333333,896,0.3333333333333333,0.9162946428571429,2.748883928571429,0.1943204365079365
RAW-FP-R00100,bbox_diagonal_m=high,mean_distance_to_centroid_m=high,1,1,2,820,0.30505952380952384,896,0.3333333333333333,896,0.3333333333333333,0.9151785714285714,2.7455357142857144,0.19394841269841273
RAW-FP-R00101,mean_distance_to_centroid_m=high,bbox_diagonal_m=high,1,1,2,820,0.30505952380952384,896,0.3333333333333333,896,0.3333333333333333,0.9151785714285714,2.7455357142857144,0.19394841269841273
RAW-FP-R00102,angles_kurt=low,angles_skew=low,1,1,2,816,0.30357142857142855,896,0.3333333333333333,896,0.3333333333333333,0.9107142857142857,2.732142857142857,0.19246031746031744
RAW-FP-R00103,angles_meanse=low,angles_quant_95=low,1,1,2,816,0.30357142857142855,896,0.3333333333333333,896,0.3333333333333333,0.9107142857142857,2.732142857142857,0.19246031746031744
RAW-FP-R00104,angles_quant_95=low,angles_sd=low,1,1,2,816,0.30357142857142855,896,0.3333333333333333,896,0.3333333333333333,0.9107142857142857,2.732142857142857,0.19246031746031744
RAW-FP-R00105,angles_quant_95=low,angles_meanse=low,1,1,2,816,0.30357142857142855,896,0.3333333333333333,896,0.3333333333333333,0.9107142857142857,2.732142857142857,0.19246031746031744
RAW-FP-R00106,angles_sd=low,angles_quant_95=low,1,1,2,816,0.30357142857142855,896,0.3333333333333333,896,0.3333333333333333,0.9107142857142857,2.732142857142857,0.19246031746031744
RAW-FP-R00107,angles_skew=low,angles_kurt=low,1,1,2,816,0.30357142857142855,896,0.3333333333333333,896,0.3333333333333333,0.9107142857142857,2.732142857142857,0.19246031746031744
RAW-FP-R00108,net_displacement_m=high,radius_of_gyration_m=high,1,1,2,816,0.30357142857142855,896,0.3333333333333333,896,0.3333333333333333,0.9107142857142857,2.732142857142857,0.19246031746031744
RAW-FP-R00109,radius_of_gyration_m=high,net_displacement_m=high,1,1,2,816,0.30357142857142855,896,0.3333333333333333,896,0.3333333333333333,0.9107142857142857,2.732142857142857,0.19246031746031744
RAW-FP-R00110,speed_quant_05=low,speed_quant_10=low,1,1,2,816,0.30357142857142855,896,0.3333333333333333,896,0.3333333333333333,0.9107142857142857,2.732142857142857,0.19246031746031744
RAW-FP-R00111,speed_quant_10=low,speed_quant_05=low,1,1,2,816,0.30357142857142855,896,0.3333333333333333,896,0.3333333333333333,0.9107142857142857,2.732142857142857,0.19246031746031744
RAW-FP-R00112,bbox_diagonal_m=low,mean_distance_to_centroid_m=low,1,1,2,814,0.30282738095238093,896,0.3333333333333333,896,0.3333333333333333,0.9084821428571429,2.725446428571429,0.19171626984126983
RAW-FP-R00113,mean_distance_to_centroid_m=low,bbox_diagonal_m=low,1,1,2,814,0.30282738095238093,896,0.3333333333333333,896,0.3333333333333333,0.9084821428571429,2.725446428571429,0.19171626984126983
RAW-FP-R00114,acceleration_iqr=low,acceleration_mad=low,1,1,2,811,0.30171130952380953,896,0.3333333333333333,896,0.3333333333333333,0.9051339285714286,2.715401785714286,0.19060019841269843
RAW-FP-R00115,acceleration_mad=low,acceleration_iqr=low,1,1,2,811,0.30171130952380953,896,0.3333333333333333,896,0.3333333333333333,0.9051339285714286,2.715401785714286,0.19060019841269843
RAW-FP-R00116,bbox_diagonal_m=high,max_distance_to_centroid_m=high,1,1,2,811,0.30171130952380953,896,0.3333333333333333,896,0.3333333333333333,0.9051339285714286,2.715401785714286,0.19060019841269843
RAW-FP-R00117,max_distance_to_centroid_m=high,bbox_diagonal_m=high,1,1,2,811,0.30171130952380953,896,0.3333333333333333,896,0.3333333333333333,0.9051339285714286,2.715401785714286,0.19060019841269843
RAW-FP-R00118,angles_quant_90=low,angles_quant_95=low,1,1,2,809,0.3009672619047619,896,0.3333333333333333,896,0.3333333333333333,0.9029017857142857,2.708705357142857,0.1898561507936508
RAW-FP-R00119,angles_quant_95=low,angles_quant_90=low,1,1,2,809,0.3009672619047619,896,0.3333333333333333,896,0.3333333333333333,0.9029017857142857,2.708705357142857,0.1898561507936508
RAW-FP-R00120,speed_mean=low,speed_quant_75=low,1,1,2,808,0.3005952380952381,896,0.3333333333333333,896,0.3333333333333333,0.9017857142857143,2.7053571428571432,0.18948412698412698
RAW-FP-R00121,speed_mean_half_diff=high,speed_progress_slope=high,1,1,2,808,0.3005952380952381,896,0.3333333333333333,896,0.3333333333333333,0.9017857142857143,2.7053571428571432,0.18948412698412698
RAW-FP-R00122,speed_mean_half_diff=low,speed_progress_slope=low,1,1,2,808,0.3005952380952381,896,0.3333333333333333,896,0.3333333333333333,0.9017857142857143,2.7053571428571432,0.18948412698412698
RAW-FP-R00123,speed_progress_slope=high,speed_mean_half_diff=high,1,1,2,808,0.3005952380952381,896,0.3333333333333333,896,0.3333333333333333,0.9017857142857143,2.7053571428571432,0.18948412698412698
RAW-FP-R00124,speed_progress_slope=low,speed_mean_half_diff=low,1,1,2,808,0.3005952380952381,896,0.3333333333333333,896,0.3333333333333333,0.9017857142857143,2.7053571428571432,0.18948412698412698
RAW-FP-R00125,speed_quant_75=low,speed_mean=low,1,1,2,808,0.3005952380952381,896,0.3333333333333333,896,0.3333333333333333,0.9017857142857143,2.7053571428571432,0.18948412698412698
RAW-FP-R00126,median_distance_to_centroid_m=low,radius_of_gyration_m=low,1,1,2,807,0.3002232142857143,896,0.3333333333333333,896,0.3333333333333333,0.9006696428571429,2.702008928571429,0.1891121031746032
RAW-FP-R00127,radius_of_gyration_m=low,median_distance_to_centroid_m=low,1,1,2,807,0.3002232142857143,896,0.3333333333333333,896,0.3333333333333333,0.9006696428571429,2.702008928571429,0.1891121031746032
RAW-FP-R00128,angles_quant_05=high,angles_quant_10=high,1,1,2,805,0.2994791666666667,896,0.3333333333333333,896,0.3333333333333333,0.8984375,2.6953125,0.18836805555555558
RAW-FP-R00129,angles_quant_10=high,angles_quant_05=high,1,1,2,805,0.2994791666666667,896,0.3333333333333333,896,0.3333333333333333,0.8984375,2.6953125,0.18836805555555558
RAW-FP-R00130,acceleration_iqr=high,acceleration_mad=high,1,1,2,804,0.29910714285714285,896,0.3333333333333333,896,0.3333333333333333,0.8973214285714286,2.691964285714286,0.18799603174603174
RAW-FP-R00131,acceleration_mad=high,acceleration_iqr=high,1,1,2,804,0.29910714285714285,896,0.3333333333333333,896,0.3333333333333333,0.8973214285714286,2.691964285714286,0.18799603174603174
RAW-FP-R00132,distance_geometry_4_4=low,distance_geometry_5_5=low,1,1,2,804,0.29910714285714285,896,0.3333333333333333,896,0.3333333333333333,0.8973214285714286,2.691964285714286,0.18799603174603174
RAW-FP-R00133,distance_geometry_5_5=low,distance_geometry_4_4=low,1,1,2,804,0.29910714285714285,896,0.3333333333333333,896,0.3333333333333333,0.8973214285714286,2.691964285714286,0.18799603174603174
RAW-FP-R00134,angles_mean=low,angles_quant_90=low,1,1,2,803,0.29873511904761907,896,0.3333333333333333,896,0.3333333333333333,0.8962053571428571,2.6886160714285716,0.18762400793650796
RAW-FP-R00135,angles_quant_90=low,angles_mean=low,1,1,2,803,0.29873511904761907,896,0.3333333333333333,896,0.3333333333333333,0.8962053571428571,2.6886160714285716,0.18762400793650796
RAW-FP-R00136,speed_iqr=high,speed_mad=high,1,1,2,803,0.29873511904761907,896,0.3333333333333333,896,0.3333333333333333,0.8962053571428571,2.6886160714285716,0.18762400793650796
RAW-FP-R00137,speed_mad=high,speed_iqr=high,1,1,2,803,0.29873511904761907,896,0.3333333333333333,896,0.3333333333333333,0.8962053571428571,2.6886160714285716,0.18762400793650796
RAW-FP-R00138,speed_mean=high,speed_quant_median=high,1,1,2,803,0.29873511904761907,896,0.3333333333333333,896,0.3333333333333333,0.8962053571428571,2.6886160714285716,0.18762400793650796
RAW-FP-R00139,speed_quant_median=high,speed_mean=high,1,1,2,803,0.29873511904761907,896,0.3333333333333333,896,0.3333333333333333,0.8962053571428571,2.6886160714285716,0.18762400793650796
RAW-FP-R00140,acceleration_kurt=high,acceleration_skew=high,1,1,2,802,0.29836309523809523,896,0.3333333333333333,896,0.3333333333333333,0.8950892857142857,2.685267857142857,0.18725198412698413
RAW-FP-R00141,acceleration_skew=high,acceleration_kurt=high,1,1,2,802,0.29836309523809523,896,0.3333333333333333,896,0.3333333333333333,0.8950892857142857,2.685267857142857,0.18725198412698413
RAW-FP-R00142,net_displacement_m=low,radius_of_gyration_m=low,1,1,2,802,0.29836309523809523,896,0.3333333333333333,896,0.3333333333333333,0.8950892857142857,2.685267857142857,0.18725198412698413
RAW-FP-R00143,radius_of_gyration_m=low,net_displacement_m=low,1,1,2,802,0.29836309523809523,896,0.3333333333333333,896,0.3333333333333333,0.8950892857142857,2.685267857142857,0.18725198412698413
