rule_id,target_item,target_pair,target_label,antecedent_items,antecedent_length,n_total,n_target,rule_support_count,rule_support_ratio,target_coverage,antecedent_support_count,antecedent_support_ratio,confidence,target_base_rate,lift,growth_rate,growth_rate_status,leverage
R00054,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,Temporal_Sequential_Context__x__Turning_Dynamics,Uncommon Temporal_Sequential_Context,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context;Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Spatial_Reach_and_Route,2,2688,284,33,0.012276785714285714,0.11619718309859155,37,0.013764880952380952,0.8918918918918919,0.1056547619047619,8.441568328892272,69.83450704225352,finite,0.010822460494614512
R00055,Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Speed_Dynamics,Spatial_Reach_and_Route__x__Speed_Dynamics,Uncommon Speed_Dynamics,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry;Speed_Dynamics__x__Temporal_Sequential_Context=Uncommon Speed_Dynamics,2,2688,295,33,0.012276785714285714,0.11186440677966102,37,0.013764880952380952,0.8918918918918919,0.10974702380952381,8.126797984425103,66.9228813559322,finite,0.010766130996669501
R00056,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,Acceleration_Dynamics__x__Turning_Dynamics,Uncommon Turning_Dynamics,Acceleration_Dynamics__x__Spatial_Reach_and_Route=Uncommon Spatial_Reach_and_Route;Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,2,2688,298,33,0.012276785714285714,0.11073825503355705,37,0.013764880952380952,0.8918918918918919,0.11086309523809523,8.044984581897333,66.16610738255034,finite,0.010750768406320861
R00057,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,Curvature_Geometry__x__Temporal_Sequential_Context,Uncommon Curvature_Geometry,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry;Speed_Dynamics__x__Temporal_Sequential_Context=Uncommon Speed_Dynamics,2,2688,314,33,0.012276785714285714,0.10509554140127389,37,0.013764880952380952,0.8918918918918919,0.11681547619047619,7.635049061800654,62.37420382165606,finite,0.010668834591128117
R00058,Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics,Spatial_Reach_and_Route__x__Turning_Dynamics,Uncommon Turning_Dynamics,Curvature_Geometry__x__Turning_Dynamics=Uncommon Turning_Dynamics;Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Speed_Dynamics,2,2688,332,33,0.012276785714285714,0.09939759036144578,37,0.013764880952380952,0.8918918918918919,0.12351190476190477,7.22110061869098,58.545180722891565,finite,0.01057665904903628
R00059,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Turning_Dynamics,Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Speed_Dynamics=Uncommon Acceleration_Dynamics;Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,2,2688,290,24,0.008928571428571428,0.08275862068965517,27,0.010044642857142858,0.8888888888888888,0.10788690476190477,8.239080459770115,66.15172413793104,finite,0.00784488600127551
R00060,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,Curvature_Geometry__x__Turning_Dynamics,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Curvature_Geometry;Speed_Dynamics__x__Turning_Dynamics=Uncommon Speed_Dynamics,2,2688,310,32,0.011904761904761904,0.1032258064516129,36,0.013392857142857142,0.8888888888888888,0.11532738095238096,7.70752688172043,61.36774193548387,finite,0.010360198767006803
R00061,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,Curvature_Geometry__x__Turning_Dynamics,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Curvature_Geometry;Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,2,2688,310,24,0.008928571428571428,0.07741935483870968,27,0.010044642857142858,0.8888888888888888,0.11532738095238096,7.70752688172043,61.36774193548387,finite,0.007770149075255101
R00062,Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Spatial_Reach_and_Route,Spatial_Reach_and_Route__x__Turning_Dynamics,Uncommon Spatial_Reach_and_Route,Acceleration_Dynamics__x__Spatial_Reach_and_Route=Uncommon Spatial_Reach_and_Route;Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,2,2688,311,24,0.008928571428571428,0.07717041800643087,27,0.010044642857142858,0.8888888888888888,0.11569940476190477,7.682743837084672,61.14469453376206,finite,0.007766412228954081
R00063,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry,Curvature_Geometry__x__Spatial_Reach_and_Route,Uncommon Curvature_Geometry,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry;Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics,2,2688,321,47,0.017485119047619048,0.14641744548286603,53,0.019717261904761904,0.8867924528301887,0.11941964285714286,7.425850819961206,57.76168224299065,finite,0.015130490672831632
R00064,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,Curvature_Geometry__x__Turning_Dynamics,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Curvature_Geometry;Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Spatial_Reach_and_Route,2,2688,310,39,0.014508928571428572,0.12580645161290321,44,0.01636904761904762,0.8863636363636364,0.11532738095238096,7.685630498533723,59.83354838709677,finite,0.012621129180839002
R00065,Acceleration_Dynamics__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,Acceleration_Dynamics__x__Temporal_Sequential_Context,Uncommon Temporal_Sequential_Context,Acceleration_Dynamics__x__Speed_Dynamics=Uncommon Speed_Dynamics;Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,2,2688,254,23,0.00855654761904762,0.09055118110236221,26,0.009672619047619048,0.8846153846153846,0.09449404761904762,9.36159903089037,73.46719160104988,finite,0.007642542694160998
R00066,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,Curvature_Geometry__x__Temporal_Sequential_Context,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Temporal_Sequential_Context=Uncommon Acceleration_Dynamics;Curvature_Geometry__x__Speed_Dynamics=Uncommon Curvature_Geometry,2,2688,314,23,0.00855654761904762,0.0732484076433121,26,0.009672619047619048,0.8846153846153846,0.11681547619047619,7.572758451739343,57.96390658174098,finite,0.007426636018990931
R00067,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Curvature_Geometry,Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Temporal_Sequential_Context=Uncommon Acceleration_Dynamics;Curvature_Geometry__x__Turning_Dynamics=Uncommon Turning_Dynamics,2,2688,336,23,0.00855654761904762,0.06845238095238096,26,0.009672619047619048,0.8846153846153846,0.125,7.076923076923077,53.66666666666668,finite,0.007347470238095239
R00068,Speed_Dynamics__x__Turning_Dynamics=Uncommon Speed_Dynamics,Speed_Dynamics__x__Turning_Dynamics,Uncommon Speed_Dynamics,Acceleration_Dynamics__x__Speed_Dynamics=Uncommon Speed_Dynamics;Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Spatial_Reach_and_Route,2,2688,301,30,0.011160714285714286,0.09966777408637874,34,0.012648809523809524,0.8823529411764706,0.11197916666666667,7.8796169630642945,59.47674418604651,finite,0.009744311135912698
R00069,Curvature_Geometry__x__Speed_Dynamics=Uncommon Curvature_Geometry,Curvature_Geometry__x__Speed_Dynamics,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Speed_Dynamics=Uncommon Acceleration_Dynamics;Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry,2,2688,329,30,0.011160714285714286,0.0911854103343465,34,0.012648809523809524,0.8823529411764706,0.12239583333333333,7.2090112640801,53.77659574468085,finite,0.009612552703373016
R00070,Curvature_Geometry__x__Turning_Dynamics=Uncommon Turning_Dynamics,Curvature_Geometry__x__Turning_Dynamics,Uncommon Turning_Dynamics,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics;Curvature_Geometry__x__Speed_Dynamics=Uncommon Speed_Dynamics,2,2688,323,37,0.013764880952380952,0.11455108359133127,42,0.015625,0.8809523809523809,0.12016369047619048,7.331269349845201,54.18266253869969,finite,0.011887323288690476
R00071,Spatial_Reach_and_Route__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,Spatial_Reach_and_Route__x__Temporal_Sequential_Context,Uncommon Temporal_Sequential_Context,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context;Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics,2,2688,238,29,0.010788690476190476,0.12184873949579832,33,0.012276785714285714,0.8787878787878788,0.08854166666666667,9.925133689839571,74.63235294117646,finite,0.009701683407738096
R00072,Acceleration_Dynamics__x__Spatial_Reach_and_Route=Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Spatial_Reach_and_Route,Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics;Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Speed_Dynamics,2,2688,295,29,0.010788690476190476,0.09830508474576272,33,0.012276785714285714,0.8787878787878788,0.10974702380952381,8.007395993836672,58.81101694915254,finite,0.00944134978210034
R00073,Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Spatial_Reach_and_Route,Spatial_Reach_and_Route__x__Turning_Dynamics,Uncommon Spatial_Reach_and_Route,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics;Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Spatial_Reach_and_Route,2,2688,311,29,0.010788690476190476,0.0932475884244373,33,0.012276785714285714,0.8787878787878788,0.11569940476190477,7.5954399298450745,55.412379421221864,finite,0.009368273676658163
R00074,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,Curvature_Geometry__x__Temporal_Sequential_Context,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Curvature_Geometry;Speed_Dynamics__x__Temporal_Sequential_Context=Uncommon Speed_Dynamics,2,2688,314,29,0.010788690476190476,0.09235668789808917,33,0.012276785714285714,0.8787878787878788,0.11681547619047619,7.522872032426172,54.81369426751592,finite,0.009354571906887755
R00075,Curvature_Geometry__x__Turning_Dynamics=Uncommon Turning_Dynamics,Curvature_Geometry__x__Turning_Dynamics,Uncommon Turning_Dynamics,Curvature_Geometry__x__Speed_Dynamics=Uncommon Speed_Dynamics;Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,2,2688,323,29,0.010788690476190476,0.08978328173374613,33,0.012276785714285714,0.8787878787878788,0.12016369047619048,7.313256403039684,53.0843653250774,finite,0.009313466597576531
R00076,Curvature_Geometry__x__Turning_Dynamics=Uncommon Turning_Dynamics,Curvature_Geometry__x__Turning_Dynamics,Uncommon Turning_Dynamics,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context;Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics,2,2688,323,29,0.010788690476190476,0.08978328173374613,33,0.012276785714285714,0.8787878787878788,0.12016369047619048,7.313256403039684,53.0843653250774,finite,0.009313466597576531
R00077,Curvature_Geometry__x__Turning_Dynamics=Uncommon Turning_Dynamics,Curvature_Geometry__x__Turning_Dynamics,Uncommon Turning_Dynamics,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Acceleration_Dynamics;Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics,2,2688,323,36,0.013392857142857142,0.11145510835913312,41,0.01525297619047619,0.8780487804878049,0.12016369047619048,7.30710564071585,52.71826625386996,finite,0.011560003233064059
R00078,Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Spatial_Reach_and_Route,Spatial_Reach_and_Route__x__Speed_Dynamics,Uncommon Spatial_Reach_and_Route,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Spatial_Reach_and_Route;Speed_Dynamics__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,2,2688,261,35,0.013020833333333334,0.13409961685823754,40,0.01488095238095238,0.875,0.09709821428571429,9.011494252873563,65.0919540229885,finite,0.01157591943027211
R00079,Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Spatial_Reach_and_Route,Spatial_Reach_and_Route__x__Speed_Dynamics,Uncommon Spatial_Reach_and_Route,Acceleration_Dynamics__x__Speed_Dynamics=Uncommon Acceleration_Dynamics;Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Spatial_Reach_and_Route,2,2688,261,28,0.010416666666666666,0.10727969348659004,32,0.011904761904761904,0.875,0.09709821428571429,9.011494252873563,65.0919540229885,finite,0.009260735544217687
R00080,Acceleration_Dynamics__x__Spatial_Reach_and_Route=Uncommon Spatial_Reach_and_Route,Acceleration_Dynamics__x__Spatial_Reach_and_Route,Uncommon Spatial_Reach_and_Route,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Curvature_Geometry;Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Spatial_Reach_and_Route,2,2688,294,35,0.013020833333333334,0.11904761904761904,40,0.01488095238095238,0.875,0.109375,8.0,57.0,finite,0.011393229166666668
R00081,Acceleration_Dynamics__x__Spatial_Reach_and_Route=Uncommon Spatial_Reach_and_Route,Acceleration_Dynamics__x__Spatial_Reach_and_Route,Uncommon Spatial_Reach_and_Route,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics;Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Spatial_Reach_and_Route,2,2688,294,28,0.010416666666666666,0.09523809523809523,32,0.011904761904761904,0.875,0.109375,8.0,57.0,finite,0.009114583333333332
R00082,Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Speed_Dynamics,Spatial_Reach_and_Route__x__Speed_Dynamics,Uncommon Speed_Dynamics,Acceleration_Dynamics__x__Spatial_Reach_and_Route=Uncommon Acceleration_Dynamics;Curvature_Geometry__x__Speed_Dynamics=Uncommon Speed_Dynamics,2,2688,295,35,0.013020833333333334,0.11864406779661017,40,0.01488095238095238,0.875,0.10974702380952381,7.972881355932204,56.78305084745762,finite,0.011387693098072563
R00083,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,Speed_Dynamics__x__Turning_Dynamics,Uncommon Turning_Dynamics,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics;Curvature_Geometry__x__Speed_Dynamics=Uncommon Curvature_Geometry,2,2688,301,42,0.015625,0.13953488372093023,48,0.017857142857142856,0.875,0.11197916666666667,7.813953488372093,55.51162790697674,finite,0.013625372023809524
R00084,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,Speed_Dynamics__x__Turning_Dynamics,Uncommon Turning_Dynamics,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics;Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Spatial_Reach_and_Route,2,2688,301,28,0.010416666666666666,0.09302325581395349,32,0.011904761904761904,0.875,0.11197916666666667,7.813953488372093,55.51162790697674,finite,0.009083581349206348
R00085,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,Curvature_Geometry__x__Temporal_Sequential_Context,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Curvature_Geometry;Spatial_Reach_and_Route__x__Temporal_Sequential_Context=Uncommon Spatial_Reach_and_Route,2,2688,314,28,0.010416666666666666,0.08917197452229299,32,0.011904761904761904,0.875,0.11681547619047619,7.490445859872612,52.92356687898089,finite,0.009026006235827664
R00086,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,Speed_Dynamics__x__Turning_Dynamics,Uncommon Turning_Dynamics,Curvature_Geometry__x__Speed_Dynamics=Uncommon Curvature_Geometry;Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics,2,2688,301,48,0.017857142857142856,0.15946843853820597,55,0.020461309523809524,0.8727272727272727,0.11197916666666667,7.793657505285411,54.37873754152824,finite,0.015565902467757936
R00087,Speed_Dynamics__x__Temporal_Sequential_Context=Uncommon Speed_Dynamics,Speed_Dynamics__x__Temporal_Sequential_Context,Uncommon Speed_Dynamics,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry;Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Speed_Dynamics,2,2688,272,34,0.012648809523809524,0.125,39,0.014508928571428572,0.8717948717948718,0.10119047619047619,8.615384615384615,60.4,finite,0.011180644132653062
R00088,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Turning_Dynamics,Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Acceleration_Dynamics;Speed_Dynamics__x__Turning_Dynamics=Uncommon Speed_Dynamics,2,2688,290,34,0.012648809523809524,0.11724137931034483,39,0.014508928571428572,0.8717948717948718,0.10788690476190477,8.080636604774536,56.22896551724138,finite,0.011083486128826531
R00089,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,Curvature_Geometry__x__Temporal_Sequential_Context,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Temporal_Sequential_Context=Uncommon Acceleration_Dynamics;Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry,2,2688,314,34,0.012648809523809524,0.10828025477707007,39,0.014508928571428572,0.8717948717948718,0.11681547619047619,7.463008329250368,51.41146496815287,finite,0.01095394212372449
R00090,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry,Curvature_Geometry__x__Spatial_Reach_and_Route,Uncommon Curvature_Geometry,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry;Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Speed_Dynamics,2,2688,321,34,0.012648809523809524,0.1059190031152648,39,0.014508928571428572,0.8717948717948718,0.11941964285714286,7.3002635993290195,50.14205607476636,finite,0.010916158455569728
R00091,Curvature_Geometry__x__Speed_Dynamics=Uncommon Speed_Dynamics,Curvature_Geometry__x__Speed_Dynamics,Uncommon Speed_Dynamics,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Acceleration_Dynamics;Speed_Dynamics__x__Turning_Dynamics=Uncommon Speed_Dynamics,2,2688,339,34,0.012648809523809524,0.10029498525073746,39,0.014508928571428572,0.8717948717948718,0.12611607142857142,6.912638983435444,47.11858407079646,finite,0.010819000451743197
R00092,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Turning_Dynamics,Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Spatial_Reach_and_Route=Uncommon Acceleration_Dynamics;Speed_Dynamics__x__Turning_Dynamics=Uncommon Speed_Dynamics,2,2688,290,27,0.010044642857142858,0.09310344827586207,31,0.011532738095238096,0.8709677419354839,0.10788690476190477,8.072969966629588,55.81551724137932,finite,0.008800411440617915
R00093,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Curvature_Geometry,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context;Curvature_Geometry__x__Speed_Dynamics=Uncommon Curvature_Geometry,2,2688,330,27,0.010044642857142858,0.08181818181818182,31,0.011532738095238096,0.8709677419354839,0.12276785714285714,7.094428152492669,48.231818181818184,finite,0.00862879331420068
R00094,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Curvature_Geometry,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context;Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry,2,2688,330,20,0.00744047619047619,0.06060606060606061,23,0.00855654761904762,0.8695652173913043,0.12276785714285714,7.08300395256917,47.63636363636363,finite,0.006390007174744897
R00095,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,Curvature_Geometry__x__Temporal_Sequential_Context,Uncommon Curvature_Geometry,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry;Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,2,2688,314,46,0.01711309523809524,0.1464968152866242,53,0.019717261904761904,0.8679245283018868,0.11681547619047619,7.429876216800865,49.68334849863512,finite,0.014809813899518142
R00096,Acceleration_Dynamics__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,Acceleration_Dynamics__x__Temporal_Sequential_Context,Uncommon Temporal_Sequential_Context,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Curvature_Geometry;Speed_Dynamics__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,2,2688,254,26,0.009672619047619048,0.10236220472440945,30,0.011160714285714286,0.8666666666666667,0.09449404761904762,9.171653543307087,62.28740157480315,finite,0.008617997980442178
R00097,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry,Curvature_Geometry__x__Spatial_Reach_and_Route,Uncommon Curvature_Geometry,Curvature_Geometry__x__Speed_Dynamics=Uncommon Curvature_Geometry;Spatial_Reach_and_Route__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,2,2688,321,26,0.009672619047619048,0.08099688473520249,30,0.011160714285714286,0.8666666666666667,0.11941964285714286,7.257320872274144,47.929906542056074,finite,0.008339810533588435
R00098,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry,Curvature_Geometry__x__Spatial_Reach_and_Route,Uncommon Curvature_Geometry,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry;Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Speed_Dynamics,2,2688,321,26,0.009672619047619048,0.08099688473520249,30,0.011160714285714286,0.8666666666666667,0.11941964285714286,7.257320872274144,47.929906542056074,finite,0.008339810533588435
R00099,Curvature_Geometry__x__Speed_Dynamics=Uncommon Curvature_Geometry,Curvature_Geometry__x__Speed_Dynamics,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Curvature_Geometry;Speed_Dynamics__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,2,2688,329,26,0.009672619047619048,0.0790273556231003,30,0.011160714285714286,0.8666666666666667,0.12239583333333333,7.080851063829788,46.6063829787234,finite,0.00830659412202381
R00100,Curvature_Geometry__x__Speed_Dynamics=Uncommon Speed_Dynamics,Curvature_Geometry__x__Speed_Dynamics,Uncommon Speed_Dynamics,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Acceleration_Dynamics;Speed_Dynamics__x__Temporal_Sequential_Context=Uncommon Speed_Dynamics,2,2688,339,26,0.009672619047619048,0.07669616519174041,30,0.011160714285714286,0.8666666666666667,0.12611607142857142,6.871976401179942,45.03982300884956,finite,0.008265073607568028
R00101,Acceleration_Dynamics__x__Temporal_Sequential_Context=Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Temporal_Sequential_Context,Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Speed_Dynamics=Uncommon Acceleration_Dynamics;Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,2,2688,213,25,0.009300595238095238,0.11737089201877934,29,0.010788690476190476,0.8620689655172413,0.07924107142857142,10.879067508499272,72.62323943661971,finite,0.00844568784545068
R00102,Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Spatial_Reach_and_Route,Spatial_Reach_and_Route__x__Speed_Dynamics,Uncommon Spatial_Reach_and_Route,Acceleration_Dynamics__x__Spatial_Reach_and_Route=Uncommon Spatial_Reach_and_Route;Speed_Dynamics__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,2,2688,261,25,0.009300595238095238,0.09578544061302682,29,0.010788690476190476,0.8620689655172413,0.09709821428571429,8.878319460959174,58.117816091954026,finite,0.00825303265837585
R00103,Speed_Dynamics__x__Turning_Dynamics=Uncommon Speed_Dynamics,Speed_Dynamics__x__Turning_Dynamics,Uncommon Speed_Dynamics,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics;Speed_Dynamics__x__Temporal_Sequential_Context=Uncommon Speed_Dynamics,2,2688,301,25,0.009300595238095238,0.08305647840531562,29,0.010788690476190476,0.8620689655172413,0.11197916666666667,7.698476343223736,49.56395348837209,finite,0.008092486669146826
R00104,Speed_Dynamics__x__Turning_Dynamics=Uncommon Speed_Dynamics,Speed_Dynamics__x__Turning_Dynamics,Uncommon Speed_Dynamics,Curvature_Geometry__x__Speed_Dynamics=Uncommon Speed_Dynamics;Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,2,2688,301,25,0.009300595238095238,0.08305647840531562,29,0.010788690476190476,0.8620689655172413,0.11197916666666667,7.698476343223736,49.56395348837209,finite,0.008092486669146826
R00105,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Spatial_Reach_and_Route,Curvature_Geometry__x__Spatial_Reach_and_Route,Uncommon Spatial_Reach_and_Route,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Acceleration_Dynamics;Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Spatial_Reach_and_Route,2,2688,325,25,0.009300595238095238,0.07692307692307693,29,0.010788690476190476,0.8620689655172413,0.1209077380952381,7.12997347480106,45.44230769230769,finite,0.00799615907560941
R00106,Curvature_Geometry__x__Speed_Dynamics=Uncommon Curvature_Geometry,Curvature_Geometry__x__Speed_Dynamics,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Speed_Dynamics=Uncommon Acceleration_Dynamics;Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,2,2688,329,25,0.009300595238095238,0.07598784194528875,29,0.010788690476190476,0.8620689655172413,0.12239583333333333,7.043286867204696,44.81382978723404,finite,0.007980104476686508
R00107,Acceleration_Dynamics__x__Spatial_Reach_and_Route=Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Spatial_Reach_and_Route,Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Temporal_Sequential_Context=Uncommon Acceleration_Dynamics;Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Speed_Dynamics,2,2688,295,31,0.011532738095238096,0.10508474576271186,36,0.013392857142857142,0.8611111111111112,0.10974702380952381,7.84632768361582,50.29355932203389,finite,0.010062911883503401
R00108,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Spatial_Reach_and_Route,Curvature_Geometry__x__Spatial_Reach_and_Route,Uncommon Spatial_Reach_and_Route,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context;Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Spatial_Reach_and_Route,2,2688,325,31,0.011532738095238096,0.09538461538461539,36,0.013392857142857142,0.8611111111111112,0.1209077380952381,7.122051282051283,45.07876923076923,finite,0.009913438031462586
