meta_pattern_id,contrast_group,contrast_group_label,selection_reason,node_id,feature,n_trajectories,mean_value,median_value,std_value,q25_value,q75_value,mean_robust_standardized_value,median_robust_standardized_value
MP00007,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_skew,229,0.1392863375964427,-0.014885658042980917,1.0831750915873424,-0.32168398951991034,0.28875333717281976,0.24527496271938024,-0.00527246861406061
MP00007,near_miss,Near miss,one_missing_uncommonness_count,Acceleration_Dynamics,acceleration_vcoef,229,1258.711109073992,65.20277773729234,9111.130303579706,29.970430597112216,165.66709337371455,6.838970487946789,-0.04909608273814051
MP00007,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_0s,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MP00007,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_iqr,229,1.749607262336687,1.5285300659802141,1.3464611954113608,1.0355681947259108,2.1624074285485877,0.2342492904492415,-0.031559397412142046
MP00007,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_kurt,229,6.749457091095101,4.248864273692921,6.993834461550619,1.2832702584748032,10.417642619732554,0.42059141132025935,0.10349680155881952
MP00007,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_mad,229,0.7533971772670011,0.6658418045621753,0.5139705701561558,0.49977046842344364,0.9464537442572325,0.21398761077968653,-0.027118522438311886
MP00007,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_mean,229,4.293531162095952,1.8588430043591775,7.461038617715091,1.4497242418893932,2.8059250526243003,2.4632043391873903,0.11711339529378365
MP00007,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_meanse,229,1.4792697611615853,0.22273859513398298,3.858969179680821,0.154615371474666,0.45650087202333134,6.426779137505994,0.0820067115870386
MP00007,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_quant_05,229,0.2962579668603315,0.27048041315078597,0.15805357554599178,0.18280058166646893,0.4026256018316176,0.4000530269334997,0.24797033478061936
MP00007,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_quant_10,229,0.41464364114097796,0.3901350430572101,0.2035829853852805,0.25997022695148214,0.5401816076294381,0.3579191954196651,0.24450050495381964
MP00007,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_quant_25,229,0.7407168086920491,0.7276192576037137,0.3802789489986993,0.5101874770198029,0.9332891856481897,0.3334581462534755,0.2986471039035846
MP00007,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_quant_75,229,2.4903240710287364,2.2815572418666727,1.6259203396013087,1.7479939301625005,2.9572476618036885,0.24540983783240855,0.04573454216199794
MP00007,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_quant_90,229,4.7670423346411095,3.561687550508365,5.138173580902494,2.754265215515534,4.863485271606618,0.7034534922708644,0.018407509949334315
MP00007,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_quant_95,229,20.41904856847691,4.906600882282166,51.772875556336366,3.521886243206367,8.793116268668431,4.54876138286343,0.08612983564788915
MP00007,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_quant_max,229,59.79344260152874,7.673077172527128,156.0885572585827,5.540674561522608,17.91903354832839,5.71645216448537,0.04723328906850639
MP00007,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_quant_median,229,1.388316189961088,1.3445820811856692,0.7654589107533784,0.9939029797085893,1.654006020140904,0.325981223667157,0.2545544419398844
MP00007,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_quant_min,229,0.12999668853860166,0.09980226975137341,0.09704577551618124,0.05545373865333193,0.1806338431476267,0.3309078090373286,0.025773090170967336
MP00007,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_range,229,59.663445912990134,7.64761333025808,156.0845002714363,5.404809406994062,17.812005101410858,5.7064353954780875,0.059869786272366984
MP00007,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_sd,229,10.970558164732912,1.651873632250458,28.6188813920977,1.146658284012152,3.3855010764572806,6.426779137505993,0.08200671158703855
MP00007,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_skew,229,2.2525296703789675,1.9581048503314844,1.2560511397109544,1.2820025600490181,3.0991468251880554,0.2857941499975706,0.10306895650175851
MP00007,near_miss,Near miss,one_missing_uncommonness_count,Speed_Dynamics,speed_vcoef,229,1.311359234116827,0.9432300602395718,0.9151070560949708,0.7446128761248562,1.3081159206004875,0.7608189301588643,-0.01889322038356337
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,acceleration_0s,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,acceleration_iqr,366,0.00011602942901811396,7.339659706553732e-05,0.00031452319180608993,5.5026419719802525e-05,9.630075261294935e-05,1.2202266739010037,0.05368390852009705
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,acceleration_kurt,366,5.124547676062448,3.02993758181883,5.400129306048248,1.0674272924137933,8.271042443683573,0.3927512639421677,0.053109840668967546
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,acceleration_mad,366,5.847058471470952e-05,3.826163127781601e-05,0.00015188138215743786,2.783282387050288e-05,5.027905163853859e-05,1.160376047448117,0.07708841867461272
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,acceleration_mean,366,5.920662488007946e-06,9.193076142866697e-07,2.6515847726377688e-05,3.6267288821408784e-07,2.7001782854676307e-06,2.4251210719803447,-0.0096264539989545
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,acceleration_meanse,366,5.978508564369427e-05,1.3262326303223595e-05,0.00025253137011128636,9.534102055133147e-06,2.421568423916772e-05,4.2973994385355345,0.09726202829576644
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,acceleration_quant_05,366,-0.00043649285464180293,-0.0001310901146311154,0.0018123519076016007,-0.0002018294277515813,-0.00010407120884272878,-4.241407321386343,-0.04231607856947731
MP00007,typical_normal,Typical normal,zero_uncommon_and_zero_hybrid_labels,Acceleration_Dynamics,acceleration_quant_10,366,-0.00018495314159590106,-8.969043379075076e-05,0.0006348390022444811,-0.0001239218066126176,-6.853643937507176e-05,-2.0960894894414928,-0.05364476235369714
