trajectory_id,object_id,distance_geometry_1_1,distance_geometry_2_1,distance_geometry_2_2,distance_geometry_3_1,distance_geometry_3_2,distance_geometry_3_3,distance_geometry_4_1,distance_geometry_4_2,distance_geometry_4_3,distance_geometry_4_4,distance_geometry_5_1,distance_geometry_5_2,distance_geometry_5_3,distance_geometry_5_4,distance_geometry_5_5,angles_0s,angles_mean,angles_meanse,angles_quant_min,angles_quant_05,angles_quant_10,angles_quant_25,angles_quant_median,angles_quant_75,angles_quant_90,angles_quant_95,angles_quant_max,angles_range,angles_sd,angles_vcoef,angles_mad,angles_iqr,angles_skew,angles_kurt,speed_0s,speed_mean,speed_meanse,speed_quant_min,speed_quant_05,speed_quant_10,speed_quant_25,speed_quant_median,speed_quant_75,speed_quant_90,speed_quant_95,speed_quant_max,speed_range,speed_sd,speed_vcoef,speed_mad,speed_iqr,speed_skew,speed_kurt,acceleration_0s,acceleration_mean,acceleration_meanse,acceleration_quant_min,acceleration_quant_05,acceleration_quant_10,acceleration_quant_25,acceleration_quant_median,acceleration_quant_75,acceleration_quant_90,acceleration_quant_95,acceleration_quant_max,acceleration_range,acceleration_sd,acceleration_vcoef,acceleration_mad,acceleration_iqr,acceleration_skew,acceleration_kurt,point_count,duration_total_seconds,sampling_gap_mean_seconds,sampling_gap_sd_seconds,sampling_gap_iqr_seconds,sampling_gap_cv,speed_mean_first_half,speed_mean_second_half,speed_mean_half_diff,acceleration_mean_first_half,acceleration_mean_second_half,acceleration_mean_half_diff,bbox_lat_span_deg,bbox_lon_span_deg,bbox_height_m,bbox_width_m,bbox_diagonal_m,bbox_area_km2,path_length_m,net_displacement_m,directness_ratio,mean_distance_to_centroid_m,median_distance_to_centroid_m,max_distance_to_centroid_m,radius_of_gyration_m,speed_progress_slope,acceleration_progress_slope,angle_progress_slope,relative_grid_unique_cells_3x3,relative_grid_entropy_3x3,relative_transition_entropy_3x3,relative_grid_revisit_ratio_3x3
43,166,0.001679184876516674,0.11281688480517053,0.030157087945376346,0.05756321927931544,0.012710041649366661,0.028949959575695766,0.0869044675417095,0.3436100382350045,0.031587003546964025,0.019227083273879085,0.25026739670371406,0.3116602064241841,0.7156131680401581,0.8154776463280171,0.07180012641563169,0,74.32841750135398,9.591066058919065,0.0090935058417525,0.45957276118422336,0.9569281858208257,8.04889011513798,37.48493561882251,140.52205270560563,174.52355342059175,178.0159131363249,179.41408715480443,179.4049936489627,70.47965380103439,0.9482194854982687,36.9364294167757,132.47316259046767,0.30937044550235987,-1.699586066133541,0,5.535586084242513,2.0140154225031055,0.11541558217160756,0.5817649727490651,0.7158210550286888,1.0721318771086972,1.9055903490105492,3.06929694796565,4.879038622338676,19.449884641704216,91.16963806038771,91.0542224782161,14.936338129354864,2.6982396989313093,0.9046280024539324,1.9971650708569528,4.475875084023816,19.933002915696196,0,2.253041461248857e-06,0.00012934316078806315,-0.004425155534721484,-0.00018617229691712876,-0.00011775255237430318,-7.039253524712571e-05,-7.411191245385067e-07,8.061407763655148e-05,0.00015151919964822482,0.00018900225827680304,0.004406472293769494,0.008831627828490979,0.0009592345533526051,425.7509548097278,7.846489023961834e-05,0.0001510066128836772,-0.10443222184459974,14.681975055493858,56,1125571.0,20464.927272727273,4.453619221871124e-07,1.0000003385357559e-06,2.1762204001605567e-11,2.0518033357030827,8.827518950498233,6.77571561479515,5.3146029069051784e-06,-1.4993542269705318e-06,-6.813957133875711e-06,15.426545473623392,81.4552617263372,1715353.5923185027,2389586.890939147,1976781.949881822,4098986.457529668,6243552.302980188,10462.489089918974,0.0016757269871712282,205595.53448269927,125118.26810718018,1786990.7068607083,385452.292220137,3.620958116704841,-3.923011562906318e-05,-22.16133754396319,3,0.3505730632745764,0.5214743964238182,0.9464285714285714
44,166,0.04679738165539345,0.26811227731192094,0.0715654417533485,0.1699139283447478,0.2949246669118677,0.23557127431807703,0.03413278726001933,0.6530400721917227,0.08587778488291341,0.03486094162833483,0.2867368032297502,0.11075834313245525,0.23384464467161892,0.17706793859202344,0.4568651442593829,0,62.560731967889566,9.27541811349149,0.38464450064872824,1.0314404048205121,2.437515067988098,6.502178436714703,22.828257194690025,136.82819020326502,170.2755354034276,174.19402084436862,179.73549136364042,179.3508468629917,68.16012458706811,1.0895033105119762,20.17694687717849,130.32601176655032,0.7034140635378999,-1.27207536591917,0,1.4962669467516494,0.2036976388179982,0.09503935889360511,0.19996781599438454,0.34762649715107313,0.6264638323653051,1.0060521569448413,1.8013905235965848,3.5646508819615894,3.9295847628684593,9.339860456082627,9.244821097189023,1.510662120826997,1.009620725838126,0.504191180030285,1.1749266912312797,2.8880092828337265,11.116942259459497,0,1.0061886485996285e-06,1.1562473297682134e-05,-0.00025569960637040253,-0.00010831786197875366,-7.355231502507169e-05,-2.79582417296274e-05,-3.6421149197657596e-07,3.1370221775956275e-05,7.205003394225304e-05,9.031889966178185e-05,0.000417535097193754,0.0006732347035641566,8.574959697735425e-05,85.22218681029345,3.0615075244328195e-05,5.932846350558367e-05,1.4133389867041322,9.331689446228136,56,1130390.0,20552.545454545456,4.979297663028959e-07,1.0000003385357559e-06,2.42271580133045e-11,0.9625841030346972,1.976524089172042,1.0139399861373448,1.9064609688157213e-06,6.277981161344736e-08,-1.843681157202274e-06,1.5846504748129888,7.277991827031968,176205.0933040944,239228.9036026158,297252.8499479202,42153.35128033512,1696014.8597504254,79151.46249729229,0.046669085499014856,53684.58167221792,48790.67500058086,153397.34938025245,63418.03594347297,0.8766431516384516,-9.099384820803789e-06,36.89694643623392,9,2.4244993774620887,3.7666572533942264,0.8392857142857143
45,166,0.0251882158595838,0.13632778357641734,0.06554967133714235,0.11256087964147114,0.3306979644773647,0.25485158245620887,0.06892469339785115,0.26166086732621574,0.16307591125351287,0.1106746120105485,0.16355552289073202,0.17545045009342344,0.1326950134530887,0.125176269711284,0.22068055137179624,0,82.98882157214699,9.504344820968495,1.40960674640379,4.404877622802865,4.790868745474902,13.732251800319794,67.39747727678616,158.96851839639956,172.15484603353966,176.19383229450298,179.92395847637758,178.51435172997378,69.84238545251024,0.8415878684551775,62.55080293699022,145.23626659607976,0.17020664417070122,-1.7424949072968992,0,2.076232441625991,0.20403641828322128,0.22320400307413496,0.6413274820431218,0.7924037671937247,1.149683492640015,1.5147464300491418,2.675576715230898,4.390406228607837,4.718220756356978,8.485777617711031,8.262573614636896,1.5131745765844435,0.7288078859799573,0.6326052789985348,1.525893222590883,1.8575476664759303,4.278219879213164,0,1.2803391959168758e-07,1.3237077541310552e-05,-0.00030868365127779295,-0.00012130967919649892,-0.00010077354408442837,-4.701550019814713e-05,-5.003965698451083e-06,4.338253093351736e-05,0.00011008194410757049,0.00016774179242065438,0.0002999818987230593,0.0006086655500008522,9.81687944354353e-05,766.7405227341706,4.880194919816995e-05,9.039803113166449e-05,0.04277747617107527,2.0027438664396984,56,1129355.0,20533.727272727272,4.453619221871124e-07,1.0000003385357559e-06,2.168928788582083e-11,1.6578689987842683,2.4232521635460276,0.7653831647617593,4.7650345073924245e-06,-4.965904588862655e-06,-9.73093909625508e-06,2.7055911308782328,6.172528249695418,300848.00732817326,202325.66426156138,358720.25427968876,60869.27292443974,2351376.554164527,59061.41642997924,0.02511780443050496,54021.417132896386,46457.43776984722,230606.97777984632,70110.13248083978,0.7623633890763719,-1.805136082557413e-05,-9.43061434982537,7,2.3633261115044997,3.94029824141227,0.875
46,168,0.005367284351782992,0.05725619890573342,0.11576980460835336,0.20624792915548865,0.3433869356206209,0.13965963913755594,0.06244493787122318,0.10789444092871356,0.21246262047385392,0.004628611642367783,0.24955131676284256,0.11591192231824736,0.035248784341991926,0.06492376362055172,0.10292118704701213,0,72.9825370789121,9.5245775342213,0.3986210700855452,1.0570420996248213,3.2205266850573104,9.490110960027089,33.74452850311197,154.37849439852928,172.59326664799752,175.99064628597512,179.4674966648409,179.06887559475535,69.99106492325451,0.9590111240936572,31.799868870309442,144.8883834385022,0.42819351188078647,-1.5996267977830216,0,0.9649298688194718,0.12874844895636417,0.010023257166556223,0.0777733291813658,0.10008346905323268,0.31696122338317123,0.7295865706470883,1.282914631235243,2.417766111663111,2.803169677723007,4.70574882504298,4.6957255678764245,0.9548240523661012,0.9895268902125142,0.5037304456761447,0.9659534078520718,1.7454152670208616,3.2592323457554757,0,1.0894786036877062e-06,6.9166055790776975e-06,-0.00016176458781298763,-9.088298061783581e-05,-5.0197425358124104e-05,-2.3825397313320627e-05,1.1564362618733087e-06,2.673315506684627e-05,6.919075084250946e-05,8.07145687035444e-05,0.00013238887720714679,0.0002941534650201344,5.129491983139344e-05,47.08208096769277,2.5941570794385384e-05,5.0558552380166896e-05,-0.3992726444368414,1.3103748245538291,56,1132025.0,20582.272727272728,4.453619221871124e-07,1.0000003385357559e-06,2.1638131419616333e-11,1.2456626334504894,0.6497353231591873,-0.5959273102913022,2.4451410039649017e-06,-3.0509374672119553e-07,-2.750234750686097e-06,0.9994467942162828,4.458021610836184,111133.412968019,146622.48273388873,184494.85955362106,16294.656924061492,1092324.7347358887,5862.817455813688,0.005367284351783216,22043.66046480377,13464.9728816948,96093.51104464574,32102.47460622317,-0.47152795627716465,-3.2734220550967396e-06,-0.07263056027736958,7,2.078952657883864,3.417485106448818,0.875
47,168,0.0002126752622939502,0.006790384471233249,0.06824722027423166,0.018443527908679275,0.2214679116888803,0.08562844426180163,0.0033251657270898546,0.09125675910341514,0.17428670564461898,0.004607169064724832,0.0020540305370053222,0.025966593071555695,0.0566253213774017,0.1327349791092309,0.10542063424402463,0,72.88632594819057,9.450524042117394,0.14316440198425606,0.8315312597073278,2.1318953897837534,6.458009781070814,41.14756387619787,135.43099513360607,169.74823244259554,175.91554346616584,179.6737890607676,179.53062465878335,69.44688511527713,0.9528108902709914,39.77837570184787,128.97298535253526,0.3436288190527431,-1.6350818209047646,0,7.808793275246784,3.550551028293651,0.04803453275533601,0.1853479650720039,0.2535987806966447,0.33649241999883484,0.7008741478165031,2.428654178209775,8.384593962365853,31.672823410743042,163.62699421726555,163.5789596845102,26.331591164387326,3.372043571425594,0.43163312116109265,2.09216175821094,4.697894597402333,22.400666322171006,0,2.074117786730335e-07,0.0002177822281228725,-0.007051305597419946,-0.0011332117870742897,-0.00014702125657621698,-5.6826174540098765e-05,1.2383905115736474e-06,3.350034434142334e-05,0.00014562163898942774,0.000433470201536336,0.007984823689887665,0.01503612928730761,0.0016151162307211696,7787.003424078721,3.912450804897274e-05,9.03265188815221e-05,0.8122395887619339,15.374199544876014,56,1126829.0,20487.8,6.875518837131465e-07,0.0,3.3559088028638823e-11,13.856859604320643,1.4831101657564347,-12.373749438564209,1.7000458802287673e-06,-1.80925157856883e-06,-3.509297458797597e-06,5.683628127330593,111.8238613008372,631990.6126934757,3175984.581625902,3471993.8868387896,2007192.441646786,8802116.198998889,1871.3667910000918,0.00021260419070733607,265161.26442409796,121249.37066636124,3275853.89857764,630757.7931597027,-31.729608161339865,-7.573164025585815e-05,17.48937518575417,4,0.4783751837837328,0.7791636705856559,0.9285714285714286
48,168,0.0007837992366225037,0.017629165839060188,0.054682419657344696,0.005550883053661904,0.09201602390690276,0.06237955423362679,0.003372654913840117,0.11938809520360812,0.11852750801073599,0.0021597842641133238,0.02245309689687024,0.5312999516344021,0.1597890322088146,0.478949515564062,0.5606156154299906,0,88.02072314985614,9.86366863230794,0.12050464888406869,0.7417806088659171,2.358426256384182,8.770188672428793,90.02262107573934,165.38948015186077,175.07949118207162,178.22719448012114,179.85087811967364,179.73037347078957,72.48286542315144,0.8234750048548074,80.83084848758463,156.61929147943198,-0.017774391704804108,-1.7565687855372283,0,3.766348589048608,1.0579853846882958,0.027479171948037118,0.238814068283851,0.3010567861311726,0.638200335096845,1.2976297445056568,2.7802362446122544,6.662253791397127,19.393594383071065,41.35240356678476,41.32492439483672,7.846229609294663,2.0832457282655947,0.869367556369648,2.1420359095154096,3.6184987423595802,12.749945438728593,0,1.3162472409517997e-06,4.57217824299871e-05,-0.00106209823246429,-0.0004452194610360554,-0.0001276677456126951,-3.998842529529774e-05,5.294305733915334e-06,5.127161900630329e-05,0.00012555271754858608,0.0002854058981868518,0.001326285636411411,0.002388383868875701,0.0003390818136845874,257.61255418806564,4.7768545107029835e-05,9.126004430160103e-05,0.5246887966481483,7.1256601389487475,56,1132281.0,20586.927272727273,4.453619221871124e-07,1.0000003385357559e-06,2.1633239205012872e-11,5.526307724109732,1.8727407076777791,-3.6535670164319534,2.2109716560695844e-06,2.6202414768613043e-07,-1.948947508383454e-06,7.336072791020044,43.627744622817204,815734.0758566173,1377890.9402550717,1369363.9403850697,1123992.5927801766,4266446.51042389,3342.5627496770176,0.0007834535699698528,112931.1257415692,61906.00310570853,1220163.4980632807,221430.2760513981,-9.749560174946712,-2.9502731807746457e-05,5.899938339374646,3,0.3505730632745764,0.5214743964238182,0.9464285714285714
49,168,0.003849254690846026,0.027503807290336687,0.050348823575913276,0.027335948676376953,0.12476778328156864,0.07629042887155918,0.18951134413132462,0.3325813678558735,0.14815920127195703,0.011572428240421479,0.16926681853579081,0.16828270502567932,0.28533781040581224,0.18427857341863071,0.012882241053979901,0,65.3994898632289,8.766269292758047,0.7601300730682705,2.4288383152311583,4.276009796513906,9.093732896724923,30.151789096336124,132.22525623346718,168.95180953493968,171.58762953107245,175.1655112143269,174.40538114125863,64.41866014525795,0.9850024867163004,25.999272619082575,123.13152333674225,0.5957476767656106,-1.3212114267002866,0,1.1121080358713242,0.11751067508907845,0.07279975386598203,0.24152679758909218,0.276409690000784,0.48786310154688617,0.891233746793867,1.4373487725504452,2.203828938777729,2.758956056054106,4.743085716356696,4.6702859624907145,0.8714824908132136,0.7836311425718786,0.49492311274005324,0.9494856710035591,1.6910658069398625,3.80210046568184,0,2.9419227084967637e-07,6.735793023458702e-06,-0.00018039911774781866,-7.603715320569736e-05,-5.288527927162955e-05,-2.4432942478961468e-05,-3.2591214885768115e-06,3.098140979791082e-05,5.502894981661616e-05,8.380315037065943e-05,0.00011219030655599648,0.0002925894243038152,4.995397802996395e-05,169.80044338244687,2.856441990347367e-05,5.5414352276872287e-05,-0.43932505639362435,1.9465634012156912,56,1132478.0,20590.50909090909,2.8747988461041184e-07,0.0,1.3961766721801794e-11,1.5170039039455716,0.6697491793574307,-0.8472547245881409,1.0761434871892574e-07,-2.0479563796234797e-07,-3.124099866812737e-07,1.1961160618679685,4.7074166025415565,133002.0377577876,154993.73405400652,204513.83160865254,20614.482468871465,1264286.550129508,4847.897183555189,0.003834492412387518,27086.420576650427,19090.264076871244,99328.81524552278,36148.51799196741,-1.1504279526470282,-6.8457906008894316e-06,28.414260371783588,8,2.0730796456511085,3.4836841114062773,0.8571428571428572
50,168,0.003182117787515512,0.09860264258473161,0.11181423079981902,0.16280202709660171,0.13924875033504713,0.1255484617300449,0.06670441765674,0.195917547534725,0.2631375330819001,0.0035975231453361325,0.0115081496813321,0.11121416560655611,0.10102919290683905,0.13356691693969783,0.10286468306589282,0,71.97483225517024,8.369241696032075,0.2710077139306381,3.023392866396911,6.066432890386401,18.75873778548482,51.70612948721444,134.9843818241471,165.6060307207423,171.5076665743152,178.2209346316439,177.94992691771327,61.50111506791157,0.8544808392171515,42.43215675019738,116.2256440386623,0.4732813763850876,-1.3201086088529417,0,1.257008047534465,0.14518493287050638,0.035382063051148244,0.0716394238207259,0.11901776432935175,0.3382606474155696,0.9415653460925222,1.9519337242411425,2.76944282914559,3.256411693795136,4.311338776478268,4.275956713427119,1.0767202795033348,0.8565738951435099,0.7184449267266869,1.613673076825573,0.8942061410766851,0.044930084434397166,0,1.0292905958593163e-06,8.479568821764564e-06,-0.00013031170932853128,-0.00011596755074386551,-8.093630838131125e-05,-3.547578203820021e-05,2.3462989085361627e-06,4.865310812043526e-05,8.51732646996967e-05,9.670140418904552e-05,0.00013376867182603085,0.0002640803811545621,6.288616546719391e-05,61.096609373655646,3.8290393645969446e-05,8.412889015863547e-05,-0.11753439520175787,-0.5289775040922788,56,1128744.0,20522.618181818183,3.85693335349489e-07,0.0,1.879357360413158e-11,1.2668663890808372,1.2026821589151984,-0.06418423016563879,3.7263459815988875e-06,-1.880525190537846e-06,-5.606871172136734e-06,1.9994108316012529,4.089995077965185,222324.34075223684,134749.768684108,260720.28403462633,29958.153489210723,1419769.8202836227,4514.916929384323,0.0031800344428242555,30888.555685256586,19678.65823499837,137508.68223006674,43295.37062237461,0.36847237994986437,-5.9694522180501345e-06,-5.8940753644676835,8,1.9244789835938994,3.1819720740004427,0.8571428571428572
51,168,0.003167886336681052,0.024888936623676944,0.0436536317254879,0.07933726852434646,0.10427397564440403,0.03368080546796374,0.03564424926247657,0.04724605000887465,0.10988359146343446,0.0067026510596810565,0.21345008411210098,0.25379243354807807,0.16979583636080778,0.39558239847992865,0.2633563123242794,0,68.84932623897694,9.267818948243857,0.10623795552224888,1.2392126727846868,2.3043535794162415,7.624752942608236,42.21848363057276,139.33051824719206,170.8655583950809,176.09259081620206,178.75852198776795,178.6522840322457,68.10428235508473,0.9891786321727224,39.72146076600367,131.70576530458382,0.5157384576141267,-1.4057814334335932,0,2.1133379343416197,0.21782959824234718,0.15362503580499956,0.3612541730127961,0.4531495469650856,0.8248419297674355,1.744834720172636,2.932939821293098,4.429936703245202,5.152162451057374,7.17573678387619,7.0221117480711905,1.6154675369295513,0.7644151513481573,0.9593706705628944,2.1080978915256625,1.0811101862170045,0.7018833216372347,0,1.8962429587787375e-07,1.1947297439540577e-05,-0.00020026964361765143,-0.00013955066243151562,-0.0001169704466828887,-3.175313590433052e-05,-1.0782858962737285e-05,3.980647622842356e-05,0.00011575612941135951,0.00015743499984669204,0.00023611748380951943,0.00043638712742717086,8.860352919600271e-05,467.2583161657049,4.6089597030538355e-05,7.155961213275408e-05,0.1945290137879228,0.33858186837296866,56,1131545.0,20573.545454545456,4.979297663028959e-07,1.0000003385357559e-06,2.4202428667582175e-11,2.4713808178034915,1.6831994201744673,-0.7881813976290242,1.1706157854375358e-06,-1.2846250924339235e-06,-2.4552408778714594e-06,2.2514391633357604,10.65765999989246,250348.6126118065,352201.39977738116,435971.1327152692,88173.13179420358,2398835.675823681,7575.483722695372,0.003157983599728731,50575.05834214487,34909.56870045849,221743.74762926632,66694.5507584489,-1.2401720000319587,-1.7762307108932103e-05,13.633124436213691,7,2.4104572813985072,4.007032894634797,0.875
52,168,0.0012451911504178887,0.07949234957019902,0.09731677473924263,0.26054753959060056,0.12148995528785515,0.01066953087173224,0.1729900563230218,0.1288525669482357,0.2664206707805417,0.004986956601791325,0.015646045438865625,0.09188621560137848,0.15570787721947515,0.3789906447376429,0.045715355730117244,0,72.27611254532154,9.068257681292607,0.09345869375934505,0.7353051969899481,1.9191947115309629,9.336410755940328,50.25192607619256,145.82198120068813,172.1596998496182,173.87703926046538,178.29558518480252,178.20212649104317,66.63781252572302,0.9219894399264631,46.44000851721079,136.4855704447478,0.41451182270467785,-1.4756765202858033,0,1.7708951919560498,0.2157892810103067,0.07674758642508535,0.18848266391597607,0.22213944837554458,0.519133188745659,1.3787362415275521,2.5344309398520704,3.8270038680457823,5.190648089916752,6.496093622189064,6.419346035763978,1.6003361393600974,0.9036876640861164,1.0058045623996605,2.015297751106411,1.124296698956754,0.5005188774480578,0,5.709673360055541e-06,1.0737398586970318e-05,-0.0001791849613394642,-0.00014600425659947103,-0.00010023454097760542,-3.092943971879686e-05,-2.211887130407181e-06,5.93014876168451e-05,9.539556731808372e-05,0.0001320201786020974,0.00024151516208980803,0.0004207001234292722,7.963067915603238e-05,13.946626038736788,4.09342131348077e-05,9.023092733564196e-05,0.11771030582367671,0.6749548353398502,56,1133723.0,20613.145454545454,4.979297663016877e-07,1.0000003385357559e-06,2.415593328052163e-11,1.787589669973934,1.6917725146389533,-0.0958171553349807,2.6450670708065906e-06,8.439502339818812e-06,5.794435269012222e-06,2.041071495470149,8.638497816716622,226956.79521510203,282162.2932405036,363708.2272531235,64038.64980440854,2009494.5228624097,2499.9760125979205,0.0012440820236906385,46228.82682753577,26935.486966840974,189476.05946373948,65065.90769717535,1.260382578107911,1.6491312988762632e-05,-34.91472343087153,7,2.087548822500574,3.4974093387183407,0.875
53,168,0.0005589482505564937,0.03468835639869555,0.07806909995949948,0.14666335136328426,0.01915710062462226,0.0078625201955404,0.19205140805370177,0.03317075908080454,0.1221527969248288,0.008293153375338164,0.02353329949870935,0.45749362889821155,0.09610815889060985,0.04393520358430981,0.09973973793172937,0,70.81970266069523,8.468865803803954,0.07421150272263137,0.9393065998052471,2.503364988397847,16.99290400563948,45.18208431982734,129.7923409611288,163.180204732034,175.35401767067262,179.9191724067722,179.84496090404957,62.233199758275006,0.8787554510986996,44.04319168463475,112.79943695548931,0.438425172536577,-1.3857730262033936,0,3.4289991762704544,0.8487760102597406,0.1687211687903224,0.20903265961350617,0.36017263600837013,0.8922683069695292,1.4839220097852777,2.5614890203791085,6.1319437258525324,14.95427752692179,35.24588412687764,35.07716295808732,6.294691363171381,1.8357226233042705,0.730924751696083,1.6692207134095793,3.6099015540241375,13.217804031548145,0,5.342709110334489e-06,3.6698400717713406e-05,-0.0008009279662562195,-0.0003519014927150289,-0.00015302022884597485,-3.399088887976995e-05,5.172321193719448e-06,3.7640666880612485e-05,9.626182604798614e-05,0.0003162642171009619,0.0010664371679078978,0.0018673651341641173,0.00027216262388153655,50.94093993533879,3.906770333148205e-05,7.163155576038244e-05,0.5130883728414672,6.461553015862155,56,1130985.0,20563.363636363636,4.81045855773821e-07,1.0000003385357559e-06,2.3393344799055826e-11,4.533742942364442,2.202207779070913,-2.3315351632935286,1.5388632075865816e-06,5.95416638986476e-06,4.415303182278178e-06,4.410273790851733,29.757446164394032,490400.07065617817,977605.0763284586,1146767.9492844667,479417.59850531456,3879046.6853682334,2167.6832760879274,0.0005588185582463934,90700.87646651166,47368.15580612107,981813.2541374563,179793.9946914326,0.676470074560745,5.8109271465182916e-06,-8.746101700153444,4,0.8327932964651775,1.329738632497075,0.9285714285714286
54,168,0.0015156323407173953,0.058372240740521074,0.04234236937348164,0.13833865451797123,0.0956421915442221,0.09288389853814309,0.06914695402008114,0.07633926782316539,0.12853222423945812,0.09261617611334805,0.04959078868562168,0.03923759528660812,0.04010462323264319,0.17150582456780356,0.22123953598532764,0,73.33198238887753,8.75232464315152,0.3580097689394763,4.542400219134568,5.172078917778023,14.829748151812463,45.545595492440924,150.1311696912214,167.13607190725492,172.55455995193137,174.8757449077249,174.51773513878544,64.31618831672426,0.8770550886740964,40.36878329990175,135.30142153940895,0.45191954838926773,-1.4950643372065355,0,1.3682647072616225,0.13268540395526876,0.03801138725581286,0.2518264207428243,0.42732234425238963,0.5371171889251349,1.2095243419535504,1.9383642689275504,2.7535887520881532,3.1984869628871184,4.350256589143833,4.31224520188802,0.984021292072741,0.7191746500880759,0.6944862895050852,1.4012470800024155,0.8710630710099366,0.12222789755224506,0,2.746651933961155e-06,7.706250982236429e-06,-0.00015565231730066195,-8.303228711755124e-05,-5.37482502633666e-05,-2.934205397883951e-05,-3.1164480156749113e-06,3.788053159848593e-05,7.349533015171314e-05,0.00010183362129506677,0.00014311567504696332,0.00029876799234762526,5.7151086875641266e-05,20.807546150639972,3.7101657252932197e-05,6.722258557732544e-05,-0.13536610181748618,0.622292353183294,56,1130933.0,20562.418181818182,3.856947384919178e-07,0.0,1.875726556485263e-11,1.0752487329803575,1.613695303396219,0.5384465704158614,5.262340306170241e-07,2.1253659460267433e-06,1.599131915409719e-06,1.5858097062453282,4.132140378605172,176333.9939581788,136534.6943081107,223598.73743393237,24075.70796120818,1550226.1603587696,2345.313294785254,0.0015128846066192543,35121.54096178417,25766.939892601607,114892.39190942902,44243.31230674698,1.3736821469445355,1.072970190646928e-05,22.583912519441682,8,2.398336349708642,4.007402778701079,0.8571428571428572
55,168,0.00015004043660563947,0.1570177798199784,0.018872646794990247,0.047068094748926446,0.7496164360703838,0.6462022781800879,0.2526633320838175,0.12493676842806958,0.02251483900785673,0.0012082740101512543,0.03440639284666572,0.0447208137193366,0.10494413780756566,0.036250177015558965,0.18435763616153264,0,67.42834870115412,8.245606987881086,0.40813127389391984,1.5031787316147254,2.7462661569674847,9.601098514000585,44.178818857621806,115.46690437807274,167.66422977674392,174.62935811675175,177.76640960272852,177.3582783288346,60.59258921950805,0.8986218762090333,40.1791461885251,105.86580586407216,0.5531566666170706,-1.129868006740625,0,3.6294942239923444,1.35974202613764,0.053453027240488296,0.17184747131240835,0.21325058627801316,0.3446768112103642,1.0552930093274009,2.294516835251503,3.6180105230869417,11.73295437623802,62.66210140970236,62.60864838246187,10.084116757082358,2.778380714982956,0.8385112890179284,1.9498400240411387,4.60352567106408,21.45920117822687,0,4.488915254426783e-06,8.500853105416291e-05,-0.0028960342874649867,-0.00013202862331373078,-0.00010587855825870583,-2.0439122634947186e-05,3.019772392660056e-06,5.534210984945028e-05,0.00011573899863074718,0.00025749630529827,0.002911871605893348,0.005807905893358335,0.0006304401393941076,140.44376061062718,4.427834660444359e-05,7.578123248439747e-05,-0.22475539009380038,14.678400509279005,56,1131637.0,20575.21818181818,3.856947384919178e-07,0.0,1.87455965270272e-11,0.7064974542233177,6.424460351961372,5.7179628977380546,1.973357473428217e-06,5.457069177369427e-06,3.48371170394121e-06,12.323698631427476,14.29714519820493,1370332.7653112276,480741.57163436746,1485065.3153156415,658775.9272577885,4110829.8747617025,616.2565773041342,0.0001499105037373646,115737.71752193142,61975.38244469221,1287913.765623481,257372.82767403088,6.8296125328173956,-5.557595232882095e-06,-0.8347375545496493,3,0.3505730632745764,0.5214743964238182,0.9464285714285714
56,168,3.163630021577261e-05,0.0707458287506266,0.0014871014635144018,0.09059668318337194,0.001563128736993782,0.08033903818364803,0.06905218448720353,0.08610383579412627,0.0014154073412882288,0.021682334584711513,0.1330646262594806,0.09079445317390258,0.035542230116851384,0.8611948287800849,0.188368465224431,0,76.15427780875915,9.075160611430826,0.04442110251775896,0.41494099735200657,3.47277611728583,9.001014130974207,55.05837555293937,157.47526827929826,170.12261123826687,174.0527409363313,179.95643081167583,179.91200970915807,66.68853849542917,0.8757031175963533,50.96417064790973,148.47425414832406,0.32020289052645073,-1.5529289529254031,0,41.30189168337677,20.706804151310653,0.08900418974927951,0.22591862639645738,0.2932504230636961,0.5514394020845437,1.261135931201926,2.3888738406762657,4.004558581327963,263.32856206891285,879.4226294987992,879.3336253090499,153.56576961953627,3.718129203300961,0.8926962520658046,1.837434438591722,4.227544454088644,17.491550674178242,0,1.0899251450544557e-06,0.0007747613213126725,-0.018448910420235685,-0.004829805396035966,-0.00010009383219022779,-3.664773070255062e-05,-4.723833069775153e-06,3.3963009325118626e-05,0.00011620125014459085,0.000135690253973347,0.03403726502882178,0.05248617544905747,0.005745783738979279,5271.723260125541,3.844074795486782e-05,7.061074002766925e-05,2.974493859453501,21.97478827951586,56,1130422.0,20553.127272727274,4.453603019723913e-07,9.999967005569488e-07,2.1668736638601794e-11,1.591237412805913,79.53789374607848,77.94665633327257,8.294898817061863e-07,-1.0227514702289286e-06,-1.8522413519351148e-06,105.72876061827598,242.13972144000834,11756501.781169306,3928013.559023042,14301553.246262409,46179698.403111584,46689476.791409805,1477.0535222202518,3.163568374987677e-05,971428.5406908126,483656.0199570689,14812457.858673064,2458664.7208817597,34.16777976777004,-0.00040220534245348976,-15.377389938380796,3,0.2579991163999737,0.39185307091853616,0.9464285714285714
